glu1	ac1	o21	glu2	ac2	o22	fitness
-10	-6	-4	-6	0	-4	0.671697
-4	-10	-2	-4	-2	-7	0.865599
-8	-10	-7	-18	-12	-6	0.667575
-4	-8	-1	-2	0	-7	0.622481
-16	0	-2	-20	-8	-6	0.583625
-2	-18	-2	-4	-18	-7	0.910657
-2	-2	-3	-6	-14	-7	0.911383
-18	-6	-2	-18	-12	-6	0.59394
-2	0	-3	-6	-12	-7	0.909311
-2	-18	-6	-8	-16	-4	0.732056
-4	-2	-3	-6	-14	-7	0.899702
-20	-10	-5	-10	-4	-2	0.568177
-2	-12	-2	-6	-14	-6	0.872161
-2	-12	-3	-18	0	-3	0.380775
-2	-12	-2	-6	-14	-7	0.89761
-8	-12	-7	-12	-2	-5	0.731655
-4	-12	-2	-8	-12	-6	0.827914
-2	-18	-3	-4	-2	-1	0.498391
-16	-8	-4	-14	-10	-3	0.550619
-4	-18	-2	-4	-6	-2	0.49284
-16	-12	-4	-10	-12	-3	0.564712
-4	-4	-2	-4	0	-1	0.411109
-18	-6	-4	-10	-16	-5	0.595416
-2	-12	-2	-2	0	-1	0.177856
-14	-4	-6	-14	-18	-6	0.674208
-2	-6	-2	-2	0	-2	0.274158
-16	-6	-5	-6	-6	-5	0.629615
-4	-12	-1	-6	-14	-7	0.87554
-6	-14	-6	-10	-18	-4	0.723617
-2	-14	-1	-2	-18	-7	0
-10	-14	-1	-2	-14	-6	0.514365
-2	-10	-1	-6	-12	-6	0.859127
-6	-14	-4	-10	-14	-6	0.786646
-2	-6	-1	-6	-18	-7	0.886724
-2	-8	-4	-4	0	-3	0.791885
-4	-6	-1	-6	-16	-7	0.875412
-2	-14	-7	-2	-4	-3	0
-4	-18	-2	-6	-18	-7	0.895638
-8	-6	-6	-4	-12	-5	0.829081
-2	-18	-3	-4	-12	-7	0.901549
-8	-8	-1	-18	-16	-3	0.492735
-2	-16	-3	-2	-14	-7	0
-10	-14	-1	-4	-4	-3	0.442055
-12	-8	-4	-10	-4	-7	0.713585
-2	-16	-2	-6	-12	-7	0.897694
-4	-16	-3	-14	-4	-1	0.385308
-2	-14	-3	-2	-12	-7	0
-2	-2	-2	-2	-14	-7	0
-18	-12	-2	-2	-6	-7	0.486568
-2	-8	-2	-2	-18	-7	0
-20	-12	-3	-4	-6	-6	0.529463
-2	-6	-3	-2	-14	-7	0
-20	-14	-2	-18	-6	-7	0.588199
-2	-6	-2	-2	-12	-6	0
-2	0	-6	-16	-2	-5	0.59109
-2	-6	-2	-2	-14	-6	0
-8	-8	-5	-4	-16	-1	0.765318
-2	-4	-6	-2	-6	-1	0
-8	-4	-2	-12	-16	-3	0.541607
-2	-6	-6	-2	0	-1	0
-18	0	-6	-10	-8	-4	0.622837
-2	-4	-6	-2	-16	-3	0
-12	-4	-7	-2	-14	-4	0.783594
-2	-4	-7	-2	-6	-4	0.866998
-2	-14	-6	-20	-16	-5	0.605963
-2	-12	-6	-2	-10	-2	0
-8	-16	-7	-6	-6	-3	0.81506
-2	-4	-5	-2	-16	-1	0.932065
-10	-18	-5	-16	-12	-2	0.566384
-2	-10	-5	-2	-10	-1	0.921555
-18	-12	-5	-6	-16	-5	0.634094
-2	-12	-5	-2	-10	-3	0.912456
-16	-10	-5	-14	0	-6	0.648204
-2	-18	-5	-4	-12	-1	0.774351
-14	-4	-4	-12	-18	-1	0.543592
-2	-4	-4	-2	-14	-1	0.820437
-4	-10	-4	-10	-18	-5	0.746646
-4	-4	-7	-2	-14	-4	0.90971
-8	-16	-7	-10	-16	-5	0.776913
-2	-18	-5	-2	0	-3	0.915044
-12	-14	-4	-18	-14	-6	0.626091
-2	-6	-5	-2	0	-2	0.915865
-10	-12	-2	-14	0	-2	0.375788
-2	-8	-6	-2	-14	-5	0.866998
-10	-4	-5	-8	0	-4	0.699009
-2	0	-6	-2	-16	-5	0.866998
-18	-8	-4	-14	-16	-4	0.578486
-2	-18	-6	-4	-16	-4	0.862689
-4	0	-2	-20	-16	-3	0.528617
-2	-4	-7	-4	-14	-4	0.891193
-2	-14	-1	-10	-10	-2	0.474444
-2	-14	-7	-4	-18	-4	0.893362
-10	-16	-6	-20	-18	-1	0.545908
-2	-12	-7	-2	-18	-4	0.866998
-6	-10	-4	-20	-2	-3	0.523651
-2	-12	-6	-4	-12	-4	0.868257
-12	-2	-3	-12	-18	-1	0.472939
-4	-2	-3	-2	-18	-7	0.893897
-14	-12	-7	-8	-8	-1	0.722661
-4	-2	-3	-2	-14	-7	0.892376
-14	-12	-4	-2	-16	-6	0.622056
-4	-8	-3	-2	-8	-7	0.891517
-8	0	-3	-10	-6	-6	0.741409
-4	-12	-3	-2	-16	-7	0.894468
-12	-8	-2	-18	-18	-2	0.444465
-4	-8	-3	-2	0	-7	0.78312
-16	0	-5	-20	-14	-1	0.333424
-2	-8	-1	-6	-2	-4	0.727224
-10	-18	-1	-6	-8	-2	0.350051
-2	-4	-2	-6	-2	-4	0.723659
-16	-6	-1	-2	-10	-5	0.437655
-2	-8	-3	-4	-2	-4	0.80504
-8	-14	-4	-18	-16	-1	0.480648
-2	-14	-2	-4	-2	-4	0.796703
-8	-16	-3	-16	-14	-3	0.532086
-2	0	-2	-6	0	-4	0.515173
-8	0	-1	-2	-6	-1	0.27769
-2	-8	-3	-6	0	-7	0.782083
-8	-12	-1	-4	-2	-7	0.702968
-2	-14	-2	-12	-2	-7	0.731294
-14	-8	-1	-2	-10	-7	0.492468
-4	0	-5	-2	-16	-1	0.711754
-10	-18	-7	-20	-18	-3	0.592723
-4	-14	-3	-4	0	-7	0.877233
-6	-18	-4	-20	-12	-1	0.455538
-4	-10	-3	-6	0	-7	0.801333
-12	-12	-5	-8	-6	-1	0.657313
-2	-2	-2	-4	-18	-7	0.910804
-16	-8	-3	-2	-16	-5	0.543419
-2	-2	-2	-6	-12	-7	0.897777
-10	-6	-5	-4	-2	-1	0.719315
-2	-4	-5	-2	-2	-3	0.912311
-20	-2	-7	-16	-10	-1	0.54776
-6	-14	-3	-16	-16	-3	0.526875
-8	-18	-6	-18	-6	-3	0.570874
-6	-2	-2	-2	-8	-6	0.687472
-8	-14	-5	-4	-6	-2	0.755516
-2	-2	-3	-4	-14	-7	0.901441
-16	-6	-7	-10	-14	-6	0.72558
-14	-18	-6	-10	-16	-3	0.677284
-2	0	-3	-6	-14	-7	0.90952
-6	-2	-2	-2	-12	-3	0.560451
-2	-2	-3	-6	-18	-7	0.911334
-14	-10	-5	-18	-8	-3	0.571421
-2	-16	-3	-4	-14	-7	0.90167
-14	-4	-2	-12	-6	-5	0.59109
-2	-18	-3	-4	-18	-7	0.901596
-4	-18	-7	-2	-16	-4	0.915743
-20	-16	-2	-14	-18	-7	0.603092
-4	-16	-7	-2	-12	-4	0.915746
-8	0	-5	-20	-10	-6	0.62881
-4	-16	-6	-2	-12	-5	0.900774
-18	-4	-5	-20	-18	-6	0.619123
-4	-14	-7	-2	-18	-7	0.941482
-18	-6	-7	-10	-14	-3	0.685546
-4	-18	-6	-2	-4	-5	0.902174
-12	0	-2	-16	-18	-2	0.446043
-2	0	-4	-2	-12	-6	0.866998
-2	-16	-3	-14	-16	-4	0.605794
-2	0	-4	-2	-14	-5	0.866998
-20	-14	-6	-8	-16	-6	0.636271
-2	-18	-4	-2	-6	-5	0.866998
-16	0	-4	-2	-2	-5	0.4096
-18	-2	-4	-20	-14	-7	0.621316
-2	-2	-4	-2	-6	-5	0.866998
-4	-2	-2	-6	0	-7	0.721236
-2	-6	-4	-2	-4	-5	0.866998
-4	-6	-3	-4	-14	-7	0.89157
-2	-12	-7	-10	-14	-6	0.792131
-6	-4	-4	-16	0	-7	0.62432
-8	-6	-3	-4	-12	-7	0.736833
-4	-8	-6	-8	-18	-5	0.806881
-4	-6	-3	-6	-16	-6	0.84874
-10	-16	-5	-16	-12	-6	0.659356
-2	-6	-3	-6	-10	-7	0.912637
-18	0	-6	-2	-8	-1	0.422614
-4	-6	-3	-4	0	-7	0.877233
-4	-18	-4	-2	-16	-4	0.840029
-6	-8	-5	-16	-6	-7	0.706421
-4	-14	-4	-2	-10	-6	0.865477
-12	-8	-6	-14	-12	-4	0.66388
-4	-18	-4	-2	-6	-5	0.844675
-4	-4	-5	-2	-2	-2	0.877455
-2	0	-1	-6	-14	-7	0.886809
-4	-18	-2	-14	0	-6	0.467537
-10	-12	-4	-12	-10	-2	0.563373
-14	-18	-7	-18	0	-4	0.661251
-2	-18	-6	-2	-16	-7	0.866998
-12	-6	-3	-12	-10	-4	0.57936
-2	-4	-6	-2	-18	-7	0.866998
-4	-6	-7	-10	-10	-3	0.664159
-2	-6	-7	-2	-18	-7	0.866998
-20	-12	-3	-10	-2	-4	0.526139
-2	-6	-7	-2	-12	-7	0.866998
-8	-14	-7	-10	-14	-5	0.774776
-2	-6	-6	-2	-16	-7	0.866998
-18	0	-4	-14	-2	-5	0.530102
-2	-6	-2	-4	-18	-6	0.883945
-6	-10	-4	-6	-4	-5	0.791211
-4	-6	-2	-4	-16	-6	0.854213
-4	-2	-3	-4	-4	-2	0.618133
-4	-6	-1	-6	-14	-6	0.847431
-20	-12	-1	-20	-14	-3	0.453658
-2	-8	-1	-4	-12	-6	0.894079
-8	-6	-5	-12	-6	-5	0.694594
-2	-2	-1	-4	-12	-6	0.89397
-12	-14	-2	-2	-10	-2	0.476885
-2	-16	-5	-2	0	-3	0.920125
-18	-16	-4	-12	-18	-1	0.539323
-2	-14	-4	-2	-4	-3	0.859164
-20	-12	-6	-8	-6	-3	0.636402
-2	-14	-4	-2	-16	-3	0.861824
-6	-14	-6	-14	-10	-2	0.595072
-2	-14	-4	-2	-2	-3	0.859968
-2	-12	-5	-2	-4	-4	0.866998
-2	0	-3	-2	-12	-7	0
-20	-12	-3	-8	-14	-1	0.5073
-4	-2	-2	-2	-12	-7	0.913139
-10	0	-3	-18	-12	-7	0.690135
-4	-14	-3	-2	-8	-7	0.905125
-14	-4	-3	-16	-18	-4	0.55435
-4	-8	-1	-2	-12	-7	0
-18	-10	-3	-20	-8	-4	0.524365
-4	-18	-2	-2	-8	-7	0.913167
-18	-16	-2	-8	-2	-2	0.448438
-6	-14	-3	-2	-12	-7	0.756389
-16	-16	-1	-2	-14	-3	0.327489
-4	-18	-2	-6	-8	-7	0.872029
-10	-2	-3	-10	-6	-1	0.490082
-16	-2	-5	-16	-18	-4	0.572947
-4	-6	-5	-2	-18	-3	0.884395
-18	-8	-7	-12	-6	-5	0.66962
-4	-14	-5	-2	-18	-1	0.888114
-18	-12	-1	-4	-6	-5	0.457593
-6	-6	-7	-2	-8	-3	0.904556
-4	-12	-6	-14	-4	-3	0.582776
-6	-16	-7	-2	-6	-3	0.912637
-4	-6	-2	-2	-14	-7	0.910462
-6	0	-4	-2	-4	-7	0.806008
-14	0	-5	-8	-12	-4	0.636626
-4	-18	-2	-2	-16	-7	0.918151
-14	-6	-2	-16	-4	-1	0.386464
-4	-8	-2	-2	-18	-7	0.910135
-10	-18	-7	-16	-12	-4	0.655223
-4	-6	-2	-2	-18	-7	0.898646
-20	-12	-1	-16	-8	-3	0.453421
-4	-14	-2	-2	-12	-7	0.916452
-2	-18	-3	-4	-6	-6	0.903964
-4	0	-2	-16	-2	-4	0.551353
-6	-6	-7	-2	-8	-1	0.888681
-16	-10	-1	-12	-8	-3	0.467864
-6	-16	-7	-2	-6	-2	0.897777
-14	-14	-6	-16	-12	-1	0.611565
-16	-14	-7	-10	-6	-4	0.706806
-6	-16	-7	-2	-4	-2	0.897665
-12	-2	-7	-16	0	-1	0.593044
-6	-14	-7	-2	-12	-1	0.886852
-6	-8	-6	-2	-12	-1	0.859082
-18	-14	-2	-8	-16	-1	0.448256
-4	-16	-7	-2	-12	-1	0.89461
-20	-4	-4	-18	-18	-7	0.611868
-4	-16	-7	-2	-10	-1	0.894507
-16	-16	-1	-20	-8	-6	0.596454
-6	-8	-6	-6	-10	-1	0.820515
-16	-6	-3	-16	-6	-5	0.574094
-6	-8	-6	-6	-2	-1	0.821194
-4	-18	-1	-4	-12	-7	0.866074
-2	-4	-5	-2	-2	-1	0.926428
-16	-16	-6	-14	-12	-1	0.607641
-2	-4	-5	-2	0	-1	0.920696
-16	-8	-1	-16	-8	-7	0.631209
-4	0	-2	-2	-4	-7	0.91632
-20	-16	-5	-6	-4	-4	0.598701
-4	0	-2	-2	-4	-6	0.826893
-12	-8	-6	-6	-16	-4	0.759463
-6	-4	-7	-2	-12	-1	0.878746
-2	-4	-1	-14	-10	-7	0.738418
-2	-2	-7	-14	-12	-7	0.750033
-10	-4	-2	-20	-6	-5	0.569293
-18	-12	-5	-12	-4	-3	0.602811
-14	-6	-4	-16	-10	-4	0.577518
-2	-18	-5	-10	-14	-5	0.73108
-4	-10	-6	-2	-6	-1	0.894079
-10	-14	-5	-2	-16	-6	0.736502
-6	-14	-6	-2	-14	-1	0.859082
-18	0	-6	-12	-10	-6	0.657439
-8	-4	-6	-2	-2	-3	0.817216
-4	-14	-3	-2	-14	-7	0.897647
-12	-4	-5	-18	-2	-7	0.626463
-6	-8	-3	-2	-8	-1	0.663197
-4	-8	-2	-20	-16	-3	0.52543
-6	-4	-3	-2	-8	-3	0.68043
-10	-18	-2	-16	-2	-4	0.521453
-4	-12	-3	-2	-2	-3	0.761204
-20	-2	-5	-10	-14	-5	0.586327
-6	-18	-3	-2	-8	-1	0.663254
-4	-12	-1	-10	-16	-1	0.275981
-2	-16	-3	-2	-8	-3	0.722174
-12	-18	-4	-8	-18	-3	0.606335
-2	-14	-3	-2	-14	-2	0.499927
-12	-14	-1	-4	-4	-3	0.405703
-4	0	-2	-4	-4	-7	0.878059
-10	-16	-4	-18	-10	-7	0.662413
-6	0	-7	-2	-6	-2	0.729877
-14	-18	-5	-20	-2	-7	0.63303
-4	0	-7	-2	-6	-2	0.880195
-4	-12	-4	-12	-18	-7	0.78894
-20	-6	-5	-6	-4	-3	0.589335
-8	-16	-4	-4	-2	-5	0.740426
-4	-10	-3	-12	0	-1	0.406652
-2	-8	-5	-2	0	-2	0.912207
-20	-16	-3	-6	-12	-6	0.540404
-2	-4	-5	-2	-2	-2	0.90961
-6	-8	-2	-8	0	-1	0.373611
-14	-12	-1	-14	-10	-7	0.666285
-18	-14	-5	-16	-14	-3	0.577786
-4	-2	-1	-4	-10	-7	0.866074
-2	-16	-3	-6	-18	-7	0.912691
-20	-16	-4	-20	-6	-6	0.570386
-2	-16	-3	-6	-12	-7	0.912917
-6	-8	-7	-12	-14	-3	0.672297
-2	-14	-3	-6	-10	-7	0.912411
-18	-8	-6	-12	-18	-1	0.611531
-2	-12	-5	-2	-12	-3	0.905207
-2	-14	-2	-2	-2	-5	0.916428
-2	-14	-2	-6	-12	-7	0.897749
-12	-18	-1	-16	-2	-5	0.548458
-2	-14	-2	-2	-2	-7	0
-12	-8	-3	-12	-4	-6	0.665788
-2	-6	-2	-2	0	-6	0.795439
-14	-16	-5	-14	-4	-3	0.589123
-2	-18	-2	-2	-4	-5	0.914058
-16	-16	-1	-6	0	-3	0.297623
-2	-10	-2	-2	-4	-4	0.851163
-4	-6	-5	-18	-14	-1	0.457593
-2	-14	-2	-2	-4	-4	0.851148
-6	-2	-4	-2	-14	-3	0.741062
-6	-14	-6	-2	-16	-1	0.859082
-8	-4	-3	-10	-8	-7	0.767769
-8	-12	-6	-2	-18	-3	0.837818
-2	-8	-7	-6	0	-1	0.761415
-8	-10	-6	-2	-16	-3	0.837868
-10	-8	-5	-20	-14	-1	0.508682
-2	-6	-2	-2	-12	-5	0.912761
-6	-2	-7	-2	-4	-6	0.874271
-8	-4	-6	-2	-16	-1	0.806343
-8	-10	-3	-14	-6	-1	0.459394
-4	0	-2	-2	-12	-7	0.91281
-20	-4	-4	-16	-14	-1	0.510749
-2	0	-2	-2	-14	-5	0.912526
-6	-12	-5	-8	-16	-6	0.81062
-2	0	-1	-2	-14	-5	0.926204
-10	-6	-1	-8	0	-4	0.38267
