1: p1_glu1='-10', p2_ac1='-18', p3_o21='-15', p4_glu2='-10', p5_ac2='-18', p6_o22='-15',1,0.868626
2: p1_glu1='-2', p2_ac1='-6', p3_o21='-14', p4_glu2='-16', p5_ac2='-6', p6_o22='-12',2,0.779781
3: p1_glu1='-18', p2_ac1='-10', p3_o21='-2', p4_glu2='-2', p5_ac2='-14', p6_o22='-15',3,0.628984
4: p1_glu1='-20', p2_ac1='-2', p3_o21='-6', p4_glu2='-4', p5_ac2='0', p6_o22='-1',4,0.466012
5: p1_glu1='-2', p2_ac1='-2', p3_o21='-12', p4_glu2='-12', p5_ac2='-8', p6_o22='-1',5,0.195708
6: p1_glu1='-10', p2_ac1='-14', p3_o21='-12', p4_glu2='-14', p5_ac2='-6', p6_o22='-10',6,0.817186
7: p1_glu1='-20', p2_ac1='-18', p3_o21='-2', p4_glu2='-12', p5_ac2='-18', p6_o22='-16',7,0.814666
8: p1_glu1='-20', p2_ac1='-18', p3_o21='-10', p4_glu2='-12', p5_ac2='-10', p6_o22='-10',8,0.7746
9: p1_glu1='-10', p2_ac1='-6', p3_o21='-2', p4_glu2='-6', p5_ac2='-16', p6_o22='-2',9,0.265903
10: p1_glu1='-14', p2_ac1='0', p3_o21='-4', p4_glu2='-12', p5_ac2='-12', p6_o22='-12',10,0.787251
11: p1_glu1='-20', p2_ac1='-18', p3_o21='-6', p4_glu2='-6', p5_ac2='-10', p6_o22='-20',11,0.742107
12: p1_glu1='-8', p2_ac1='0', p3_o21='-11', p4_glu2='-6', p5_ac2='-14', p6_o22='-16',12,0
13: p1_glu1='-18', p2_ac1='-16', p3_o21='-12', p4_glu2='-2', p5_ac2='-16', p6_o22='-4',13,0.816543
14: p1_glu1='-2', p2_ac1='-6', p3_o21='-28', p4_glu2='-4', p5_ac2='-14', p6_o22='-2',14,0
15: p1_glu1='-18', p2_ac1='-16', p3_o21='-14', p4_glu2='-8', p5_ac2='-16', p6_o22='-2',15,0.848721
16: p1_glu1='-2', p2_ac1='-16', p3_o21='-18', p4_glu2='-2', p5_ac2='-6', p6_o22='-10',16,0.498081
17: p1_glu1='-10', p2_ac1='-18', p3_o21='-28', p4_glu2='-16', p5_ac2='-4', p6_o22='-1',17,0
18: p1_glu1='-2', p2_ac1='-6', p3_o21='-1', p4_glu2='-10', p5_ac2='-6', p6_o22='-10',18,0.761466
19: p1_glu1='-18', p2_ac1='-14', p3_o21='-2', p4_glu2='-6', p5_ac2='-6', p6_o22='-4',19,0.426743
20: p1_glu1='-4', p2_ac1='-10', p3_o21='-26', p4_glu2='-6', p5_ac2='-10', p6_o22='-2',20,0
21: p1_glu1='-20', p2_ac1='-12', p3_o21='-2', p4_glu2='-10', p5_ac2='-18', p6_o22='-4',21,0.453167
22: p1_glu1='-4', p2_ac1='-12', p3_o21='-16', p4_glu2='-18', p5_ac2='-14', p6_o22='-4',22,0.689615
23: p1_glu1='-14', p2_ac1='-18', p3_o21='-20', p4_glu2='-12', p5_ac2='-6', p6_o22='-10',23,0
24: p1_glu1='-8', p2_ac1='-14', p3_o21='-20', p4_glu2='-4', p5_ac2='-14', p6_o22='-1',24,0
25: p1_glu1='-10', p2_ac1='-18', p3_o21='-20', p4_glu2='-12', p5_ac2='-4', p6_o22='-8',25,0
26: p1_glu1='-16', p2_ac1='-16', p3_o21='-28', p4_glu2='-8', p5_ac2='-4', p6_o22='-2',26,0.89952
27: p1_glu1='-14', p2_ac1='-18', p3_o21='-20', p4_glu2='-16', p5_ac2='-4', p6_o22='-10',27,0.860286
28: p1_glu1='-20', p2_ac1='-10', p3_o21='-1', p4_glu2='-10', p5_ac2='-18', p6_o22='-24',28,0.847648
29: p1_glu1='-18', p2_ac1='-18', p3_o21='-20', p4_glu2='-10', p5_ac2='-16', p6_o22='-8',29,0.886685
30: p1_glu1='-16', p2_ac1='-16', p3_o21='-18', p4_glu2='-2', p5_ac2='-10', p6_o22='-1',30,0
31: p1_glu1='-16', p2_ac1='-18', p3_o21='-22', p4_glu2='-12', p5_ac2='-2', p6_o22='-8',31,0
32: p1_glu1='-8', p2_ac1='-18', p3_o21='-14', p4_glu2='-20', p5_ac2='-12', p6_o22='-16',32,0.857348
33: p1_glu1='-8', p2_ac1='-16', p3_o21='-26', p4_glu2='-10', p5_ac2='-18', p6_o22='-2',33,0
34: p1_glu1='-20', p2_ac1='-2', p3_o21='-1', p4_glu2='-12', p5_ac2='-18', p6_o22='-8',34,0.640632
35: p1_glu1='-2', p2_ac1='0', p3_o21='-22', p4_glu2='-8', p5_ac2='-16', p6_o22='-4',35,0.54963
36: p1_glu1='-8', p2_ac1='-16', p3_o21='-11', p4_glu2='-2', p5_ac2='-2', p6_o22='-13',36,0
37: p1_glu1='-4', p2_ac1='-14', p3_o21='-24', p4_glu2='-14', p5_ac2='-18', p6_o22='-2',37,0.786154
38: p1_glu1='-8', p2_ac1='0', p3_o21='-13', p4_glu2='-12', p5_ac2='-6', p6_o22='-14',38,0.82681
39: p1_glu1='-6', p2_ac1='-12', p3_o21='-20', p4_glu2='-12', p5_ac2='-18', p6_o22='-6',39,0
40: p1_glu1='-10', p2_ac1='-8', p3_o21='-1', p4_glu2='-16', p5_ac2='-16', p6_o22='-8',40,0.721363
41: p1_glu1='-8', p2_ac1='-6', p3_o21='-20', p4_glu2='-12', p5_ac2='-16', p6_o22='-6',41,0.84248
42: p1_glu1='-18', p2_ac1='-14', p3_o21='-18', p4_glu2='-2', p5_ac2='-18', p6_o22='-4',42,0.864848
43: p1_glu1='-10', p2_ac1='-4', p3_o21='-18', p4_glu2='-10', p5_ac2='-16', p6_o22='-6',43,0.861198
44: p1_glu1='-18', p2_ac1='0', p3_o21='-22', p4_glu2='-12', p5_ac2='0', p6_o22='-6',44,0.836603
45: p1_glu1='-8', p2_ac1='-14', p3_o21='-10', p4_glu2='-18', p5_ac2='-14', p6_o22='-4',45,0.687544
46: p1_glu1='-18', p2_ac1='-14', p3_o21='-20', p4_glu2='-14', p5_ac2='0', p6_o22='-10',46,0.876823
47: p1_glu1='-16', p2_ac1='-4', p3_o21='-14', p4_glu2='-4', p5_ac2='-4', p6_o22='-11',47,0.773025
48: p1_glu1='-20', p2_ac1='-4', p3_o21='-20', p4_glu2='-14', p5_ac2='-2', p6_o22='-6',48,0.806236
49: p1_glu1='-16', p2_ac1='-8', p3_o21='-13', p4_glu2='-4', p5_ac2='-4', p6_o22='-11',49,0.822946
50: p1_glu1='-20', p2_ac1='-14', p3_o21='-22', p4_glu2='-16', p5_ac2='-2', p6_o22='-6',50,0
51: p1_glu1='-10', p2_ac1='-12', p3_o21='-18', p4_glu2='-16', p5_ac2='-10', p6_o22='-12',51,0.846216
52: p1_glu1='-20', p2_ac1='-2', p3_o21='-20', p4_glu2='-20', p5_ac2='-2', p6_o22='-4',52,0.699605
53: p1_glu1='-10', p2_ac1='-16', p3_o21='-4', p4_glu2='-18', p5_ac2='-4', p6_o22='-24',53,0.871582
54: p1_glu1='-18', p2_ac1='-4', p3_o21='-22', p4_glu2='-18', p5_ac2='-2', p6_o22='-4',54,0.818403
55: p1_glu1='-8', p2_ac1='0', p3_o21='-4', p4_glu2='-18', p5_ac2='0', p6_o22='-15',55,0.74228
56: p1_glu1='-20', p2_ac1='-14', p3_o21='-15', p4_glu2='-12', p5_ac2='-18', p6_o22='-4',56,0.830649
57: p1_glu1='-10', p2_ac1='-10', p3_o21='-10', p4_glu2='-16', p5_ac2='-2', p6_o22='-14',57,0.795893
58: p1_glu1='-18', p2_ac1='-18', p3_o21='-20', p4_glu2='-12', p5_ac2='-8', p6_o22='-1',58,0.862976
59: p1_glu1='-10', p2_ac1='-2', p3_o21='-12', p4_glu2='-14', p5_ac2='-2', p6_o22='-15',59,0.756276
60: p1_glu1='-6', p2_ac1='-6', p3_o21='-2', p4_glu2='-8', p5_ac2='-2', p6_o22='-10',60,0.692345
61: p1_glu1='-6', p2_ac1='-6', p3_o21='-16', p4_glu2='-18', p5_ac2='0', p6_o22='-14',61,0.704685
62: p1_glu1='-14', p2_ac1='-2', p3_o21='-6', p4_glu2='-18', p5_ac2='-14', p6_o22='-13',62,0.808766
63: p1_glu1='-12', p2_ac1='-2', p3_o21='-14', p4_glu2='-16', p5_ac2='0', p6_o22='-15',63,0.558247
64: p1_glu1='-18', p2_ac1='-12', p3_o21='-20', p4_glu2='-14', p5_ac2='-4', p6_o22='-4',64,0.88035
65: p1_glu1='-6', p2_ac1='-10', p3_o21='-4', p4_glu2='-18', p5_ac2='0', p6_o22='-15',65,0.40637
66: p1_glu1='-10', p2_ac1='0', p3_o21='-18', p4_glu2='-4', p5_ac2='-14', p6_o22='-8',66,0
67: p1_glu1='-16', p2_ac1='-4', p3_o21='-13', p4_glu2='-16', p5_ac2='0', p6_o22='-16',67,0.720736
68: p1_glu1='-10', p2_ac1='0', p3_o21='-15', p4_glu2='-2', p5_ac2='-4', p6_o22='-8',68,0
69: p1_glu1='-2', p2_ac1='-18', p3_o21='-12', p4_glu2='-12', p5_ac2='0', p6_o22='-10',69,0.758444
70: p1_glu1='-10', p2_ac1='0', p3_o21='-15', p4_glu2='-4', p5_ac2='-6', p6_o22='-11',70,0
71: p1_glu1='-8', p2_ac1='-6', p3_o21='-12', p4_glu2='-6', p5_ac2='-14', p6_o22='-8',71,0.81756
72: p1_glu1='-10', p2_ac1='0', p3_o21='-16', p4_glu2='-6', p5_ac2='-16', p6_o22='-6',72,0.76257
