glu1	ac1	o21	glu2	ac2	o22	sd	fitness
164	-14	-6	-22	-12	0	-1	2.08258902403688e-08	0.924576
313	-14	-16	-2	-12	-6	-28	0.00494450844536937	0.923809
411	-16	-6	-26	-6	0	-4	0.000259069544922742	0.922682
365	-14	-18	-20	-12	-2	-1	0.000357163951424911	0.922651
391	-14	-14	-22	-4	-4	-4	7.53336021840629e-05	0.921823
223	-20	-10	-22	-16	-12	-4	0.00101528400352233	0.919813
23	-18	-16	-20	-8	-16	-8	0.00108578459146918	0.919801
209	-14	-6	-24	-12	0	-6	7.78689627868856e-08	0.918932
243	-12	-18	-22	-12	0	-1	0.000664361511468661	0.918718
183	-16	-14	-22	-8	-2	-2	0.000214311439012478	0.918624
64	-18	-12	-20	-14	-4	-4	0.000910928322014317	0.918384
193	-10	-18	-6	-14	-12	-24	0	0.918132
136	-10	-18	-2	-12	-2	-22	0.00100161244133713	0.917432
287	-10	-6	-4	-20	-10	-24	2.90854631568897e-08	0.916755
250	-18	-12	-2	-14	-8	-24	0.00104030450539066	0.916684
181	-16	-16	-22	-10	-2	-2	2.61151112324777e-05	0.916645
107	-18	-18	-20	-6	-4	-10	0.000148477005337347	0.915445
174	-14	-16	-16	-10	-18	-11	0	0.915156
142	-10	-14	-2	-14	-4	-22	0.000297891341738286	0.914885
185	-12	-12	-22	-10	0	-1	0.00135212316998134	0.914605
225	-12	-10	-26	-18	0	-4	0.00182910222681122	0.91454
189	-10	-14	-6	-14	-10	-24	0.000275109751641137	0.914092
423	-12	-16	-16	-10	-14	-13	0.00424711793837347	0.912447
271	-20	-12	-2	-12	-14	-26	0.00461531379224533	0.912128
132	-16	-18	-2	-12	-2	-26	0.00183830856653104	0.911144
348	-12	-14	-28	-20	0	-2	0.0201423748612809	0.91086
46	-20	-18	-16	-8	-16	-1	0.000152046316549511	0.910804
53	-10	-16	-4	-18	-4	-24	0.000540355488080846	0.909272
102	-10	-2	-22	-8	-16	-1	0.00342106420746068	0.908658
221	-18	-10	-20	-14	-4	-4	0.00593288426341851	0.907974
197	-12	-10	-16	-6	-14	-10	0.00109385766382865	0.907955
90	-18	-18	-18	-8	0	-1	0.00015204168829758	0.907508
195	-12	-10	-16	-6	-12	-10	0.00109385766382865	0.907323
467	-20	-12	-20	-14	-2	-6	0.0012122817080053	0.90732
81	-20	-14	-20	-10	-8	-10	0.00190150578210973	0.906552
1	-10	-18	-15	-10	-18	-15	0	0.906386
83	-18	-12	-20	-14	-4	-10	0.00839636244105289	0.906253
50	-18	-16	-16	-10	-16	-1	0.000238967929094548	0.90526
235	-16	-8	-20	-12	-4	-4	0.000140348541415547	0.904867
457	-12	-8	-18	-12	-18	-12	0.0068459131759142	0.90445
419	-14	-10	-18	-10	-10	-12	0.0074539900839941	0.904427
177	-10	-12	-24	-18	-2	-2	0.00417944445205062	0.904319
59	-20	-18	-18	-10	-2	-2	0.000271683008527661	0.904226
465	-20	-12	-20	-18	-2	-6	0.02625746772302	0.903536
269	-14	-18	-15	-4	-18	-6	0.000388766133052448	0.903088
397	-16	-16	-16	-14	-18	-13	0.0103116017405191	0.902591
449	-12	-14	-16	-10	-4	-12	0	0.902568
259	-14	-12	-15	-6	-18	-8	0.00114216983409259	0.902087
461	-16	-8	-18	-14	-14	-11	0.0064402727513849	0.901877
320	-10	-6	-24	-14	-10	-4	0.0183659208956027	0.901775
42	-18	-14	-18	-2	-18	-4	3.66172283869206e-07	0.901703
374	-8	-12	-13	-8	-16	-16	0.00423739652319189	0.901546
273	-12	-14	-15	-4	-18	-2	1.95638086087953e-05	0.901451
421	-14	-14	-16	-10	-14	-14	0	0.901242
445	-18	-10	-20	-16	-14	-8	0.000904936128681539	0.900923
87	-16	-16	-20	-20	-12	-10	0.01361338964846	0.900717
237	-18	-8	-20	-14	-4	-4	0.000851149791348466	0.900437
394	-14	-14	-4	-18	-8	-20	0.000162578971112052	0.899947
165	-14	-14	-18	-12	-4	-12	0.00650097478711066	0.899705
302	-10	-16	-14	-8	-14	-14	0.00330770593735728	0.899426
58	-18	-18	-20	-12	-8	-1	0.000300950670570527	0.899104
121	-16	-18	-16	-2	-8	-11	0.000245260806860339	0.899079
205	-16	-18	-20	-18	-4	-4	0.00146902645290157	0.898692
479	-12	-18	-20	-12	-6	-2	0.000509888930821792	0.898553
435	-12	-14	-16	-10	-12	-10	0	0.898385
281	-18	-8	-15	-8	-18	-14	0.00266624819538756	0.89782
63	-16	-18	-16	-18	0	-2	3.93887152166438e-05	0.897346
272	-18	-14	-22	-18	-2	-4	0.00132405676222429	0.897288
384	-20	-14	-18	-4	0	-11	0	0.897156
398	-12	-4	-15	-16	-14	-15	0.0114279779976436	0.897047
138	-12	-16	-4	-8	-14	-20	0.00540925115597851	0.896255
382	-16	-8	-26	-18	-4	-4	0.00130411592965825	0.896179
260	-8	-14	-13	-10	-16	-16	0	0.896164
127	-18	-14	-16	-2	-2	-10	0.000185835069725962	0.89607
241	-20	-6	-22	-12	-4	-6	0.000156221518917118	0.89586
170	-14	-14	-16	-14	-6	-14	0.00521088837034074	0.895758
131	-18	-12	-16	-2	-2	-10	0.000116151753240078	0.895723
334	-14	0	-13	-10	-16	-15	0	0.894765
199	-12	-10	-16	-4	-18	-14	0.00438381516230367	0.894757
405	-16	-4	-24	-18	-18	-6	0.00262893042557599	0.894427
349	-10	-4	-13	-8	-14	-16	0	0.893944
27	-10	-18	-20	-12	-4	-8	0.0102715892304789	0.893851
317	-10	-18	-15	-8	-12	-1	0.000226518438019022	0.893094
489	-10	0	-2	-20	-10	-22	0	0.892933
32	-8	-18	-14	-20	-12	-16	0.00197398972654794	0.89255
76	-16	-8	-24	-18	-8	-4	0.0014098901965992	0.892505
150	-10	-16	-8	-10	-16	-15	0.00211921876285563	0.892493
471	-12	0	-16	-10	-16	-13	0	0.892351
377	-16	-8	-24	-18	-4	-4	0.00111828535516156	0.892312
367	-8	-18	-11	-14	-16	-14	0	0.892052
443	-10	-14	-15	-8	-12	-15	0.000273689272236362	0.89157
244	-14	-10	-10	-14	-10	-16	0.0142193070679602	0.891089
295	-18	-16	-16	-10	-12	-6	0.00083718328507657	0.89078
441	-14	-16	-16	-14	-12	-11	0.00643042634820115	0.88967
361	-16	-16	-10	-16	-8	-20	0	0.889227
469	-12	0	-16	-12	-14	-13	0.00637628022615668	0.889145
434	-8	-8	-2	-12	-14	-14	3.37407717776978e-05	0.88894
318	-10	-10	-15	-4	-12	-14	0.00124570044744143	0.887922
172	-10	-14	-16	-16	-16	-14	0	0.887388
275	-12	-8	-15	-4	-18	-13	0.000496659844642436	0.885469
15	-18	-16	-14	-8	-16	-2	0.000213007665596321	0.885207
147	-12	-14	-11	-12	-14	-15	0	0.884048
456	-14	-6	-16	-6	-6	-14	0.000653529405750474	0.883553
31	-14	-16	-20	-18	-6	-8	0.00714892580989585	0.883448
363	-18	-18	-10	-16	-10	-20	0.002038789881087	0.883129
214	-18	-10	-15	-2	-8	-10	0.000298530252733113	0.883113
455	-16	-8	-16	-8	-16	-12	0.00389336698757998	0.883009
299	-18	-8	-16	-8	-2	-2	0.000216963429050478	0.882793
145	-12	-8	-11	-12	-8	-16	0.0104564671635822	0.882684
168	-14	-14	-16	-14	-18	-11	0.00640403019252982	0.882406
51	-10	-12	-18	-16	-10	-12	0.000150726883333442	0.882162
219	-14	-10	-22	-16	-4	-6	1.37103368422964e-07	0.8814
143	-12	-12	-11	-10	-4	-16	0.00419305860984532	0.881309
353	-12	-6	-13	-4	-14	-15	0.00238540176487573	0.880691
439	-16	-16	-15	-8	-12	-10	0	0.879891
28	-20	-10	-1	-10	-18	-24	0.0109153654787984	0.879379
379	-10	-18	-13	-2	-10	-6	0.000158644059932713	0.879255
258	-6	-10	-8	-12	-12	-12	0	0.879033
179	-12	-14	-24	-20	-2	-6	0.0145329211215988	0.878654
475	-20	-14	-22	-20	-4	-4	0.000189465604497059	0.878574
369	-8	-14	-11	-10	-2	-15	0.00353056602320448	0.878473
175	-10	-18	-24	-20	-2	-6	0.0038340840474782	0.878246
380	-10	-6	-24	-18	-10	-4	0.00766423866354039	0.876674
433	-18	-6	-20	-14	-12	-2	0.00288782262597018	0.876529
85	-20	-16	-20	-20	0	-10	0	0.876414
253	-12	-18	-16	-10	-16	-1	0.000301051288288618	0.876208
474	-18	-6	-15	-4	-10	-11	0	0.874272
453	-16	-6	-24	-18	-14	-2	5.04492891421787e-05	0.874249
200	-8	-10	-2	-18	-6	-18	0.000196079228890167	0.874203
473	-12	0	-16	-12	-12	-12	0	0.87414
323	-12	-14	-11	-6	-12	-16	0.00829631598992075	0.872669
124	-10	0	-2	-12	-8	-16	0.00400504137081485	0.872303
257	-14	-12	-12	-4	-18	-2	2.03254135969895e-05	0.872295
245	-10	-18	-16	-10	-18	-1	0.000347781325899094	0.872101
306	-10	0	-12	-12	-4	-18	0	0.871328
484	-14	-16	-14	-16	-16	-10	0.00680024425295714	0.870614
284	-16	-8	-15	-4	-12	-11	0.00108336252395151	0.870098
446	-14	-4	-24	-18	0	-4	1.00436141442188e-07	0.869317
152	-12	-2	-14	-10	-12	-12	0	0.86895
234	-2	-10	-14	-12	-8	-12	0.000104688689160685	0.868896
57	-20	-16	-18	-16	-2	-2	4.27185733167384e-05	0.868857
303	-8	-14	-1	-16	-6	-18	0.000159347596605716	0.868776
96	-18	-18	-13	-8	-2	-1	1.06752064632041e-08	0.868318
368	-14	-6	-15	-6	-16	-6	0	0.868004
153	-10	-16	-20	-18	-4	-10	0.000821369482224826	0.867169
396	-8	-18	-13	-8	-8	-2	0.000400356927157677	0.866271
422	-6	-14	-22	-16	0	-6	0.0112053292182221	0.866161
56	-20	-14	-15	-12	-18	-4	0.000148743091783855	0.865599
347	-20	-2	-1	-12	-14	-22	0.00063512124366838	0.864208
297	-20	-16	-16	-10	-12	-4	3.64432149680575e-08	0.86396
358	-8	-8	-1	-18	-6	-16	0.000159352465755553	0.86376
238	-16	-14	-15	-12	-18	-4	0.000747286273575409	0.862162
92	-16	-18	-14	-8	0	-1	1.092837462847e-08	0.861862
61	-20	-18	-16	-12	-2	-1	1.94471777860268e-08	0.860493
255	-16	-14	-12	-6	-18	-4	0.000307559120478514	0.860326
167	-20	-12	-13	-6	-8	-11	0.00121049343699941	0.859304
342	-10	-14	-13	-16	-2	-15	0.00468444655099644	0.859082
49	-16	-8	-13	-4	-4	-11	0.0263299068034628	0.859027
117	-14	0	-12	-6	-14	-16	0.0130456621136779	0.858731
442	-18	-10	-12	-20	-18	-14	0	0.858124
78	-16	-18	-12	-4	-2	-4	0.000181231380527831	0.857537
388	-6	-10	-11	-6	-4	-16	0	0.85719
487	-20	-16	-6	-8	-16	-24	0.00689231797071105	0.855784
71	-8	-6	-12	-6	-14	-8	0.0031598467874519	0.854897
6	-10	-14	-12	-14	-6	-10	0.00259111568228145	0.853768
155	-12	-16	-10	-6	-16	-14	0.00109961433676026	0.853616
266	-16	-4	-12	-18	-14	-13	0.000725824323112435	0.853571
256	-10	-18	-16	-20	-6	-11	0.00605678775943345	0.853157
478	-8	0	-11	-2	-14	-12	0.00165205499918529	0.852957
184	-8	-6	-12	-2	-4	-8	0.000516434493486697	0.85294
283	-20	-8	-15	-6	-18	-11	0.00199865698321525	0.85259
94	-16	-14	-12	-8	-4	-1	1.14531859512087e-08	0.851316
13	-18	-16	-12	-2	-16	-4	0.000127983148953383	0.851303
345	-12	0	-13	-8	-18	-11	0	0.850645
406	-8	-2	-1	-8	-16	-14	1.66681022404568e-08	0.850106
352	-18	-4	-14	-8	-18	-11	0.00257970471794161	0.848494
239	-18	-2	-22	-12	-4	-4	0	0.84844
322	-18	-4	-10	-14	-16	-14	0	0.845671
440	-20	0	-2	-20	-2	-26	0.000910874927343712	0.844795
176	-12	-14	-11	-14	-14	-10	0.000201787827743165	0.844243
125	-18	-4	-18	-2	-4	-12	8.62929501256392e-05	0.84418
296	-8	-4	-10	-6	-12	-11	0.0021963953686523	0.844168
472	-18	-12	-13	-10	-4	-10	0.00263147072827352	0.843835
62	-14	-2	-6	-18	-14	-13	0.00184164282078837	0.843584
261	-16	-12	-12	-6	-18	-1	0.000113792247846685	0.843557
458	-10	-14	-13	-16	-4	-10	0.00646499198680189	0.84255
301	-8	-16	-2	-14	-6	-13	0.000318360564014902	0.842518
485	-20	-16	-8	-8	-14	-22	0.0110441357049545	0.842461
196	-2	-18	-6	-10	-2	-14	0.000349961481003886	0.841918
263	-16	-12	-11	-6	-18	-10	0.020705507780112	0.841107
52	-18	-14	-14	-10	-14	-1	1.49224836981461e-08	0.84036
486	-4	-12	-11	-10	-12	-10	0.000725352529792961	0.838597
163	-20	-12	-12	-12	-6	-14	0.00370787063632056	0.83704
436	-20	-12	-12	-12	-14	-1	0.00035717435204616	0.836113
466	-8	-14	-13	-10	-14	-4	0	0.83383
210	-4	-16	-18	-6	-8	-11	0.0115798271605854	0.833742
350	-4	-12	-11	-6	-2	-12	0.0115798271605854	0.833742
194	-10	-14	-11	-10	0	-8	0	0.833566
216	-18	-6	-15	-16	-8	-11	0	0.833552
54	-20	-16	-10	-8	-8	-16	0.0074380872293502	0.831437
7	-20	-18	-2	-12	-18	-16	0.000102062743745554	0.83105
412	-20	-18	-12	-14	-16	-8	0.00369491250316316	0.830629
351	-12	0	-12	-10	-18	-10	0	0.829415
328	-18	-12	-11	-6	0	-4	0.000358096317838684	0.827611
373	-20	-14	-11	-4	-10	-16	0.0015175161054931	0.827395
424	-6	0	-16	-4	-2	-8	0	0.827056
232	-6	-12	-13	-18	-14	-10	0.0170008350349709	0.826358
202	-10	-18	-10	-4	0	-1	7.82243360921573e-05	0.826102
280	-8	-18	-15	-14	-10	-4	0.00820341598118313	0.822983
354	-20	-18	-11	-8	-12	-4	0.00037071709279149	0.821477
89	-14	-16	-2	-16	-14	-13	0.000801880988381323	0.821058
432	-18	-8	-13	-10	-14	-4	0.00057543283400341	0.820454
236	-20	-16	-11	-20	-16	-10	0.00195778917984486	0.819955
274	-14	-2	-15	-4	-6	-14	0.00265300205491511	0.818515
65	-10	-18	-15	-18	-2	-1	0.0015763162571106	0.818264
10	-14	0	-4	-12	-12	-12	0.00685208306234673	0.817167
146	-14	-18	-10	-4	-4	-11	0.0014792770479219	0.815213
218	-10	-2	-13	-2	-10	-1	2.99952021320406e-05	0.813952
2	-2	-6	-14	-16	-6	-12	0.000468443828658862	0.813667
161	-14	-14	-8	-6	-6	-15	0.00401872928136519	0.813349
366	-16	-10	-13	-16	-10	-1	0.000800441988734721	0.809729
220	-10	-8	-15	-18	-8	-8	0.00164814763829867	0.809705
360	-16	0	-1	-10	-4	-16	0.00109619051212552	0.809269
270	-10	-12	-16	-18	-16	-2	1.23451921268129e-07	0.809012
178	-18	-18	-8	-4	-18	-20	0.011859753909408	0.808546
134	-12	-14	-4	-12	0	-24	0.00022427765367187	0.808095
47	-16	-4	-14	-4	-4	-11	0.000199860099650199	0.806678
144	-8	-8	-6	-8	0	-13	0	0.806497
8	-20	-18	-10	-12	-10	-10	1.02232855538829e-06	0.805931
198	-8	-14	-14	-14	-6	-2	9.49163842240443e-08	0.804161
460	-16	0	-1	-10	-14	-12	0.0145327060785229	0.802927
48	-20	-16	-10	-8	-18	-1	0.000174992411120709	0.802648
88	-20	-16	-10	-8	-4	-1	0.00017499238889267	0.802648
108	-2	-18	-6	-6	-18	-8	0.000168444796682479	0.801272
314	-14	-2	-11	-6	-10	-13	0.000648633723728267	0.801172
454	-12	-14	-4	-8	-14	-12	0.00592616493306169	0.801106
148	-16	-18	-11	-16	0	-2	0.00118635786492324	0.799908
304	-2	-2	-2	-10	-6	-10	7.1879231519012e-05	0.799878
192	-20	-4	-6	-16	-14	-12	0	0.798699
139	-6	-8	-8	-4	-4	-8	0.000729244866536471	0.798618
75	-4	0	-8	-12	0	-13	0.000716628476818344	0.798556
500	-20	-14	-8	-16	-6	-14	0.00575531866028077	0.797736
18	-2	-6	-1	-10	-6	-10	3.12879599677099e-05	0.796791
427	-10	-2	-26	-20	0	-2	0.00194223927263731	0.795978
66	-16	-2	-18	-12	-8	-6	0.00181634227544151	0.795975
69	-2	-18	-12	-12	0	-10	0.00136958197019669	0.795077
386	-2	-12	-15	-12	-10	-8	0.00208225463653728	0.791869
376	-6	-14	-6	-6	0	-24	0.00198564117844443	0.791497
344	-16	0	-6	-8	-4	-22	0.00137099476410066	0.789509
128	-20	0	-1	-20	-6	-15	0.00279534257913694	0.789456
70	-18	-2	-18	-10	-2	-6	0.00117366245413626	0.784782
480	-6	-16	-10	-8	-8	-1	0	0.782261
122	-20	-4	-14	-16	-10	-6	0.0184755829467868	0.780719
429	-10	0	-28	-20	0	-2	0.00238738836177909	0.780241
264	-10	-16	-1	-16	-2	-18	5.21960871114108e-05	0.77933
298	-12	-6	-13	-16	-16	-1	0	0.779318
230	-20	-8	-10	-2	-2	-8	0.000160163680411541	0.777878
240	-20	-2	-6	-12	-18	-12	0	0.775424
11	-20	-18	-6	-6	-10	-20	0.0053358623877059	0.774472
157	-2	-6	-14	-16	-2	-16	0.000254200077545477	0.768275
242	-14	-12	-1	-6	-4	-20	0.000457709424578176	0.767133
498	-8	-8	-8	-6	-2	-2	0.00037031208457862	0.766103
430	-6	0	-11	-18	0	-15	0.00131862077689609	0.765567
246	-18	-2	-4	-10	-2	-18	0.000195006972961783	0.764489
166	-10	0	-16	-16	-18	-6	0.00812078887844096	0.764289
119	-14	-8	-8	-4	-2	-16	0.00128045921143857	0.761393
462	-6	-18	-13	-14	-2	-2	0.00165840853512451	0.761307
68	-20	-4	-16	-20	-6	-2	0.00136054402943487	0.757839
410	-20	-16	-8	-20	-10	-8	0	0.756345
67	-16	-4	-13	-16	0	-16	0.00051221331063523	0.756081
91	-18	-14	-8	-2	-6	-10	0.000576155191195614	0.75229
40	-10	-8	-1	-16	-16	-8	0.000347740220360733	0.751588
278	-4	-4	-28	-8	-18	-2	0.00310992129528329	0.749088
426	-2	-6	-8	-4	-16	-6	0.00421995667076304	0.744476
112	-2	-18	-12	-4	-4	-15	0.000478956307964397	0.744105
116	-2	-18	-4	-4	-6	-18	0.000478956331635812	0.744102
39	-4	-4	-26	-2	-16	-4	0.000478956331635747	0.743828
204	-2	-16	-16	-4	-12	-10	0.000478953901857208	0.743828
332	-2	-8	-6	-4	-2	-16	0	0.743552
383	-2	-14	-14	-4	-14	-10	0	0.743552
390	-20	-4	-8	-4	-18	-11	0.00099108604949201	0.742814
137	-12	-4	-13	-18	-2	-2	0.0137356097408581	0.730695
98	-12	-4	-8	-10	0	-14	0.00686788842048848	0.729721
286	-12	-14	-4	-14	-2	-14	0.00152253218466579	0.729638
282	-4	-14	-12	-12	-14	-1	0.00694360497239788	0.728627
60	-6	-6	-2	-8	-2	-10	0.000361400031933193	0.727149
438	-20	0	-14	-14	0	-6	9.54175242607062e-08	0.72708
22	-4	-12	-16	-18	-14	-4	0.00710686945760617	0.722505
496	-20	-4	-11	-16	-12	-4	0.0166341211754583	0.722384
180	-6	-12	-12	-16	-8	-2	0.00243229479176038	0.718646
45	-8	-14	-10	-18	-14	-4	0.00243905229658342	0.715198
416	-18	-2	-4	-16	-6	-10	0.00306541742951623	0.714515
72	-16	0	-15	-20	-6	-6	5.59951818878916e-07	0.705127
494	-6	-4	-1	-10	-16	-6	0.00247805185500944	0.700817
330	-20	-14	-4	-14	-4	-11	3.29485138392233e-07	0.697307
276	-12	0	-2	-18	-2	-16	0.00045151095480336	0.692127
106	-18	-18	-4	-6	-10	-11	0.00171370023669985	0.691232
420	-14	-16	-6	-2	-2	-15	0.000235641521261126	0.690241
362	-8	-18	-8	-16	-4	-4	3.76377527225684e-07	0.688002
492	-14	-12	-1	-4	-16	-12	0.00374692943954449	0.687106
371	-10	-12	-4	-16	-8	-6	0.00147938612899376	0.679841
212	-20	-8	-2	-6	-12	-12	0.0061491354536803	0.679643
450	-2	-4	-14	-20	-4	-8	0.000375537684194182	0.678405
336	-4	-12	-4	-16	-12	-6	0.000361233315205642	0.677244
414	-8	-6	-1	-2	-10	-10	0.00334528753852589	0.670714
34	-20	-2	-1	-12	-18	-8	1.56141493522245e-07	0.665503
452	-12	-2	-12	-14	-6	-2	0.00122656592209772	0.659536
93	-6	-6	-12	-20	0	-16	0.00436440160914055	0.657041
3	-18	-10	-2	-2	-14	-15	0.00173477056034945	0.650734
408	-12	0	-14	-10	-2	-12	0	0.648727
300	-16	-12	-6	-20	-2	-6	0	0.645005
73	-2	-10	-18	-18	-4	-4	0.00128680207219887	0.640492
404	-14	-16	-1	-12	-12	-6	0	0.637979
381	-20	-18	-2	-18	-10	-6	0.00013499787014226	0.626592
325	-16	-6	-4	-20	0	-26	0	0.623559
468	-18	-14	-4	-6	-14	-6	0.00125709134147174	0.621633
464	-10	-10	-6	-18	0	-6	4.41395827849915e-07	0.596384
294	-10	0	-18	-20	-2	-6	0.00545845409500638	0.586478
324	-8	-6	-1	-20	-6	-4	0.000221238586839003	0.568043
418	-12	-10	-2	-2	-8	-8	0.00302708332443538	0.548568
488	-20	-16	-4	-18	-10	-1	0.00149192075103945	0.541596
37	-2	-8	-26	-2	-16	-4	0	0.533168
114	-2	-18	-12	-2	-4	-18	0	0.533168
402	-2	-2	-8	-2	-6	-10	0	0.533168
16	-2	-16	-18	-2	-6	-10	0	0.533166
120	-2	-18	-13	-2	-14	-16	0	0.533166
310	-20	-2	-6	-2	-4	-2	5.07336876161999e-05	0.496889
4	-20	-2	-6	-4	0	-1	6.56308948924995e-05	0.490071
173	-4	-4	-4	-6	-12	-2	0.0011487707348589	0.479773
80	-16	-2	-6	-6	-10	-1	0	0.476657
21	-20	-12	-2	-10	-18	-4	0.00217155206912166	0.474236
190	-20	0	-24	-4	-18	-2	0.0001301968770284	0.46941
444	-20	-2	-6	-20	-12	-2	0	0.455469
169	-16	0	-4	-10	-18	-4	0	0.450877
19	-18	-14	-2	-6	-6	-4	9.86702608567817e-05	0.448005
133	-8	-2	-4	-2	0	-2	0	0.415726
115	-16	0	-16	-8	-2	-2	0	0.378901
292	-16	0	-14	-12	-4	-2	0.000911722709633718	0.363501
113	-2	0	-13	-18	-8	-2	0.00016988830103259	0.329214
248	-4	-2	-10	-16	0	-2	0.00995597512162803	0.304494
135	-16	-16	-1	-6	0	-15	0	0.286138
9	-10	-6	-2	-6	-16	-2	0.000947835670640545	0.285906
159	-4	-4	-2	-4	-14	-1	0	0.222676
5	-2	-2	-12	-12	-8	-1	0.00103545073339858	0.212198
482	-14	-12	-1	-12	-10	-2	0.000853794708872113	0.209079
312	-16	-10	-1	-4	-2	-2	0.000250311430302973	0.165265
338	-2	0	-4	-14	-4	-1	2.02808715812205e-07	0.158982
356	-2	-2	-1	-18	-16	-1	3.2632431308025e-05	0.150204
12	-8	0	-11	-6	-14	-16	0	0
14	-2	-6	-28	-4	-14	-2	0	0
17	-10	-18	-28	-16	-4	-1	0.537134721951954	0
20	-4	-10	-26	-6	-10	-2	0	0
24	-8	-14	-20	-4	-14	-1	0	0
25	-14	-18	-20	-12	-6	-10	0.5363248603528	0
29	-14	-14	-20	-14	-10	-8	0.523898307665347	0
30	-16	-16	-18	-2	-10	-1	0	0
33	-14	-8	-24	-4	-16	-6	0	0
35	-12	-2	-24	-4	-16	-4	0.537310138458602	0
36	-8	-16	-11	-2	-2	-13	0	0
38	-8	0	-13	-12	-6	-14	0.498666114102422	0
41	-2	-8	-22	-4	-18	-4	0	0
43	-12	-4	-24	-4	-16	-4	0	0
44	-18	-16	-20	-8	-16	-1	0	0
55	-14	-16	-16	-10	-2	-2	0	0
77	-18	-18	-20	-12	-8	-10	0	0
82	-4	-6	-1	-4	-4	-28	0	0
84	-8	-6	-13	-6	-18	-15	0	0
86	-8	-12	-14	-6	-4	-16	0	0
95	-14	0	-28	-6	-2	-1	0	0
97	-2	-2	-2	-2	-18	-22	0	0
100	-4	-16	-18	-4	0	-6	0	0
104	-6	0	-2	-2	-18	-16	0	0
105	-16	-12	-26	-14	-4	-1	0	0
109	-20	-18	-24	-6	0	-6	0	0
110	-6	-18	-2	-4	-18	-13	0	0
111	-10	-14	-6	-6	-12	-20	0	0
118	-6	-18	-2	-4	-8	-15	0	0
123	-16	-14	-16	-2	-4	-4	0	0
126	-6	-12	-15	-10	-6	-15	0.51452512588485	0
129	-16	-2	-18	-2	-4	-10	0	0
130	-8	-4	-20	-8	-18	-8	0.518343723283646	0
140	-10	-18	-4	-8	-16	-24	0	0
141	-6	-4	-1	-2	-16	-26	0	0
151	-20	-18	-28	-14	-4	-2	0	0
154	-14	-2	-28	-8	-2	-2	0	0
156	-14	-18	-28	-12	-2	-1	0	0
158	-12	-2	-28	-10	0	-1	0	0
162	-14	-12	-26	-10	-2	-2	0	0
171	-20	-8	-20	-8	-4	-6	0	0
182	-2	-10	-2	-8	-16	-22	0	0
187	-10	-14	-22	-10	0	-1	0	0
188	-18	-4	-2	-16	-16	-28	0	0
191	-10	-6	-22	-10	-12	-1	0	0
201	-12	-16	-16	-6	-4	-13	0	0
203	-12	-14	-16	-4	-4	-11	0	0
206	-4	-2	-1	-16	-14	-20	0	0
207	-16	-16	-24	-18	-4	-1	0	0
208	-12	-6	-16	-2	-18	-12	0.522176014565824	0
217	-14	-14	-2	-10	-10	-24	0.530696646568462	0
222	-14	-12	-28	-12	-10	-1	0	0
224	-2	-4	-2	-10	-8	-26	0	0
226	-6	-6	-1	-12	-18	-16	0	0
228	-10	-10	-1	-8	-16	-28	0	0
231	-18	-14	-24	-12	-14	-6	0	0
233	-18	-14	-24	-14	-16	-6	0	0
247	-10	-18	-18	-8	-18	-4	0	0
249	-16	-18	-16	-10	-2	-11	0	0
