158: p1_ec1='0.7', p2_ec2='0.05', p3_ec3='0.1', p4_ec4='0.15', p5_arg='1.7', p6_lys='1.2', p7_met='1.7', p8_phe='2',158,0
159: p1_ec1='0.5', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.35', p5_arg='1', p6_lys='1.6', p7_met='2', p8_phe='1.4',159,0
160: p1_ec1='0.3', p2_ec2='0.45', p3_ec3='0.20', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.2', p7_met='1.8', p8_phe='1.9',160,0
161: p1_ec1='0.55', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.3', p5_arg='1.5', p6_lys='2', p7_met='1.9', p8_phe='1.3',161,0.91954
162: p1_ec1='0.45', p2_ec2='0.1', p3_ec3='0.4', p4_ec4='0.05', p5_arg='1.5', p6_lys='2', p7_met='1.5', p8_phe='1.7',162,0
163: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.1', p4_ec4='0.25', p5_arg='1.7', p6_lys='1.7', p7_met='1.4', p8_phe='1.2',163,0.948425
164: p1_ec1='0.35', p2_ec2='0.15', p3_ec3='0.25', p4_ec4='0.25', p5_arg='1.9', p6_lys='1.7', p7_met='1.2', p8_phe='1.4',164,0.910189
165: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1', p6_lys='2', p7_met='1.5', p8_phe='1.1',165,0.933792
166: p1_ec1='0.4', p2_ec2='0.1', p3_ec3='0.45', p4_ec4='0.05', p5_arg='1.1', p6_lys='1.1', p7_met='1.9', p8_phe='1.9',166,0
167: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.6', p6_lys='1.8', p7_met='1.4', p8_phe='1.2',167,0.954753
168: p1_ec1='0.15', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.6', p5_arg='1', p6_lys='2', p7_met='1.9', p8_phe='1.7',168,0
169: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.4', p6_lys='1.8', p7_met='1.5', p8_phe='1.2',169,0.95992
170: p1_ec1='0.25', p2_ec2='0.15', p3_ec3='0.45', p4_ec4='0.15', p5_arg='1.1', p6_lys='1', p7_met='1.5', p8_phe='2',170,0
171: p1_ec1='0.4', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.4', p5_arg='1.4', p6_lys='1.4', p7_met='2', p8_phe='1.9',171,0.889739
172: p1_ec1='0.20', p2_ec2='0.20', p3_ec3='0.45', p4_ec4='0.15', p5_arg='1.4', p6_lys='1.9', p7_met='1.5', p8_phe='1.1',172,0
173: p1_ec1='0.4', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1.3', p6_lys='2', p7_met='1.8', p8_phe='2',173,0.913771
174: p1_ec1='0.1', p2_ec2='0.75', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.5', p6_lys='1.6', p7_met='1.6', p8_phe='1.1',174,0
175: p1_ec1='0.35', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1.9', p6_lys='1.9', p7_met='1.7', p8_phe='1.2',175,0.961126
176: p1_ec1='0.20', p2_ec2='0.20', p3_ec3='0.20', p4_ec4='0.4', p5_arg='1', p6_lys='1.5', p7_met='1.8', p8_phe='2',176,0
177: p1_ec1='0.55', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.3', p5_arg='1.5', p6_lys='1.9', p7_met='1.7', p8_phe='1.2',177,0.966437
178: p1_ec1='0.05', p2_ec2='0.35', p3_ec3='0.45', p4_ec4='0.15', p5_arg='1.5', p6_lys='1.1', p7_met='1.8', p8_phe='1.3',178,0
179: p1_ec1='0.4', p2_ec2='0.15', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1.7', p6_lys='1.7', p7_met='1.7', p8_phe='1.1',179,0.961851
180: p1_ec1='0.15', p2_ec2='0.15', p3_ec3='0.3', p4_ec4='0.4', p5_arg='1.3', p6_lys='1.1', p7_met='1.6', p8_phe='1',180,0
181: p1_ec1='0.65', p2_ec2='0.05', p3_ec3='0.15', p4_ec4='0.15', p5_arg='1', p6_lys='1.9', p7_met='2', p8_phe='1.4',181,0.837273
182: p1_ec1='0.25', p2_ec2='0.55', p3_ec3='0.1', p4_ec4='0.1', p5_arg='1.5', p6_lys='1.7', p7_met='1.8', p8_phe='2',182,0.690981
183: p1_ec1='0.5', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.25', p5_arg='1', p6_lys='1.6', p7_met='1.4', p8_phe='1',183,0
184: p1_ec1='0.35', p2_ec2='0.1', p3_ec3='0.5', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.1', p7_met='1.3', p8_phe='1',184,0
185: p1_ec1='0.4', p2_ec2='0.15', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1', p6_lys='1.5', p7_met='1.6', p8_phe='1.2',185,0.914011
186: p1_ec1='0.4', p2_ec2='0.05', p3_ec3='0.45', p4_ec4='0.1', p5_arg='1.1', p6_lys='1', p7_met='1.8', p8_phe='1.1',186,0
187: p1_ec1='0.55', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.20', p5_arg='1.9', p6_lys='1.9', p7_met='1.7', p8_phe='1.4',187,0.946919
188: p1_ec1='0.1', p2_ec2='0.1', p3_ec3='0.55', p4_ec4='0.25', p5_arg='1.1', p6_lys='1.8', p7_met='1.9', p8_phe='1.6',188,0
189: p1_ec1='0.65', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.15', p5_arg='1.4', p6_lys='1.9', p7_met='1.7', p8_phe='1.1',189,0.81147
190: p1_ec1='0.25', p2_ec2='0.45', p3_ec3='0.1', p4_ec4='0.20', p5_arg='1.7', p6_lys='1.5', p7_met='2', p8_phe='1',190,0
191: p1_ec1='0.6', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.15', p5_arg='1', p6_lys='1.5', p7_met='1.3', p8_phe='1.2',191,0
192: p1_ec1='0.55', p2_ec2='0.1', p3_ec3='0.1', p4_ec4='0.25', p5_arg='1.4', p6_lys='1', p7_met='1.6', p8_phe='1.5',192,0
193: p1_ec1='0.45', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1.9', p6_lys='1.9', p7_met='1.7', p8_phe='1.4',193,0.946919
194: p1_ec1='0.25', p2_ec2='0.35', p3_ec3='0.35', p4_ec4='0.05', p5_arg='1', p6_lys='1.3', p7_met='1.2', p8_phe='1.7',194,0
195: p1_ec1='0.35', p2_ec2='0.20', p3_ec3='0.1', p4_ec4='0.35', p5_arg='1', p6_lys='1.6', p7_met='1.3', p8_phe='1.2',195,0.85352
196: p1_ec1='0.1', p2_ec2='0.20', p3_ec3='0.25', p4_ec4='0.45', p5_arg='1.9', p6_lys='1.7', p7_met='2', p8_phe='1.9',196,0
197: p1_ec1='0.45', p2_ec2='0.15', p3_ec3='0.15', p4_ec4='0.25', p5_arg='1', p6_lys='2', p7_met='2', p8_phe='1.3',197,0
198: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.3', p4_ec4='0.05', p5_arg='1.8', p6_lys='1.1', p7_met='2', p8_phe='1.6',198,0.787362
199: p1_ec1='0.7', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.05', p5_arg='1', p6_lys='2', p7_met='1.7', p8_phe='1.1',199,0
200: p1_ec1='0.1', p2_ec2='0.15', p3_ec3='0.25', p4_ec4='0.5', p5_arg='1.8', p6_lys='1.5', p7_met='1.3', p8_phe='1.4',200,0
201: p1_ec1='0.4', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1', p6_lys='2', p7_met='1.9', p8_phe='1.2',201,0
202: p1_ec1='0.55', p2_ec2='0.15', p3_ec3='0.15', p4_ec4='0.15', p5_arg='1.9', p6_lys='1.6', p7_met='2', p8_phe='1.4',202,0.938612
203: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.1', p5_arg='1', p6_lys='1.8', p7_met='1.7', p8_phe='1.2',203,0.811557
204: p1_ec1='0.25', p2_ec2='0.5', p3_ec3='0.1', p4_ec4='0.15', p5_arg='1.5', p6_lys='1.3', p7_met='1.2', p8_phe='1.4',204,0
205: p1_ec1='0.45', p2_ec2='0.15', p3_ec3='0.15', p4_ec4='0.25', p5_arg='1.8', p6_lys='1.8', p7_met='1.7', p8_phe='1',205,0.966289
206: p1_ec1='0.5', p2_ec2='0.05', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1.3', p6_lys='1.7', p7_met='1.5', p8_phe='1.6',206,0
207: p1_ec1='0.65', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.15', p5_arg='2', p6_lys='1.7', p7_met='1.7', p8_phe='1.4',207,0.87386
208: p1_ec1='0.3', p2_ec2='0.3', p3_ec3='0.05', p4_ec4='0.35', p5_arg='1.9', p6_lys='1.5', p7_met='1.1', p8_phe='1.3',208,0
209: p1_ec1='0.35', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.3', p5_arg='1.6', p6_lys='1.9', p7_met='1.8', p8_phe='1.2',209,0.965959
210: p1_ec1='0.5', p2_ec2='0.4', p3_ec3='0.05', p4_ec4='0.05', p5_arg='1.8', p6_lys='1.6', p7_met='1.5', p8_phe='1.3',210,0
211: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.1', p5_arg='2', p6_lys='1.9', p7_met='1.8', p8_phe='1.1',211,0.931284
212: p1_ec1='0.1', p2_ec2='0.15', p3_ec3='0.35', p4_ec4='0.4', p5_arg='1.5', p6_lys='1.1', p7_met='1.7', p8_phe='1.7',212,0
213: p1_ec1='0.65', p2_ec2='0.05', p3_ec3='0.1', p4_ec4='0.20', p5_arg='1.8', p6_lys='1.9', p7_met='2', p8_phe='1.7',213,0.787038
214: p1_ec1='0.5', p2_ec2='0.25', p3_ec3='0.20', p4_ec4='0.05', p5_arg='1.7', p6_lys='1.1', p7_met='1', p8_phe='1.2',214,0.841525
215: p1_ec1='0.55', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.25', p5_arg='1.7', p6_lys='1.7', p7_met='1.7', p8_phe='1',215,0.902113
216: p1_ec1='0.15', p2_ec2='0.25', p3_ec3='0.55', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.5', p7_met='1.7', p8_phe='1.6',216,0
217: p1_ec1='0.35', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.4', p5_arg='1.6', p6_lys='2', p7_met='1.6', p8_phe='1',217,0.983199
218: p1_ec1='0.3', p2_ec2='0.20', p3_ec3='0.45', p4_ec4='0.05', p5_arg='1.2', p6_lys='1.1', p7_met='1.3', p8_phe='1.3',218,0
219: p1_ec1='0.35', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.4', p5_arg='1.6', p6_lys='1.9', p7_met='1.9', p8_phe='1',219,0.972908
220: p1_ec1='0.05', p2_ec2='0.25', p3_ec3='0.05', p4_ec4='0.65', p5_arg='1.5', p6_lys='1.4', p7_met='1.9', p8_phe='1.3',220,0
221: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.1', p4_ec4='0.3', p5_arg='2', p6_lys='2', p7_met='1.7', p8_phe='1.2',221,0.961968
222: p1_ec1='0.3', p2_ec2='0.15', p3_ec3='0.25', p4_ec4='0.3', p5_arg='1.7', p6_lys='1.9', p7_met='1.2', p8_phe='1.9',222,0
223: p1_ec1='0.35', p2_ec2='0.3', p3_ec3='0.05', p4_ec4='0.3', p5_arg='2', p6_lys='1.8', p7_met='1.7', p8_phe='1.2',223,0.9525
224: p1_ec1='0.3', p2_ec2='0.35', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.9', p6_lys='1', p7_met='1.3', p8_phe='1.7',224,0.769222
225: p1_ec1='0.35', p2_ec2='0.3', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.8', p6_lys='1.7', p7_met='1.8', p8_phe='1.1',225,0.870357
226: p1_ec1='0.3', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.55', p5_arg='1.6', p6_lys='1.3', p7_met='1.3', p8_phe='1.7',226,0.895985
227: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.05', p4_ec4='0.35', p5_arg='2', p6_lys='1.5', p7_met='1.4', p8_phe='1.2',227,0.932255
228: p1_ec1='0.20', p2_ec2='0.05', p3_ec3='0.1', p4_ec4='0.65', p5_arg='1.3', p6_lys='1.8', p7_met='1.1', p8_phe='1.4',228,0
229: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.05', p4_ec4='0.35', p5_arg='2', p6_lys='1.7', p7_met='1.4', p8_phe='1.3',229,0.862491
230: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.15', p4_ec4='0.25', p5_arg='1.6', p6_lys='1.9', p7_met='1.7', p8_phe='1.3',230,0.931486
231: p1_ec1='0.35', p2_ec2='0.35', p3_ec3='0.1', p4_ec4='0.20', p5_arg='1.9', p6_lys='1.5', p7_met='1.8', p8_phe='1.4',231,0.868745
232: p1_ec1='0.05', p2_ec2='0.5', p3_ec3='0.3', p4_ec4='0.15', p5_arg='1.6', p6_lys='1.5', p7_met='1.7', p8_phe='1',232,0
233: p1_ec1='0.55', p2_ec2='0.20', p3_ec3='0.1', p4_ec4='0.15', p5_arg='1.5', p6_lys='1.7', p7_met='1.4', p8_phe='1',233,0.965976
234: p1_ec1='0.05', p2_ec2='0.15', p3_ec3='0.55', p4_ec4='0.25', p5_arg='1.3', p6_lys='2', p7_met='1.5', p8_phe='1.9',234,0
235: p1_ec1='0.35', p2_ec2='0.35', p3_ec3='0.05', p4_ec4='0.25', p5_arg='2', p6_lys='1.9', p7_met='1.8', p8_phe='1.6',235,0
236: p1_ec1='0.1', p2_ec2='0.25', p3_ec3='0.45', p4_ec4='0.20', p5_arg='1.9', p6_lys='1.4', p7_met='1.5', p8_phe='1.8',236,0
237: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.15', p4_ec4='0.25', p5_arg='2', p6_lys='1.3', p7_met='1.5', p8_phe='1.4',237,0.881898
238: p1_ec1='0.3', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1.2', p6_lys='1.9', p7_met='1.2', p8_phe='1.3',238,0
239: p1_ec1='0.35', p2_ec2='0.3', p3_ec3='0.05', p4_ec4='0.3', p5_arg='1.9', p6_lys='1.5', p7_met='1.9', p8_phe='1.9',239,0.860488
240: p1_ec1='0.1', p2_ec2='0.25', p3_ec3='0.15', p4_ec4='0.5', p5_arg='1.7', p6_lys='1.4', p7_met='1.3', p8_phe='1.2',240,0
241: p1_ec1='0.35', p2_ec2='0.25', p3_ec3='0.15', p4_ec4='0.25', p5_arg='1.8', p6_lys='1.3', p7_met='1.7', p8_phe='1.2',241,0.899777
242: p1_ec1='0.15', p2_ec2='0.20', p3_ec3='0.6', p4_ec4='0.05', p5_arg='1.8', p6_lys='1.8', p7_met='1.9', p8_phe='1.8',242,0
243: p1_ec1='0.35', p2_ec2='0.3', p3_ec3='0.05', p4_ec4='0.3', p5_arg='1.7', p6_lys='2', p7_met='1.9', p8_phe='1',243,0.853531
244: p1_ec1='0.1', p2_ec2='0.1', p3_ec3='0.25', p4_ec4='0.55', p5_arg='1.5', p6_lys='1.7', p7_met='1.2', p8_phe='1.2',244,0
245: p1_ec1='0.4', p2_ec2='0.3', p3_ec3='0.1', p4_ec4='0.20', p5_arg='1.5', p6_lys='2', p7_met='1.7', p8_phe='1.8',245,0.890081
246: p1_ec1='0.1', p2_ec2='0.3', p3_ec3='0.3', p4_ec4='0.3', p5_arg='1', p6_lys='1.3', p7_met='1', p8_phe='2',246,0
247: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.4', p6_lys='2', p7_met='1.7', p8_phe='1',247,0.984512
248: p1_ec1='0.05', p2_ec2='0.15', p3_ec3='0.25', p4_ec4='0.55', p5_arg='1.1', p6_lys='1.2', p7_met='1.5', p8_phe='1.3',248,0
249: p1_ec1='0.35', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.4', p5_arg='1.5', p6_lys='1.6', p7_met='1.4', p8_phe='1',249,0
250: p1_ec1='0.20', p2_ec2='0.20', p3_ec3='0.20', p4_ec4='0.4', p5_arg='1.1', p6_lys='1.3', p7_met='1.8', p8_phe='1.2',250,0
251: p1_ec1='0.4', p2_ec2='0.20', p3_ec3='0.05', p4_ec4='0.35', p5_arg='1.2', p6_lys='1.8', p7_met='1.7', p8_phe='1.1',251,0
252: p1_ec1='0.20', p2_ec2='0.20', p3_ec3='0.35', p4_ec4='0.25', p5_arg='1.1', p6_lys='1.7', p7_met='1.9', p8_phe='1.9',252,0
253: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.3', p7_met='1.6', p8_phe='1.3',253,0.85508
254: p1_ec1='0.25', p2_ec2='0.25', p3_ec3='0.25', p4_ec4='0.25', p5_arg='1.3', p6_lys='1.1', p7_met='1.1', p8_phe='1',254,0
255: p1_ec1='0.45', p2_ec2='0.3', p3_ec3='0.1', p4_ec4='0.15', p5_arg='1.5', p6_lys='1.6', p7_met='1.9', p8_phe='1.1',255,0.954522
256: p1_ec1='0.1', p2_ec2='0.4', p3_ec3='0.1', p4_ec4='0.4', p5_arg='1.2', p6_lys='1.2', p7_met='1.2', p8_phe='1.4',256,0
257: p1_ec1='0.4', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1.4', p6_lys='1.8', p7_met='1.9', p8_phe='1.2',257,0.956046
258: p1_ec1='0.3', p2_ec2='0.5', p3_ec3='0.15', p4_ec4='0.05', p5_arg='1.4', p6_lys='1.6', p7_met='1.7', p8_phe='1.5',258,0.837936
259: p1_ec1='0.5', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.25', p5_arg='1.4', p6_lys='1.9', p7_met='1.9', p8_phe='1',259,0.969739
260: p1_ec1='0.35', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.45', p5_arg='1.7', p6_lys='1.3', p7_met='2', p8_phe='1.7',260,0.901778
261: p1_ec1='0.4', p2_ec2='0.3', p3_ec3='0.05', p4_ec4='0.25', p5_arg='1.4', p6_lys='1.8', p7_met='1.9', p8_phe='1.1',261,0
262: p1_ec1='0.20', p2_ec2='0.25', p3_ec3='0.1', p4_ec4='0.45', p5_arg='2', p6_lys='1.8', p7_met='1.8', p8_phe='1.3',262,0
263: p1_ec1='0.4', p2_ec2='0.20', p3_ec3='0.05', p4_ec4='0.35', p5_arg='1.3', p6_lys='2', p7_met='1.7', p8_phe='1.1',263,0
264: p1_ec1='0.55', p2_ec2='0.1', p3_ec3='0.20', p4_ec4='0.15', p5_arg='1.9', p6_lys='1.6', p7_met='1.6', p8_phe='1.1',264,0.947668
265: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.8', p6_lys='2', p7_met='1.6', p8_phe='1',265,0.973848
266: p1_ec1='0.5', p2_ec2='0.25', p3_ec3='0.05', p4_ec4='0.20', p5_arg='1.8', p6_lys='1.7', p7_met='1.2', p8_phe='1.4',266,0.894115
267: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.7', p6_lys='1.9', p7_met='1.6', p8_phe='1.7',267,0.910516
268: p1_ec1='0.20', p2_ec2='0.1', p3_ec3='0.3', p4_ec4='0.4', p5_arg='1.2', p6_lys='2', p7_met='1.6', p8_phe='1',268,0
269: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.9', p7_met='1.6', p8_phe='1.7',269,0.93003
270: p1_ec1='0.35', p2_ec2='0.20', p3_ec3='0.4', p4_ec4='0.05', p5_arg='2', p6_lys='1.7', p7_met='1.9', p8_phe='1.6',270,0.912271
271: p1_ec1='0.45', p2_ec2='0.3', p3_ec3='0.15', p4_ec4='0.1', p5_arg='1.4', p6_lys='1.9', p7_met='1.7', p8_phe='1.3',271,0
272: p1_ec1='0.20', p2_ec2='0.1', p3_ec3='0.3', p4_ec4='0.4', p5_arg='1.2', p6_lys='1.5', p7_met='1.7', p8_phe='1.8',272,0
273: p1_ec1='0.4', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.35', p5_arg='1.4', p6_lys='1.7', p7_met='1.9', p8_phe='1.2',273,0.951261
274: p1_ec1='0.15', p2_ec2='0.25', p3_ec3='0.5', p4_ec4='0.1', p5_arg='1.3', p6_lys='1.4', p7_met='1.3', p8_phe='1.2',274,0
275: p1_ec1='0.4', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1.4', p6_lys='1.7', p7_met='1.9', p8_phe='1',275,0.960071
276: p1_ec1='0.6', p2_ec2='0.25', p3_ec3='0.05', p4_ec4='0.1', p5_arg='1', p6_lys='1.7', p7_met='1.5', p8_phe='1.6',276,0
277: p1_ec1='0.75', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.05', p5_arg='1.9', p6_lys='2', p7_met='1.5', p8_phe='1.2',277,0.864057
278: p1_ec1='0.15', p2_ec2='0.35', p3_ec3='0.20', p4_ec4='0.3', p5_arg='1.2', p6_lys='1.7', p7_met='1.1', p8_phe='1.3',278,0
279: p1_ec1='0.55', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.3', p5_arg='1.5', p6_lys='2', p7_met='1.7', p8_phe='1',279,0.942507
280: p1_ec1='0.20', p2_ec2='0.4', p3_ec3='0.25', p4_ec4='0.15', p5_arg='1.2', p6_lys='1.4', p7_met='1.1', p8_phe='2',280,0
281: p1_ec1='0.75', p2_ec2='0.1', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.8', p6_lys='1.9', p7_met='1.5', p8_phe='2',281,0.736843
282: p1_ec1='0.3', p2_ec2='0.4', p3_ec3='0.05', p4_ec4='0.25', p5_arg='1.7', p6_lys='1.1', p7_met='1.9', p8_phe='1.9',282,0
283: p1_ec1='0.75', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.05', p5_arg='1.6', p6_lys='2', p7_met='1.5', p8_phe='1.3',283,0
284: p1_ec1='0.15', p2_ec2='0.6', p3_ec3='0.05', p4_ec4='0.20', p5_arg='1.4', p6_lys='1', p7_met='1.4', p8_phe='1.2',284,0
285: p1_ec1='0.5', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.25', p5_arg='1.5', p6_lys='1.8', p7_met='1.6', p8_phe='1.6',285,0.933305
286: p1_ec1='0.1', p2_ec2='0.05', p3_ec3='0.5', p4_ec4='0.35', p5_arg='2', p6_lys='1.9', p7_met='1.2', p8_phe='1.5',286,0
287: p1_ec1='0.55', p2_ec2='0.25', p3_ec3='0.15', p4_ec4='0.05', p5_arg='2', p6_lys='2', p7_met='1.9', p8_phe='1.9',287,0.882504
288: p1_ec1='0.45', p2_ec2='0.35', p3_ec3='0.15', p4_ec4='0.05', p5_arg='1.8', p6_lys='1.5', p7_met='1.2', p8_phe='1.2',288,0.916855
289: p1_ec1='0.5', p2_ec2='0.20', p3_ec3='0.1', p4_ec4='0.20', p5_arg='2', p6_lys='1.9', p7_met='1.8', p8_phe='1.5',289,0.940616
290: p1_ec1='0.35', p2_ec2='0.4', p3_ec3='0.15', p4_ec4='0.1', p5_arg='2', p6_lys='1.2', p7_met='1.5', p8_phe='1.3',290,0.898502
291: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.5', p6_lys='2', p7_met='1.5', p8_phe='1.7',291,0.932703
292: p1_ec1='0.1', p2_ec2='0.4', p3_ec3='0.25', p4_ec4='0.25', p5_arg='1.1', p6_lys='1.1', p7_met='1', p8_phe='1.8',292,0
293: p1_ec1='0.45', p2_ec2='0.20', p3_ec3='0.1', p4_ec4='0.25', p5_arg='1.5', p6_lys='1.7', p7_met='1.6', p8_phe='1.7',293,0.922302
294: p1_ec1='0.5', p2_ec2='0.3', p3_ec3='0.1', p4_ec4='0.1', p5_arg='1.9', p6_lys='1.5', p7_met='1.8', p8_phe='1.8',294,0.904368
295: p1_ec1='0.85', p2_ec2='0.05', p3_ec3='0.05', p4_ec4='0.05', p5_arg='1.6', p6_lys='1.9', p7_met='1.8', p8_phe='1.2',295,0
296: p1_ec1='0.20', p2_ec2='0.05', p3_ec3='0.4', p4_ec4='0.35', p5_arg='1.9', p6_lys='1.5', p7_met='1.9', p8_phe='1',296,0
297: p1_ec1='0.7', p2_ec2='0.15', p3_ec3='0.1', p4_ec4='0.05', p5_arg='1.4', p6_lys='1.7', p7_met='1.6', p8_phe='1.3',297,0.9238
298: p1_ec1='0.15', p2_ec2='0.35', p3_ec3='0.15', p4_ec4='0.35', p5_arg='1.5', p6_lys='1.6', p7_met='1.1', p8_phe='1.8',298,0
299: p1_ec1='0.3', p2_ec2='0.05', p3_ec3='0.1', p4_ec4='0.55', p5_arg='1.8', p6_lys='1.8', p7_met='1.6', p8_phe='1.1',299,0
300: p1_ec1='0.1', p2_ec2='0.4', p3_ec3='0.05', p4_ec4='0.45', p5_arg='1.6', p6_lys='1.5', p7_met='1.4', p8_phe='1.1',300,0
301: p1_ec1='0.25', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.55', p5_arg='1.6', p6_lys='1.3', p7_met='1.1', p8_phe='1.3',301,0
302: p1_ec1='0.1', p2_ec2='0.1', p3_ec3='0.15', p4_ec4='0.65', p5_arg='1.7', p6_lys='1', p7_met='1.4', p8_phe='1.2',302,0
303: p1_ec1='0.25', p2_ec2='0.1', p3_ec3='0.05', p4_ec4='0.6', p5_arg='1.5', p6_lys='1.9', p7_met='1.2', p8_phe='1.1',303,0
304: p1_ec1='0.20', p2_ec2='0.4', p3_ec3='0.1', p4_ec4='0.3', p5_arg='1.9', p6_lys='1.7', p7_met='1', p8_phe='1.7',304,0
305: p1_ec1='0.3', p2_ec2='0.05', p3_ec3='0.05', p4_ec4='0.6', p5_arg='1.5', p6_lys='2', p7_met='1.7', p8_phe='1.1',305,0
306: p1_ec1='0.05', p2_ec2='0.05', p3_ec3='0.6', p4_ec4='0.3', p5_arg='2', p6_lys='1.5', p7_met='1.8', p8_phe='1.2',306,0
307: p1_ec1='0.25', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.55', p5_arg='1.5', p6_lys='1.7', p7_met='1.3', p8_phe='1.2',307,0
308: p1_ec1='0.35', p2_ec2='0.1', p3_ec3='0.25', p4_ec4='0.3', p5_arg='1.2', p6_lys='1', p7_met='2', p8_phe='2',308,0
309: p1_ec1='0.3', p2_ec2='0.05', p3_ec3='0.05', p4_ec4='0.6', p5_arg='1.8', p6_lys='1.2', p7_met='1.7', p8_phe='1.1',309,0
310: p1_ec1='0.15', p2_ec2='0.5', p3_ec3='0.3', p4_ec4='0.05', p5_arg='1.6', p6_lys='1', p7_met='1.2', p8_phe='1.3',310,0
311: p1_ec1='0.25', p2_ec2='0.05', p3_ec3='0.1', p4_ec4='0.6', p5_arg='1.8', p6_lys='1.9', p7_met='1.5', p8_phe='1.3',311,0
312: p1_ec1='0.15', p2_ec2='0.5', p3_ec3='0.15', p4_ec4='0.20', p5_arg='1.3', p6_lys='1.5', p7_met='1.5', p8_phe='1',312,0
313: p1_ec1='0.25', p2_ec2='0.15', p3_ec3='0.05', p4_ec4='0.55', p5_arg='1.8', p6_lys='1.6', p7_met='1.7', p8_phe='1.2',313,0.908297
314: p1_ec1='0.1', p2_ec2='0.35', p3_ec3='0.4', p4_ec4='0.15', p5_arg='1.5', p6_lys='1.2', p7_met='2', p8_phe='1.1',314,0
