1,0.848145
2,0
3,0.912122
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0.838119
12,0
13,0
14,0.850734
15,0
16,0
17,0.926278
18,0
19,0.856822
20,0
21,0
22,0.899993
23,0
24,0
25,0
26,0.940441
27,0
28,0
29,0
30,0
31,0.917298
32,0.801805
33,0.820719
34,0.848347
35,0
36,0
37,0
38,0.899762
39,0.833207
40,0.804095
41,0
42,0.908721
43,0
44,0.959668
45,0
46,0.853456
47,0
48,0.887061
49,0
50,0
51,0
52,0
53,0.970733
54,0.833711
55,0
56,0.861491
57,0
58,0.826174
59,0
60,0.813199
61,0
62,0.913994
63,0
64,0
65,0.903584
66,0
67,0
68,0
69,0
70,0.803556
71,0
72,0
73,0
74,0.885972
75,0
76,0.755345
77,0.93349
78,0.859079
79,0
80,0
81,0.92917
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0.961222
90,0
91,0
92,0
93,0.819649
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0.879409
103,0
104,0
105,0
106,0.933234
107,0
108,0.876539
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0.906565
119,0
120,0.919197
121,0
122,0.923219
123,0
124,0.883512
125,0
126,0.764965
127,0
128,0.928389
129,0
130,0
131,0
132,0.922105
133,0
134,0.952034
135,0.895336
136,0
137,0.941147
138,0
139,0.882325
140,0.854851
141,0
142,0
143,0.858761
144,0
145,0.887671
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0.896392
154,0
155,0.908001
156,0.913488
157,0.948291
158,0
159,0
160,0
161,0.91954
162,0
163,0.948425
164,0.910189
165,0.933792
166,0
167,0.954753
168,0
169,0.95992
170,0
171,0.889739
172,0
173,0.913771
174,0
175,0.961126
176,0
177,0.966437
178,0
179,0.961851
180,0
181,0.837273
182,0.690981
183,0
184,0
185,0.914011
186,0
187,0.946919
188,0
189,0.81147
190,0
191,0
192,0
193,0.946919
194,0
195,0.85352
196,0
197,0
198,0.787362
199,0
200,0
201,0
202,0.938612
203,0.811557
204,0
205,0.966289
206,0
207,0.87386
208,0
209,0.965959
210,0
211,0.931284
212,0
213,0.787038
214,0.841525
215,0.902113
216,0
217,0.983199
218,0
219,0.972908
220,0
221,0.961968
222,0
223,0.9525
224,0.769222
225,0.870357
226,0.895985
227,0.932255
228,0
229,0.862491
230,0.931486
231,0.868745
232,0
233,0.965976
234,0
235,0
236,0
237,0.881898
238,0
239,0.860488
240,0
241,0.899777
242,0
243,0.853531
244,0
245,0.890081
246,0
247,0.984512
248,0
249,0
250,0
251,0
252,0
253,0.85508
254,0
255,0.954522
256,0
257,0.956046
258,0.837936
259,0.969739
260,0.901778
261,0
262,0
263,0
264,0.947668
265,0.973848
266,0.894115
267,0.910516
268,0
269,0.93003
270,0.912271
271,0
272,0
273,0.951261
274,0
275,0.960071
276,0
277,0.864057
278,0
279,0.942507
280,0
281,0.736843
282,0
283,0
284,0
285,0.933305
286,0
287,0.882504
288,0.916855
289,0.940616
290,0.898502
291,0.932703
292,0
293,0.922302
294,0.904368
295,0
296,0
297,0.9238
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0.908297
314,0
315,0.966838
316,0
317,0
318,0
319,0.971338
320,0
321,0.984829
322,0
323,0.965014
324,0
325,0.953699
326,0
327,0.95697
328,0
329,0.956665
330,0
331,0.950032
332,0
333,0
334,0.871457
335,0.926951
336,0
337,0.929081
338,0
339,0.868399
340,0
341,0.929529
342,0
343,0.9058
344,0.859367
345,0
346,0
347,0
348,0
349,0.961053
350,0.913981
351,0.907977
352,0
353,0
354,0
355,0.938145
356,0
357,0.922123
358,0
359,0.913553
360,0
361,0.931121
362,0.84555
363,0.912739
364,0
365,0.907774
366,0
367,0
368,0
369,0.928457
370,0
371,0.918959
372,0
373,0.930656
374,0
375,0.911425
376,0.744882
377,0.899867
378,0.90883
379,0.905912
380,0
381,0.918112
382,0.82769
383,0.905682
384,0
385,0.920315
386,0
387,0
388,0
389,0.941184
390,0
391,0.939311
392,0.919163
393,0
394,0
395,0.893066
396,0
397,0.970131
398,0
399,0.911161
400,0
401,0
402,0
403,0.880384
404,0
405,0.904825
406,0.835231
407,0
408,0.807067
409,0.885932
410,0.881903
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0.963999
420,0.839479
421,0.938736
422,0
423,0.939024
424,0
425,0.917102
426,0
427,0.879808
428,0
429,0
430,0
431,0.877627
432,0.880567
433,0.938103
434,0.867432
435,0.913254
436,0
437,0.905995
438,0
439,0
440,0
441,0.837751
442,0
443,0
444,0
445,0
446,0
447,0.935578
448,0
449,0
450,0
451,0.94688
452,0
453,0.937402
454,0
455,0.902336
456,0
457,0.887432
458,0
459,0.905116
460,0
461,0
462,0
463,0
464,0
465,0
466,0.903557
467,0
468,0
469,0
470,0.788708
471,0
472,0.856025
473,0
474,0
475,0.948896
476,0
477,0
478,0
479,0.785634
480,0.941863
481,0.924202
482,0
483,0.944365
484,0.912483
485,0.919797
486,0.913182
487,0.869097
488,0.872662
489,0.888442
490,0
491,0.935366
492,0
493,0.897257
494,0
495,0
496,0
497,0
498,0
499,0
500,0
