1,0.729049
2,0.156865
3,0.65061
4,0.644349
5,0.198545
6,0.63023
7,0.162465
8,0.698515
9,0.622993
10,0.630455
11,0.607361
12,0.493902
13,0.605308
14,0.626693
15,0.527264
16,0.597577
17,0.232733
18,0.426083
19,0.530207
20,0.286733
21,0.629745
22,0.64117
23,0.638984
24,0.442422
25,0.645432
26,0.47599
27,0.717342
28,0.690844
29,0.677239
30,0.593542
31,0.627034
32,0.640831
33,0.686896
34,0.381704
35,0.694378
36,0.498082
37,0.529787
38,0.676811
39,0.732621
40,0.701533
41,0.719409
42,0.569301
43,0.532079
44,0.697041
45,0.466213
46,0.702377
47,0.65231
48,0.704432
49,0.421423
50,0.714635
51,0.502824
52,0.695214
53,0.202222
54,0.710803
55,0.677644
56,0.37307
57,0.685589
58,0.381566
59,0.723909
60,0.6636
61,0.730537
62,0.143821
63,0.728615
64,0.687563
65,0.706188
66,0.614491
67,0.277447
68,0.658293
69,0.464364
70,0.61414
71,0.272953
72,0.617188
73,0.417997
74,0.614627
75,0.64409
76,0.619402
77,0.609678
78,0.563882
79,0.605083
80,0.193825
81,0.441932
82,0.578142
83,0.373663
84,0.702419
85,0.576211
86,0.417952
87,0.44193
88,0.631922
89,0.614292
90,0.666175
91,0.620149
92,0.632457
93,0.61049
94,0.559974
95,0.664457
96,0.652694
97,0.704018
98,0.675853
99,0.720758
100,0.679051
101,0.720509
102,0.678901
103,0.702223
104,0.567215
105,0.688468
106,0.617554
107,0.690974
108,0.587672
109,0.713216
110,0.486089
111,0.664097
112,0.520881
113,0.553388
114,0.565659
115,0.566639
116,0.576163
117,0.602694
118,0.544839
119,0.534283
120,0.493812
121,0.676718
122,0.134951
123,0.676885
124,0.445477
125,0.682092
126,0.6027
127,0.612673
128,0.583316
129,0.666609
130,0.176703
131,0.689506
132,0.657781
133,0.610655
134,0.557023
135,0.140572
136,0.674769
137,0.569301
138,0.720574
139,0.433396
140,0.685327
141,0.213868
142,0.720669
143,0.692789
144,0.573377
145,0.690322
146,0.630734
147,0.690538
148,0.535849
149,0.692865
150,0.675454
151,0.692865
152,0.620979
153,0.690381
154,0.737579
155,0.620578
156,0.712014
157,0.58906
158,0.725489
159,0.597121
160,0
161,0.190387
162,0.692716
163,0.659396
164,0.736918
165,0.387126
166,0.545925
167,0.72297
168,0.555882
169,0.723253
170,0.593474
171,0.730162
172,0.655788
173,0.729478
174,0.621518
175,0.498082
176,0.630559
177,0.498082
178,0.435052
179,0.68829
180,0.678064
