Fitness_function	configuration	fitness	sd	avg.Biomass	avg.Yield	endCycle
MaxYieldNew_MinTime	-6.0,-18.0,-6.0,-2.0,-6.0,-3.0,5.8,1.2	0.681049	0.0001232259460978156	0.969887	0.527259	124
MaxYieldNew_MinTime	-8.0,-14.0,-6.0,-2.0,-2.0,-6.0,8.9,-1.8	0.679051	0.0031500617797037256	0.907019	0.492362	111
MaxYieldNew_MinTime	-20.0,-18.0,-7.0,-18.0,-12.0,-5.0,20.6,17.8	0.678901	0.005772967700304581	0.71753	0.387181	69
MaxYieldNew_MinTime	-18.0,-16.0,-7.0,-12.0,-10.0,-1.0,19.0,10.4	0.678247	0.005116855205785243	0.747642	0.403896	76
MaxYieldNew_MinTime	-6.0,-14.0,-4.0,-10.0,-14.0,-6.0,7.1,11.9	0.678064	0.0008527394810406468	0.868853	0.471177	103
MaxYieldNew_MinTime	-8.0,0.0,-7.0,-6.0,-6.0,-7.0,8.2,4.7	0.677644	0.002169334658574896	0.952017	0.517339	122
MaxYieldNew_MinTime	-10.0,-16.0,-4.0,-18.0,-10.0,-7.0,10.8,19.0	0.677304	0.0002282859291599689	0.736596	0.397764	74
MaxYieldNew_MinTime	-4.0,0.0,-7.0,-8.0,-4.0,-7.0,0.5,8.2	0.677239	0.0017490324655595516	0.930123	0.505187	117
MaxYieldNew_MinTime	-20.0,-16.0,-7.0,-8.0,-6.0,-2.0,20.6,7.9	0.676885	0.000275191780597953	0.726683	0.392262	72
MaxYieldNew_MinTime	-18.0,-18.0,-7.0,-12.0,-2.0,-5.0,19.0,13.0	0.676811	0.00390976441404289	0.744539	0.402173	76
MaxYieldNew_MinTime	-20.0,-12.0,-7.0,-8.0,-10.0,-2.0,20.6,7.9	0.676718	2.954475481962151e-05	0.726322	0.392062	72
MaxYieldNew_MinTime	-6.0,-8.0,-5.0,-16.0,-6.0,-7.0,6.5,17.4	0.676671	0.0005549945712919974	0.784771	0.424505	85
MaxYieldNew_MinTime	-8.0,-4.0,-7.0,-2.0,-2.0,-7.0,8.2,-1.8	0.675853	0.0016309570737617033	0.924125	0.501857	116
MaxYieldNew_MinTime	-12.0,-8.0,-6.0,-6.0,-16.0,-4.0,13.6,7.1	0.675606	0.003171277555687141	0.836516	0.453227	97
MaxYieldNew_MinTime	-8.0,-10.0,-7.0,-18.0,-12.0,-6.0,8.2,18.4	0.675454	0.0025608172992943054	0.741606	0.400545	76
MaxYieldNew_MinTime	-4.0,-6.0,-4.0,-4.0,-4.0,-7.0,4.0,0.5	0.67512	0.0014463691806815568	0.967579	0.525977	126
MaxYieldNew_MinTime	-8.0,-16.0,-7.0,-10.0,0.0,-5.0,8.2,11.4	0.674769	2.1666083211968434e-07	0.861729	0.467222	103
MaxYieldNew_MinTime	-4.0,-18.0,-7.0,-4.0,-2.0,-1.0,0.5,4.1	0.67262	0.00015163021400988938	0.95617	0.519645	125
MaxYieldNew_MinTime	-4.0,-18.0,-1.0,-4.0,-12.0,-7.0,4.1,0.5	0.672533	9.350054737257277e-09	0.955981	0.519539	125
MaxYieldNew_MinTime	-6.0,-12.0,-6.0,-2.0,-12.0,-1.0,5.8,2.5	0.669125	3.889156561060504e-05	0.948613	0.515449	125
MaxYieldNew_MinTime	-8.0,-18.0,-6.0,-4.0,-14.0,-3.0,8.9,4.7	0.668401	0.0007514783179339808	0.891501	0.483748	112
MaxYieldNew_MinTime	-4.0,-10.0,-2.0,-4.0,-4.0,-7.0,4.7,0.5	0.668039	0.0011056400583661097	0.965783	0.52498	129
MaxYieldNew_MinTime	-14.0,-10.0,-7.0,-12.0,-4.0,-1.0,15.8,10.4	0.667266	0.0005913630451203623	0.755431	0.408219	83
MaxYieldNew_MinTime	-18.0,-6.0,-7.0,-10.0,-14.0,-3.0,19.0,10.1	0.666997	0.0007408584358415873	0.759353	0.410396	84
MaxYieldNew_MinTime	-20.0,-14.0,-7.0,-12.0,-6.0,-2.0,20.6,11.1	0.666609	0.000597463193730632	0.704469	0.379931	72
MaxYieldNew_MinTime	-2.0,-14.0,-6.0,-4.0,0.0,-6.0,-2.4,1.7	0.666522	0.0060276148616239715	0.997033	0.542327	137
MaxYieldNew_MinTime	-4.0,-4.0,-7.0,-6.0,-2.0,-6.0,0.5,5.8	0.666175	0.0	0.94674	0.51441	126
MaxYieldNew_MinTime	-6.0,-16.0,-6.0,-4.0,0.0,-1.0,5.8,4.1	0.665401	7.55540827419579e-09	0.940563	0.510981	125
MaxYieldNew_MinTime	-6.0,-2.0,-6.0,-2.0,-12.0,-7.0,5.8,-3.6	0.665003	0.0012238618024772996	0.947209	0.51467	127
MaxYieldNew_MinTime	-6.0,-2.0,-7.0,-2.0,-4.0,-6.0,4.7,-2.4	0.664537	0.0005550939415017559	0.965718	0.524944	131
MaxYieldNew_MinTime	-10.0,-16.0,-7.0,-12.0,-4.0,-2.0,11.3,11.1	0.664457	0.001300408535459742	0.794398	0.429849	93
MaxYieldNew_MinTime	-16.0,-10.0,-7.0,-20.0,-2.0,-7.0,17.4,20.6	0.664097	0.002219879388994668	0.74708	0.403584	82
MaxYieldNew_MinTime	-6.0,-6.0,-6.0,-16.0,-10.0,-6.0,5.8,16.8	0.6636	0.0012226276081612857	0.747505	0.40382	83
MaxYieldNew_MinTime	-6.0,-18.0,-6.0,-4.0,-14.0,-1.0,5.8,4.1	0.662586	0.0024377332360916984	0.931475	0.505937	124
MaxYieldNew_MinTime	-20.0,-14.0,-6.0,-8.0,-16.0,-6.0,20.0,8.9	0.661465	0.0025177037589602593	0.711363	0.383758	76
MaxYieldNew_MinTime	-4.0,-18.0,-1.0,-4.0,-4.0,-7.0,4.1,0.5	0.660659	9.350054737257277e-09	0.943824	0.512791	128
MaxYieldNew_MinTime	-12.0,-4.0,-7.0,-2.0,-14.0,-4.0,14.2,-0.0	0.660547	0.00012311127149835225	0.867015	0.470156	111
MaxYieldNew_MinTime	-4.0,-8.0,-6.0,-8.0,-18.0,-5.0,1.7,9.5	0.660272	0.0007736809160471358	0.884436	0.479826	115
MaxYieldNew_MinTime	-14.0,-12.0,-1.0,-14.0,-10.0,-7.0,12.0,15.8	0.660226	0.0008800602057958795	0.740211	0.399771	83
MaxYieldNew_MinTime	-20.0,-16.0,-7.0,-12.0,-2.0,-1.0,20.6,10.4	0.659852	0.0	0.68986	0.371822	72
MaxYieldNew_MinTime	-8.0,-12.0,-7.0,-12.0,-2.0,-5.0,8.2,13.0	0.659396	0.004328849723894741	0.81048	0.438776	99
MaxYieldNew_MinTime	-12.0,-6.0,-1.0,-10.0,-12.0,-7.0,10.4,11.3	0.658293	5.383111534518346e-08	0.781072	0.422452	93
MaxYieldNew_MinTime	-10.0,-16.0,-7.0,-12.0,-10.0,-1.0,11.3,10.4	0.658293	0.0	0.781072	0.422452	93
MaxYieldNew_MinTime	-10.0,-12.0,-7.0,-12.0,-4.0,-1.0,11.3,10.4	0.658293	0.0	0.781072	0.422452	93
MaxYieldNew_MinTime	-6.0,-10.0,-7.0,-10.0,0.0,-5.0,4.7,11.4	0.657781	0.0018906127962330986	0.862535	0.46767	111
MaxYieldNew_MinTime	-4.0,0.0,-6.0,-12.0,-4.0,-7.0,1.7,14.2	0.65766	7.992880028430845e-07	0.869782	0.471693	113
MaxYieldNew_MinTime	-20.0,-4.0,-4.0,-18.0,-18.0,-7.0,18.7,19.0	0.657281	0.0	0.688807	0.371238	73
MaxYieldNew_MinTime	-10.0,-16.0,-5.0,-16.0,-12.0,-6.0,11.4,16.8	0.656761	0.0	0.732721	0.395614	83
MaxYieldNew_MinTime	-14.0,-4.0,-6.0,-14.0,-18.0,-6.0,15.2,15.2	0.655788	0.0006451393193093333	0.748633	0.404446	87
MaxYieldNew_MinTime	-18.0,-2.0,-4.0,-20.0,-14.0,-7.0,17.1,20.6	0.65565	0.00013421943593505112	0.685279	0.369279	73
MaxYieldNew_MinTime	-20.0,-12.0,-6.0,-8.0,-6.0,-3.0,20.0,8.5	0.653618	0.0003742107310270312	0.70791	0.381841	79
MaxYieldNew_MinTime	-10.0,-18.0,-7.0,-16.0,-12.0,-4.0,11.3,15.5	0.653184	0.000806436942366262	0.743003	0.401321	87
MaxYieldNew_MinTime	-10.0,-4.0,-7.0,-8.0,-2.0,-5.0,11.3,9.5	0.652694	0.0	0.881564	0.478232	118
MaxYieldNew_MinTime	-20.0,-6.0,-3.0,-18.0,-8.0,-7.0,18.1,19.0	0.65231	0.0050298317981084025	0.687068	0.370272	75
MaxYieldNew_MinTime	-16.0,-8.0,-1.0,-16.0,-8.0,-7.0,13.6,17.4	0.651908	0.0027382680147026747	0.707215	0.381456	80
MaxYieldNew_MinTime	-10.0,-18.0,-6.0,-8.0,-8.0,-2.0,11.9,7.9	0.65061	0.008631920703170736	0.815506	0.441565	105
MaxYieldNew_MinTime	-4.0,-18.0,-7.0,-6.0,-12.0,-1.0,0.5,5.7	0.649183	0.00039192238755426234	0.896494	0.48652	123
MaxYieldNew_MinTime	-4.0,-12.0,-7.0,-6.0,-16.0,-1.0,0.5,5.7	0.648957	0.00039195888138854866	0.896005	0.486248	123
MaxYieldNew_MinTime	-14.0,-18.0,-6.0,-10.0,-16.0,-3.0,15.2,10.1	0.6484	0.0011457134909690762	0.750677	0.40558	91
MaxYieldNew_MinTime	-18.0,-4.0,-5.0,-20.0,-18.0,-6.0,17.8,20.0	0.64708	0.0033903638083968724	0.689271	0.371496	78
MaxYieldNew_MinTime	-4.0,0.0,-7.0,-16.0,-4.0,-7.0,0.5,17.4	0.645432	0.0006738991079574647	0.802811	0.434519	104
MaxYieldNew_MinTime	-2.0,-10.0,-7.0,-4.0,0.0,-4.0,-3.6,4.0	0.64504	9.092822591444345e-05	0.982119	0.534048	144
MaxYieldNew_MinTime	-8.0,0.0,-5.0,-20.0,-10.0,-6.0,9.5,20.0	0.64474	7.965826800314992e-07	0.697725	0.376188	81
MaxYieldNew_MinTime	-10.0,-2.0,-4.0,-14.0,-8.0,-6.0,10.8,15.2	0.644349	0.00011682312113773328	0.746423	0.403219	92
MaxYieldNew_MinTime	-16.0,-6.0,-6.0,-4.0,0.0,-5.0,16.8,2.9	0.64409	0.00042167729569729095	0.741359	0.400408	91
MaxYieldNew_MinTime	-12.0,-14.0,-4.0,-18.0,-14.0,-6.0,12.3,18.4	0.643921	0.0	0.695955	0.375205	81
MaxYieldNew_MinTime	-4.0,-8.0,-4.0,-4.0,-4.0,-6.0,4.0,1.7	0.64117	0.0013916797943477018	0.958739	0.521071	141
MaxYieldNew_MinTime	-8.0,0.0,-3.0,-10.0,-6.0,-6.0,8.5,11.9	0.640844	0.007999030266148139	0.821416	0.444846	110
MaxYieldNew_MinTime	-2.0,-4.0,-6.0,-8.0,-18.0,-5.0,-2.4,9.5	0.640831	0.0002523647168346668	0.878439	0.476498	123
MaxYieldNew_MinTime	-16.0,0.0,-7.0,-10.0,-8.0,-7.0,17.4,11.3	0.638984	0.0	0.793375	0.429281	105
MaxYieldNew_MinTime	-12.0,-8.0,-6.0,-14.0,-12.0,-4.0,13.6,13.9	0.638467	0.0017770900219497433	0.733706	0.39616	92
MaxYieldNew_MinTime	-18.0,-8.0,-6.0,-12.0,-18.0,-1.0,18.4,10.4	0.638377	0.010777108214645174	0.695978	0.375219	84
MaxYieldNew_MinTime	-8.0,-6.0,-5.0,-12.0,-6.0,-5.0,9.5,13.0	0.635256	0.0007950791847317976	0.771804	0.417308	102
MaxYieldNew_MinTime	-8.0,0.0,-7.0,-4.0,-14.0,-6.0,8.2,1.7	0.634006	0.0	0.96277	0.523308	145
MaxYieldNew_MinTime	-12.0,-8.0,-4.0,-10.0,-4.0,-7.0,12.3,11.3	0.632487	0.0028715397269431977	0.791339	0.428151	107
MaxYieldNew_MinTime	-14.0,-4.0,-7.0,-8.0,-2.0,-5.0,15.8,9.5	0.632457	0.009825853605187876	0.79878	0.432281	109
MaxYieldNew_MinTime	-4.0,0.0,-1.0,-4.0,-8.0,-6.0,4.1,1.7	0.632318	0.0001676145669541785	0.932096	0.506282	139
MaxYieldNew_MinTime	-12.0,-4.0,-7.0,-10.0,-2.0,-6.0,14.2,11.9	0.631922	0.00022545035416536246	0.823148	0.445807	115
MaxYieldNew_MinTime	-4.0,-10.0,-4.0,-10.0,-18.0,-5.0,4.0,11.4	0.631357	0.0004386594311932929	0.826429	0.447629	116
MaxYieldNew_MinTime	-14.0,-16.0,-5.0,-14.0,-18.0,-5.0,14.6,14.6	0.630734	5.244113228077481e-05	0.712486	0.384381	91
MaxYieldNew_MinTime	-6.0,-14.0,-6.0,-10.0,-18.0,-4.0,5.8,10.8	0.630559	2.8779773406624857e-07	0.802183	0.43417	111
MaxYieldNew_MinTime	-2.0,-18.0,-5.0,-4.0,-6.0,-5.0,-1.2,2.9	0.630455	0.0006060860390401609	0.973108	0.529046	149
MaxYieldNew_MinTime	-8.0,-10.0,-5.0,-2.0,-16.0,-3.0,9.5,1.2	0.63023	8.105806208388603e-05	0.882543	0.478776	129
MaxYieldNew_MinTime	-18.0,-12.0,-5.0,-6.0,-16.0,-5.0,17.8,6.5	0.629945	0.0009034737774925436	0.706275	0.380934	90
MaxYieldNew_MinTime	-20.0,-6.0,-5.0,-20.0,-16.0,-5.0,19.3,19.3	0.629745	0.0	0.656299	0.353194	79
MaxYieldNew_MinTime	-16.0,-16.0,-1.0,-20.0,-8.0,-6.0,13.6,20.0	0.628966	0.0008860930148737491	0.663623	0.357259	81
MaxYieldNew_MinTime	-2.0,-18.0,-5.0,-10.0,-14.0,-5.0,-1.2,11.4	0.628211	0.0001986796518344036	0.810621	0.438854	114
MaxYieldNew_MinTime	-14.0,0.0,-7.0,-6.0,-12.0,-7.0,15.8,4.7	0.627034	4.954853338065267e-07	0.84861	0.459941	123
MaxYieldNew_MinTime	-18.0,-12.0,-4.0,-16.0,-18.0,-6.0,17.1,16.8	0.626693	0.000940177020750307	0.667716	0.359531	83
MaxYieldNew_MinTime	-2.0,-14.0,-6.0,-20.0,-16.0,-5.0,-2.4,19.4	0.626099	0.0001111747123557884	0.675442	0.363819	85
MaxYieldNew_MinTime	-20.0,-16.0,-2.0,-14.0,-18.0,-7.0,17.4,15.8	0.625224	0.0001565898003780595	0.669046	0.360269	84
MaxYieldNew_MinTime	-10.0,-12.0,-5.0,-2.0,-2.0,-7.0,11.4,-1.8	0.625053	0.00035219293502444034	0.808296	0.437563	115
MaxYieldNew_MinTime	-6.0,-8.0,-7.0,-12.0,-14.0,-3.0,4.7,11.7	0.624197	0.0004746441267424746	0.747895	0.404036	102
MaxYieldNew_MinTime	-8.0,-6.0,-1.0,-14.0,-4.0,-7.0,7.3,15.8	0.622993	0.0002355950341934487	0.781324	0.422592	110
MaxYieldNew_MinTime	-16.0,-6.0,-5.0,-6.0,-6.0,-5.0,16.2,6.5	0.621518	0.0011697653777345061	0.701568	0.378321	93
MaxYieldNew_MinTime	-2.0,-4.0,-5.0,-16.0,-18.0,-5.0,-1.2,16.2	0.621095	0.00015792515454913573	0.709661	0.382814	95
MaxYieldNew_MinTime	-16.0,0.0,-2.0,-20.0,-8.0,-6.0,14.3,20.0	0.620979	0.0	0.650861	0.350175	82
MaxYieldNew_MinTime	-18.0,-6.0,-2.0,-18.0,-12.0,-6.0,15.9,18.4	0.620578	0.0027457163127304397	0.662003	0.35636	85
MaxYieldNew_MinTime	-8.0,-8.0,-6.0,-14.0,-10.0,-4.0,8.9,13.9	0.620149	0.0028903990056100394	0.730137	0.394179	100
MaxYieldNew_MinTime	-20.0,-16.0,-4.0,-20.0,-6.0,-6.0,18.7,20.0	0.620115	0.002751934255348679	0.639986	0.344138	80
MaxYieldNew_MinTime	-16.0,-16.0,-6.0,-14.0,-12.0,-1.0,16.8,12.0	0.620018	0.0008130441990862216	0.675806	0.364021	88
MaxYieldNew_MinTime	-12.0,-10.0,-1.0,-6.0,-12.0,-7.0,10.4,4.7	0.619402	8.998068993690735e-08	0.755546	0.408283	106
MaxYieldNew_MinTime	-18.0,-6.0,-6.0,-16.0,-10.0,-3.0,18.4,14.9	0.617554	0.00025623505418522597	0.665977	0.358565	87
MaxYieldNew_MinTime	-12.0,-6.0,-2.0,-6.0,-18.0,-7.0,11.1,4.7	0.617188	0.0052788696629632184	0.744753	0.402292	104
MaxYieldNew_MinTime	-20.0,-16.0,-5.0,-6.0,-4.0,-4.0,19.4,7.1	0.616097	0.0002841568870552036	0.66733	0.359316	88
MaxYieldNew_MinTime	-14.0,-14.0,-5.0,-2.0,0.0,-3.0,14.6,1.2	0.615934	0.00011129211169239825	0.734536	0.396621	103
MaxYieldNew_MinTime	-20.0,-14.0,-2.0,-18.0,-6.0,-7.0,17.4,19.0	0.614933	0.0	0.655805	0.352919	86
MaxYieldNew_MinTime	-12.0,-12.0,-1.0,-6.0,-18.0,-7.0,10.4,4.7	0.614627	9.3115980090206e-08	0.745222	0.402552	106
MaxYieldNew_MinTime	-12.0,0.0,-2.0,-6.0,-14.0,-7.0,11.1,4.7	0.614491	0.0038799130605419096	0.749432	0.404889	107
MaxYieldNew_MinTime	-10.0,-14.0,-6.0,-18.0,-8.0,-4.0,11.9,17.1	0.614292	4.215389554280984e-07	0.681443	0.36715	92
MaxYieldNew_MinTime	-12.0,-8.0,-2.0,-6.0,-14.0,-7.0,11.1,4.7	0.61414	0.005279014497877273	0.736662	0.397801	105
MaxYieldNew_MinTime	-20.0,-2.0,-7.0,-6.0,-12.0,-7.0,20.6,4.7	0.612673	0.0010270458220132184	0.731991	0.395208	104
MaxYieldNew_MinTime	-8.0,-8.0,-5.0,-4.0,-16.0,-1.0,9.5,4.1	0.611702	0.00010674239934135172	0.846993	0.459043	130
MaxYieldNew_MinTime	-10.0,-6.0,-5.0,-4.0,-2.0,-1.0,11.4,4.1	0.611635	0.0	0.797304	0.431462	119
MaxYieldNew_MinTime	-6.0,0.0,-1.0,-4.0,-14.0,-6.0,5.7,1.7	0.610799	0.0023195068380036624	0.87957	0.477126	138
MaxYieldNew_MinTime	-10.0,-4.0,-7.0,-12.0,-16.0,-3.0,11.3,11.7	0.61067	0.005038727118252977	0.772698	0.417804	114
MaxYieldNew_MinTime	-2.0,-4.0,-7.0,-6.0,-14.0,-4.0,-3.6,7.1	0.610661	0.000741468456209538	0.894284	0.485293	141
MaxYieldNew_MinTime	-4.0,-10.0,-5.0,-12.0,-4.0,-5.0,2.9,13.0	0.610655	0.0007075249631428335	0.77717	0.420286	115
MaxYieldNew_MinTime	-18.0,-12.0,-6.0,-18.0,-10.0,-1.0,18.4,15.2	0.61049	0.007170189485812596	0.641697	0.345088	85
MaxYieldNew_MinTime	-10.0,-18.0,-7.0,-20.0,-18.0,-3.0,11.3,18.1	0.610321	0.001081511642164716	0.659346	0.354885	89
MaxYieldNew_MinTime	-2.0,-10.0,-1.0,-6.0,-6.0,-5.0,2.5,6.5	0.609678	4.143014192416998e-05	0.901167	0.489114	143
MaxYieldNew_MinTime	-20.0,-6.0,-5.0,-6.0,-4.0,-3.0,19.3,6.9	0.60937	0.00020821910803562113	0.657291	0.353744	89
MaxYieldNew_MinTime	-18.0,-12.0,-5.0,-12.0,-4.0,-3.0,17.8,11.7	0.607655	0.0011073563676556543	0.671599	0.361686	93
MaxYieldNew_MinTime	-14.0,-12.0,-4.0,-4.0,-10.0,-7.0,13.9,0.5	0.607361	0.0010568163188134742	0.702491	0.378834	100
MaxYieldNew_MinTime	-14.0,-14.0,-6.0,-16.0,-12.0,-1.0,15.2,13.6	0.606669	0.006884309392924185	0.670968	0.361336	94
MaxYieldNew_MinTime	-6.0,-6.0,-7.0,-20.0,-12.0,-4.0,4.7,18.7	0.605308	0.0012064502232219576	0.666526	0.35887	93
MaxYieldNew_MinTime	-6.0,-12.0,-6.0,-16.0,-2.0,-7.0,5.8,17.4	0.605269	0.001442889064730882	0.770031	0.416323	116
MaxYieldNew_MinTime	-8.0,0.0,-6.0,-2.0,-12.0,-7.0,8.9,-3.6	0.605264	0.0008589253657180192	0.923153	0.501317	150
MaxYieldNew_MinTime	-2.0,-10.0,-1.0,-10.0,-6.0,-5.0,2.5,11.4	0.605083	3.3078989509772735e-05	0.778637	0.4211	118
MaxYieldNew_MinTime	-12.0,-4.0,-7.0,-12.0,-14.0,-2.0,14.2,11.1	0.60287	9.247047085156741e-05	0.760339	0.410944	115
MaxYieldNew_MinTime	-12.0,-8.0,-5.0,-6.0,-2.0,-1.0,13.0,5.7	0.6027	0.0011817183038423337	0.738953	0.399073	110
MaxYieldNew_MinTime	-16.0,-18.0,-1.0,-14.0,-18.0,-6.0,13.6,15.2	0.602694	0.0	0.660874	0.355733	93
MaxYieldNew_MinTime	-6.0,-10.0,-4.0,-6.0,-4.0,-5.0,7.1,6.5	0.601856	0.00029102409181638904	0.875248	0.474727	141
MaxYieldNew_MinTime	-4.0,-12.0,-7.0,-10.0,-6.0,-3.0,0.5,10.1	0.599498	0.000803783560977281	0.745544	0.402731	114
MaxYieldNew_MinTime	-12.0,-12.0,-5.0,-8.0,-6.0,-1.0,13.0,7.3	0.597775	0.000319565797356652	0.73131	0.39483	111
MaxYieldNew_MinTime	-4.0,-6.0,-7.0,-16.0,-2.0,-7.0,0.5,17.4	0.597577	0.0010692355688522318	0.780425	0.422092	122
MaxYieldNew_MinTime	-20.0,-10.0,-5.0,-10.0,-4.0,-2.0,19.3,9.5	0.597121	4.465032784284648e-05	0.635313	0.341545	90
MaxYieldNew_MinTime	-10.0,-4.0,-2.0,-20.0,-6.0,-5.0,9.5,19.3	0.59688	0.0004411191302416397	0.634793	0.341256	90
MaxYieldNew_MinTime	-18.0,-10.0,-5.0,-16.0,-12.0,-3.0,17.8,14.9	0.593542	0.0024943100993921386	0.639587	0.343917	93
MaxYieldNew_MinTime	-18.0,-6.0,-4.0,-10.0,-16.0,-5.0,17.1,11.4	0.593474	0.002187918596700244	0.663462	0.357169	98
MaxYieldNew_MinTime	-16.0,-10.0,-5.0,-14.0,0.0,-6.0,16.2,15.2	0.590665	0.0025849899590534224	0.718942	0.387965	112
MaxYieldNew_MinTime	-16.0,-6.0,-3.0,-16.0,-6.0,-5.0,14.9,16.2	0.590518	0.0030196570081403393	0.651065	0.350288	96
MaxYieldNew_MinTime	-2.0,-18.0,-6.0,-8.0,-16.0,-4.0,-2.4,9.2	0.58906	0.0007539281437402523	0.811555	0.439372	133
MaxYieldNew_MinTime	-12.0,-8.0,-3.0,-12.0,-4.0,-6.0,11.7,13.6	0.588894	0.0028569220728971835	0.734629	0.396672	116
MaxYieldNew_MinTime	-4.0,-4.0,-5.0,-2.0,-2.0,-2.0,2.9,2.3	0.588825	4.327065544315979e-05	0.968682	0.52659	168
MaxYieldNew_MinTime	-10.0,-10.0,-4.0,-4.0,-8.0,-5.0,10.8,2.9	0.587672	0.0016765067019944952	0.772522	0.417706	125
MaxYieldNew_MinTime	-2.0,-8.0,-7.0,-12.0,-8.0,-4.0,-3.6,12.3	0.5872	0.0060041867819788835	0.705445	0.380473	110
MaxYieldNew_MinTime	-4.0,-6.0,-7.0,-10.0,-10.0,-3.0,0.5,10.1	0.585342	0.001789367486453999	0.740463	0.399911	119
MaxYieldNew_MinTime	-14.0,-18.0,-5.0,-20.0,-2.0,-7.0,14.6,20.6	0.584988	0.0064944829623047534	0.693156	0.373652	108
MaxYieldNew_MinTime	-4.0,-12.0,-7.0,-10.0,-2.0,-2.0,0.5,9.5	0.584873	0.000416587279109225	0.725937	0.391848	116
MaxYieldNew_MinTime	-2.0,-14.0,-6.0,-8.0,-4.0,-4.0,-2.4,9.2	0.584587	0.00020307457845839867	0.810892	0.439004	135
MaxYieldNew_MinTime	-14.0,-16.0,-5.0,-14.0,-4.0,-3.0,14.6,13.3	0.584515	0.0	0.657604	0.353918	101
MaxYieldNew_MinTime	-8.0,-4.0,-7.0,-14.0,-14.0,-3.0,8.2,13.3	0.583775	0.0013939576682662233	0.726565	0.392196	116
MaxYieldNew_MinTime	-10.0,-18.0,-5.0,-12.0,0.0,-7.0,11.4,14.2	0.583316	0.002885409476494559	0.844176	0.45748	142
MaxYieldNew_MinTime	-14.0,-12.0,-4.0,-2.0,-16.0,-6.0,13.9,-2.4	0.582411	0.00010339061156303268	0.693591	0.373893	110
MaxYieldNew_MinTime	-16.0,-4.0,-7.0,-16.0,0.0,-3.0,17.4,14.9	0.581243	0.0019924074356303108	0.716587	0.386658	116
MaxYieldNew_MinTime	-12.0,-10.0,-1.0,-14.0,-18.0,-5.0,10.4,14.6	0.578142	0.006617304839904717	0.661841	0.35627	105
MaxYieldNew_MinTime	-18.0,-8.0,-4.0,-14.0,-16.0,-4.0,17.1,13.9	0.576805	0.003501137595554963	0.640936	0.344666	101
MaxYieldNew_MinTime	-2.0,-12.0,-3.0,-8.0,-2.0,-7.0,1.2,8.2	0.576211	0.00011856839984082756	0.873854	0.473953	153
MaxYieldNew_MinTime	-2.0,-14.0,-3.0,-8.0,-2.0,-7.0,1.2,8.2	0.576163	0.00019126484411657502	0.87375	0.473895	153
MaxYieldNew_MinTime	-14.0,-10.0,-5.0,-18.0,-8.0,-3.0,14.6,16.5	0.575685	0.0	0.638514	0.343322	101
MaxYieldNew_MinTime	-4.0,0.0,-6.0,-20.0,-18.0,-4.0,1.7,18.7	0.573377	0.0005051631237970284	0.651541	0.350552	105
MaxYieldNew_MinTime	-14.0,-6.0,-4.0,-16.0,-10.0,-4.0,13.9,15.5	0.573337	0.0010354949572818622	0.643948	0.346338	103
MaxYieldNew_MinTime	-8.0,-16.0,-4.0,-4.0,-2.0,-5.0,9.2,2.9	0.570725	0.000197671893998531	0.825964	0.44737	145
MaxYieldNew_MinTime	-8.0,-18.0,-6.0,-18.0,-6.0,-3.0,8.9,16.5	0.569802	0.00044386457126075206	0.634805	0.341263	103
MaxYieldNew_MinTime	-8.0,-8.0,-4.0,-8.0,-14.0,-4.0,9.2,9.2	0.569301	0.0	0.768837	0.415661	133
MaxYieldNew_MinTime	-8.0,-6.0,-4.0,-8.0,-12.0,-4.0,9.2,9.2	0.569301	0.0	0.768837	0.415661	133
MaxYieldNew_MinTime	-10.0,-10.0,-4.0,-10.0,-14.0,-4.0,10.8,10.8	0.567215	0.0	0.710283	0.383159	121
MaxYieldNew_MinTime	-12.0,-16.0,-5.0,-14.0,-8.0,-2.0,13.0,12.7	0.566639	0.003417341996094885	0.663997	0.357466	111
MaxYieldNew_MinTime	-6.0,-14.0,-3.0,-8.0,-2.0,-7.0,6.9,8.2	0.565659	6.268443754035483e-08	0.846538	0.45879	152
MaxYieldNew_MinTime	-14.0,-4.0,-2.0,-12.0,-6.0,-5.0,12.7,13.0	0.565095	0.0	0.66066	0.355614	111
MaxYieldNew_MinTime	-6.0,-16.0,-6.0,-18.0,-10.0,-3.0,5.8,16.5	0.563882	0.0014776389673182074	0.640021	0.344158	107
MaxYieldNew_MinTime	-20.0,-4.0,-7.0,-20.0,0.0,-3.0,20.6,18.1	0.562668	0.008305355398802904	0.661418	0.356035	113
MaxYieldNew_MinTime	-2.0,-14.0,-5.0,-10.0,-6.0,-4.0,-1.2,10.8	0.560929	0.0003306649695436182	0.728219	0.393114	128
MaxYieldNew_MinTime	-12.0,-2.0,-7.0,-8.0,-2.0,-7.0,14.2,8.2	0.559974	0.003375568138724459	0.82524	0.446968	150
MaxYieldNew_MinTime	-2.0,-16.0,-3.0,-14.0,-16.0,-4.0,1.2,13.9	0.557029	0.00015716261765523482	0.67475	0.363435	118
MaxYieldNew_MinTime	-2.0,-10.0,-7.0,-10.0,0.0,-5.0,-3.6,11.4	0.557023	0.0012420865154917796	0.835375	0.452594	154
MaxYieldNew_MinTime	-16.0,-12.0,-4.0,-10.0,-12.0,-3.0,15.5,10.1	0.555882	0.005732386312988813	0.645246	0.347058	112
