glu1	ac1	o21	glu2	ac2	o22	sd	fitness
144	-8	-8	-6	-8	0	-13	0.00716341352446532	1.00053
377	-4	-6	-15	-10	-12	-11	0.00489237393786037	1.0004
465	-8	-8	-10	-6	-14	-14	0.000309716665155331	1.00032
279	-10	-16	-11	-10	-10	-14	0.0180301025082707	1.00017
196	-2	-18	-6	-10	-2	-14	0.00055940575122107	1.00015
149	-12	-12	-20	-12	-2	-4	0.00196589107279483	0.999961
322	-10	-10	-12	-8	-12	-16	0.00118230543298798	0.999608
375	-10	0	-10	-8	-18	-16	0.0128791271436839	0.999596
160	-10	-2	-8	-20	-16	-22	0.00216851185807404	0.999309
295	-4	-8	-14	-12	-10	-11	0.00520930933339844	0.999285
409	-10	-4	-14	-10	-16	-16	0.00220331107989962	0.999269
425	-12	-14	-18	-12	-6	-4	0.0363135327068714	0.998987
487	-10	-2	-16	-4	-12	-2	4.29551429293167e-05	0.998429
259	-10	-2	-11	-8	-18	-15	0.00321202226776403	0.998095
394	-14	-14	-4	-18	-8	-20	0.00203244400728151	0.997698
393	-12	-16	-12	-12	-18	-15	0.0148146401285063	0.997056
244	-14	-10	-10	-14	-10	-16	0.0333409768799196	0.996712
473	-14	-12	-14	-8	-16	-11	0.00710893331565706	0.996493
419	-8	-16	-6	-10	-12	-18	0.00117924735647521	0.996376
243	-20	-10	-22	-16	-16	-2	0.00121367999586242	0.995773
453	-6	-16	-1	-6	-12	-12	0.00705884964401783	0.99569
339	-14	-12	-13	-10	0	-16	0	0.995674
455	-6	-16	-2	-10	-6	-13	0.000356178023360491	0.99544
277	-10	-12	-11	-8	-12	-13	0	0.995375
318	-10	-10	-15	-4	-12	-14	0.00368459220037722	0.99534
401	-12	-14	-2	-16	-8	-22	0.000824184206577635	0.995109
437	-6	-16	-6	-6	-10	-12	0.0264346440437983	0.995039
387	-10	-14	-14	-10	-14	-15	0.00122696153063935	0.994893
341	-14	-6	-15	-8	-4	-15	0.000367061963322135	0.994819
71	-8	-6	-12	-6	-14	-8	0	0.99457
381	-8	-10	-13	-8	-12	-11	0.00725613164179672	0.994317
98	-14	-12	-12	-10	-8	-18	0	0.993957
474	-18	-6	-15	-4	-10	-11	0.00301980620498102	0.993882
441	-10	-16	-11	-10	-12	-16	0	0.993263
265	-10	-2	-12	-4	-16	-15	0.00600472794709654	0.99322
449	-8	-12	-8	-10	0	-13	0.0287093151671433	0.99311
250	-18	-12	-2	-14	-8	-24	0.00202302847508164	0.992933
424	-6	0	-16	-4	-2	-8	0.023159628848477	0.992484
210	-4	-16	-18	-6	-8	-11	0.0231596543211709	0.992483
350	-4	-12	-11	-6	-2	-12	0.0231596543211709	0.992483
431	-6	-16	-11	-4	-6	-11	0.0231596543211709	0.992483
90	-20	-10	-22	-8	-12	-8	0	0.991929
306	-10	0	-12	-12	-4	-18	0.00994706263506352	0.991641
285	-10	-6	-12	-4	-18	-15	0.00309587183499092	0.991306
447	-6	-12	-15	-10	-8	-11	0.00456120482617876	0.991195
345	-10	-2	-16	-2	-12	-4	0.000261434288980855	0.991077
427	-8	-10	-10	-8	-4	-15	0.000917929585582756	0.990435
152	-12	-10	-18	-6	-12	-8	0.00137955753062106	0.990211
229	-10	-4	-12	-8	-14	-15	0.00522051890475612	0.989784
227	-20	-18	-20	-12	-6	-6	0.0012228645087917	0.989433
343	-10	-12	-12	-10	-14	-18	0.000416858833958503	0.988919
399	-10	-8	-2	-16	-8	-22	0.000538490363576148	0.988847
205	-10	0	-4	-20	-10	-24	0.000860421857711125	0.987944
221	-4	-4	-8	-20	-18	-18	0.000776152672160139	0.987587
281	-10	-12	-11	-12	-10	-14	0.0207067712606185	0.987562
42	-18	-14	-18	-2	-18	-4	0	0.987119
324	-10	-14	-12	-6	-14	-16	0.00401310093770068	0.987104
315	-10	-2	-12	-6	-14	-16	0.00490685039189078	0.986773
479	-6	-10	-11	-8	-2	-15	0	0.986633
383	-6	-16	-13	-10	-12	-11	0.00283507545092438	0.986435
175	-12	-6	-20	-12	-6	-8	0.00110687217235326	0.986362
154	-10	-2	-10	-10	-18	-18	0.000466922163291105	0.986315
117	-14	0	-12	-6	-14	-16	0.02632492264127	0.986304
456	-14	-6	-16	-6	-6	-14	0.00552590746326444	0.98598
38	-8	0	-13	-12	-6	-14	0	0.985763
39	-16	-8	-24	-8	0	-2	0.000410595457646121	0.985647
207	-12	-8	-13	-20	-16	-15	0.0230068357959617	0.985275
134	-16	-16	-16	-10	-6	-8	0.000795605033049935	0.985203
204	-2	-16	-16	-4	-12	-10	0.000957907803714415	0.984043
384	-2	-14	-14	-4	-14	-10	0.000957907803714415	0.984043
433	-2	-18	-4	-4	-6	-14	0.000957912663271623	0.984037
151	-12	-2	-14	-10	-12	-12	0	0.983734
332	-2	-8	-6	-4	-2	-16	0.000957912615928794	0.98349
363	-12	-18	-11	-18	-14	-15	0.0146244931300724	0.983438
313	-10	-16	-10	-8	-12	-15	0.00807912697454272	0.983243
327	-18	-18	-18	-4	-4	-1	0.00011153059709989	0.983024
214	-18	-10	-15	-2	-8	-10	0.000530963217998326	0.98291
415	-2	-4	-6	-20	-12	-14	0.000130733870513752	0.982527
395	-10	-16	-10	-8	-6	-18	0.00382124523199754	0.982335
296	-8	-4	-10	-6	-12	-11	0.00431496922454027	0.982324
251	-20	-14	-22	-12	-10	-4	0.000234353478100215	0.982185
200	-8	-10	-2	-18	-6	-18	0.000439896109934633	0.981979
219	-2	0	-11	-20	-16	-15	0.00020614145811413	0.981895
358	-8	-8	-1	-18	-6	-16	1.98995316824463e-08	0.981871
139	-6	-8	-8	-4	-4	-8	0.00112380989720046	0.980956
107	-10	-14	-4	-10	-2	-22	0.000599429437902804	0.980424
429	-6	-10	-13	-4	-12	-11	0	0.979112
171	-12	-14	-2	-20	-6	-24	0.00069202302614538	0.9791
335	-14	-16	-16	-8	0	-14	0	0.978514
361	-8	-18	-6	-8	-6	-16	0	0.977816
31	-10	-10	-24	-16	-6	-6	0.0216421395653145	0.97735
389	-14	-14	-14	-10	-16	-15	0.00179202225271705	0.977077
94	-14	-16	-12	-8	-8	-18	0.00726131806805266	0.976862
379	-4	-4	-15	-4	0	-11	0	0.976252
475	-4	-10	-12	-4	-8	-12	0	0.976246
54	-16	-16	-18	-16	-6	-8	0.0207287271019363	0.976234
76	-10	-16	-15	-10	-8	-2	0.000985217404147585	0.97565
309	-10	-4	-12	-2	-6	-18	0.00131424367406951	0.974107
59	-10	-16	-11	-18	-4	-18	0.00541701834553537	0.973394
253	-20	-12	-22	-8	-10	-6	0	0.97305
245	-14	-16	-13	-8	-16	-1	0.000393585085363558	0.972615
359	-12	-14	-12	-20	-14	-15	0.00940518440494708	0.972118
331	-18	-4	-16	-2	-16	-14	0.00202728565898378	0.971674
355	-14	-16	-12	-14	-18	-15	0.00681581844390008	0.969932
376	-6	-14	-6	-6	0	-24	0.00637690847851229	0.969591
291	-16	-10	-24	-16	-14	-6	0.00262133829629955	0.968832
32	-8	-18	-14	-20	-12	-16	0.00394797945309587	0.968433
329	-16	0	-16	-2	-14	-14	0.00202138054477794	0.967781
440	-20	0	-2	-20	-2	-26	0.00182175650518529	0.967704
284	-16	-8	-15	-4	-12	-11	0.00247372587425002	0.967566
353	-18	-10	-20	-14	-6	-1	0.000828362610802345	0.966987
274	-14	-2	-15	-4	-6	-14	0.00219911973907181	0.966894
124	-10	0	-2	-12	-8	-16	0.0104157896837305	0.966371
349	-10	-6	-1	-16	-4	-22	2.73692894679242e-08	0.966294
267	-14	-4	-14	-4	-14	-13	0	0.96455
211	-16	-16	-12	-20	-14	-18	0.0133820731405296	0.962698
451	-6	-16	-2	-6	-12	-12	0.00427475649323055	0.962291
179	-14	-4	-20	-16	-4	-8	0.0121108486876177	0.961992
191	-14	-16	-11	-12	-2	-18	0.0011549662927081	0.961949
69	-2	-18	-12	-12	0	-10	0.00344678119943807	0.961783
58	-18	-18	-20	-12	-8	-1	0.000601938926066146	0.96036
51	-10	-12	-18	-16	-10	-12	0.000301453766666884	0.960157
213	-16	-16	-11	-20	-18	-18	0.0236904622106577	0.958182
203	-14	-2	-20	-14	-14	-10	0	0.957454
202	-10	-18	-10	-4	0	-1	9.76992126876918e-09	0.956552
237	-12	-12	-18	-10	-2	-1	0.000568362087127112	0.956434
241	-14	-16	-6	-10	-6	-18	0.00543440650971798	0.955915
486	-4	-12	-11	-10	-12	-10	0.00145070505958592	0.955522
352	-18	-4	-14	-8	-18	-11	0.00515940943588323	0.95532
406	-8	-2	-1	-8	-16	-14	0.000546494024230546	0.95501
109	-10	-6	-4	-12	-2	-20	0.000322120105576649	0.953815
272	-18	-14	-22	-18	-2	-4	0.00257528965774528	0.95299
169	-16	-12	-4	-20	-2	-22	0.0030437226911448	0.952774
67	-16	-4	-13	-16	0	-16	0.0130525572293876	0.951643
193	-16	-8	-11	-10	-18	-16	0.00880582619363689	0.951518
125	-20	-18	-16	-16	-8	-1	7.29834248791026e-08	0.950921
304	-2	-2	-2	-10	-6	-10	3.68309952116686e-05	0.949879
351	-18	-4	-20	-14	-4	-1	0.00520569878951156	0.949545
155	-12	-16	-10	-6	-16	-14	0.00219922867352058	0.9489
215	-16	-18	-11	-12	-14	-18	0.0107976527379977	0.948599
78	-16	-18	-12	-4	-2	-4	6.34941022049607e-05	0.948124
83	-10	-18	-24	-18	-12	-6	0.0248073489110113	0.947597
408	-12	0	-14	-10	-2	-12	0	0.947454
44	-10	-18	-16	-14	-6	-8	0.00787048898472651	0.94691
471	-6	-10	-6	-4	-2	-12	0.00136896868131023	0.946886
187	-10	-6	-16	-10	-6	-4	0.000455308816897241	0.946701
194	-10	-14	-11	-10	0	-8	0	0.946299
81	-12	-12	-24	-16	-12	-4	0.0161801158894209	0.945754
6	-10	-14	-12	-14	-6	-10	0.00333279475103989	0.945461
342	-10	-14	-13	-16	-2	-15	0	0.944845
167	-14	-16	-1	-20	-4	-22	0.00510684075279251	0.944172
269	-14	-2	-12	-4	-14	-13	0.00101581522453697	0.943901
185	-12	-8	-16	-12	-2	-4	1.43942659687961e-07	0.943758
18	-2	-6	-1	-10	-6	-10	6.25700865854804e-05	0.943583
105	-16	-16	-12	-12	-14	-18	0.00262663681118322	0.943347
65	-12	-8	-11	-18	-6	-16	0.00994883411889451	0.942946
190	-20	0	-24	-4	-18	-2	1.95173258623572e-08	0.939122
96	-16	-18	-11	-8	-4	-18	0.0141682607881721	0.938973
56	-20	-14	-15	-12	-18	-4	0.017122100131981	0.938242
199	-8	-2	-4	-6	-10	-11	0.00323283132399113	0.93822
61	-14	-4	-11	-18	-4	-16	0.0336477742715884	0.938125
402	-2	-2	-8	-2	-6	-10	0	0.937169
16	-2	-16	-18	-2	-6	-10	0	0.937166
49	-16	-8	-13	-4	-4	-11	0.0583347971354524	0.936353
466	-8	-14	-13	-10	-14	-4	0.000683526415522265	0.933933
238	-16	-14	-15	-12	-18	-4	0.00201393192726036	0.933829
28	-20	-10	-1	-10	-18	-24	0.0150875952234218	0.933037
484	-14	-16	-14	-16	-16	-10	0.00571495631464406	0.932989
19	-4	-12	-11	-10	0	-8	0.0292959019667685	0.932849
168	-20	-12	-13	-6	-8	-11	0.00134500245641032	0.931292
264	-10	-16	-1	-16	-2	-18	0.00230126379236801	0.930942
217	-16	-18	-11	-20	-14	-18	0	0.929286
140	-20	-16	-16	-10	-6	-1	0.0652958486684015	0.928745
52	-6	-18	-20	-14	-8	-8	0.00638445842894403	0.927151
209	-10	-6	-13	-20	-16	-15	0.00721658741570352	0.926072
176	-12	-14	-11	-14	-14	-10	0.000403575655486202	0.925986
422	-6	-14	-22	-16	0	-6	0.0330151558410455	0.924749
60	-6	-6	-2	-8	-2	-10	0.000588871450521988	0.924712
498	-8	-8	-8	-6	-2	-2	0.000741340827257834	0.923536
458	-10	-14	-13	-16	-4	-10	0.00984469969566138	0.92314
127	-18	-18	-15	-14	-2	-1	0.000970587550383458	0.921994
266	-16	-4	-12	-18	-14	-13	0.00145164864622481	0.920479
446	-14	-4	-24	-18	0	-4	0	0.9178
129	-18	-18	-20	-20	-8	-2	0.00236599988527338	0.916989
47	-16	-4	-14	-4	-4	-11	0.00267266456517134	0.915952
247	-18	-12	-12	-8	-16	-1	0.000350015715587985	0.915752
55	-10	-16	-11	-18	-4	-15	0.00132072274092861	0.915627
480	-6	-16	-10	-8	-8	-1	0.000873591629868967	0.915531
2	-2	-6	-14	-16	-6	-12	0.000635504185144308	0.914967
157	-2	-6	-14	-16	-2	-16	0.00107030959190054	0.911499
57	-12	-18	-11	-20	-4	-16	0.00310685558211372	0.911498
472	-18	-12	-13	-10	-4	-10	0.00494095382086576	0.911124
256	-10	-18	-16	-20	-6	-11	0.0121126984256833	0.910478
136	-20	-16	-16	-10	-18	-4	0.00023356625985349	0.909366
62	-14	-2	-6	-18	-14	-13	0.000230048955988369	0.906227
10	-14	0	-4	-12	-12	-12	2.51909469463805e-07	0.904746
216	-18	-6	-15	-16	-8	-11	0	0.904604
321	-18	-4	-10	-14	-16	-14	0	0.903843
93	-6	-6	-12	-20	0	-16	0.00426827291178442	0.901733
436	-20	-12	-12	-12	-14	-1	0.000714305601430786	0.901394
314	-14	-2	-11	-6	-10	-13	0.00129726744745653	0.898926
328	-18	-12	-11	-6	0	-4	0.000716192635677432	0.896476
142	-20	-16	-16	-10	-14	-2	0.000541638266640696	0.895624
63	-16	-8	-11	-18	-4	-15	0	0.89529
442	-18	-10	-12	-20	-18	-14	0.00407657409883416	0.894874
432	-18	-8	-13	-10	-14	-4	0.000322631920064699	0.894337
280	-8	-18	-15	-14	-10	-4	0.000974063100590054	0.893208
239	-16	-16	-6	-10	-8	-18	0.00231338659494879	0.892148
146	-14	-18	-10	-4	-4	-11	0.00177116042951176	0.892078
278	-4	-4	-28	-8	-18	-2	0.00963701531540934	0.891805
163	-20	-12	-12	-12	-6	-14	0.00741574127264112	0.890861
232	-6	-12	-13	-18	-14	-10	0.0385539052098029	0.886548
460	-16	0	-1	-10	-14	-12	1.63857779931524e-07	0.885135
161	-14	-14	-8	-6	-6	-15	0.00377780158723192	0.884746
454	-12	-14	-4	-8	-14	-12	0.0113480583503139	0.884314
286	-12	-14	-4	-14	-2	-14	0.00370415353657306	0.881487
386	-2	-12	-15	-12	-10	-8	0.00433198226902637	0.88027
414	-8	-6	-1	-2	-10	-10	0.03115758876882	0.877813
360	-16	0	-1	-10	-4	-16	0.00219237801626932	0.875605
7	-20	-18	-2	-12	-18	-16	0.0225106615357256	0.875215
354	-20	-18	-11	-8	-12	-4	0.00084146032242882	0.872413
412	-20	-18	-12	-14	-16	-8	0.00738916507402495	0.869592
374	-20	-14	-11	-4	-10	-16	0.00427685949378428	0.865486
122	-20	-4	-14	-16	-10	-6	0.0401460270815988	0.865102
27	-6	-12	-24	-16	-4	-6	0.0118104657563159	0.864381
89	-14	-16	-2	-16	-14	-13	0.00144633825929254	0.86202
166	-10	0	-16	-16	-18	-6	0.0162411409570646	0.861912
366	-16	-10	-13	-16	-10	-1	0.00160078401908526	0.861124
198	-8	-14	-14	-14	-6	-2	0.000205842356254284	0.858559
46	-8	-18	-14	-16	-6	-8	0.00718078079791289	0.857883
153	-10	-14	-6	-14	-16	-8	0.0209134964328993	0.851987
276	-12	0	-2	-18	-2	-16	0	0.851441
298	-12	-6	-13	-16	-16	-1	0.00209624410273284	0.849092
220	-10	-8	-15	-18	-8	-8	1.12131814577799e-06	0.848935
236	-20	-16	-11	-20	-16	-10	0	0.848598
344	-16	0	-6	-8	-4	-22	0	0.848269
177	-12	-2	-20	-20	-4	-8	9.24955545757874e-07	0.845609
119	-14	-8	-8	-4	-2	-16	0.00229800421614248	0.844548
500	-20	-14	-8	-16	-6	-14	0.0142299915002899	0.843926
128	-20	0	-1	-20	-6	-15	0.00799643630497221	0.843739
148	-16	-18	-11	-16	0	-2	1.41009720334201e-07	0.842909
494	-6	-4	-1	-10	-16	-6	0.00736170543974815	0.841912
270	-10	-12	-16	-18	-16	-2	0.00021656883756573	0.838608
8	-20	-18	-10	-12	-10	-10	2.04465711084067e-06	0.836862
50	-4	-18	-16	-16	-8	-8	0.00427712901891528	0.829709
242	-14	-12	-1	-6	-4	-20	0.0202388116658096	0.829367
17	-8	-18	-2	-14	0	-16	0.00085035134856541	0.829152
230	-20	-8	-10	-2	-2	-8	0.000348192277291109	0.826579
192	-20	-4	-6	-16	-14	-12	0.00107585547251671	0.825323
246	-18	-2	-4	-10	-2	-18	0.000390013945923565	0.820645
452	-12	-2	-12	-14	-6	-2	0.00254396888979523	0.81928
178	-18	-18	-8	-4	-18	-20	0.00315644002784872	0.815932
240	-20	-2	-6	-12	-18	-12	0.00629724606388608	0.813434
137	-12	-4	-13	-18	-2	-2	0.0273523399138754	0.80736
40	-10	-8	-1	-16	-16	-8	0.000695480440721466	0.807343
282	-4	-14	-12	-12	-14	-1	0.0154381729822514	0.806174
75	-4	0	-8	-12	0	-13	0	0.804619
496	-20	-4	-11	-16	-12	-4	0.0360174267679611	0.802116
462	-6	-18	-13	-14	-2	-2	0.00171547095412907	0.799614
294	-10	0	-18	-20	-2	-6	9.25428972953682e-07	0.79176
390	-20	-4	-8	-4	-18	-11	0.000938014666942889	0.790619
23	-6	-10	-24	-18	-2	-6	0.00964754285900795	0.78424
91	-18	-14	-8	-2	-6	-10	0.00101031026910098	0.783241
11	-20	-18	-6	-6	-10	-20	0.0130424084584854	0.772633
416	-18	-2	-4	-16	-6	-10	0.00581510362512818	0.762729
115	-16	0	-16	-8	-2	-2	0.000787985540052219	0.758712
420	-14	-16	-6	-2	-2	-15	0.000553987972412224	0.755379
410	-20	-16	-8	-20	-10	-8	0	0.754357
330	-20	-14	-4	-14	-4	-11	0	0.748779
174	-4	-4	-4	-6	-12	-2	0.00205882689923911	0.745615
13	-4	-6	-10	-12	-12	-4	0.000337555201871226	0.742182
180	-6	-12	-12	-16	-8	-2	0.00113571207114945	0.737979
450	-2	-4	-14	-20	-4	-8	0.000299858825001191	0.736571
45	-8	-14	-10	-18	-14	-4	0.00313370239849858	0.730854
292	-16	0	-14	-12	-4	-2	0.0018233268517294	0.72595
362	-8	-18	-8	-16	-4	-4	0.00271975346763183	0.722864
372	-10	-12	-4	-16	-8	-6	0.00322848556495222	0.71534
133	-8	-2	-4	-2	0	-2	0.000213998421837795	0.714909
25	-2	-14	-24	-18	-2	-6	0.000820144706740683	0.712165
464	-10	-10	-6	-18	0	-6	0	0.709435
336	-4	-12	-4	-16	-12	-6	0.000540845673877147	0.708494
22	-4	-12	-16	-18	-14	-4	0.00633866488328372	0.697036
106	-18	-18	-4	-6	-10	-11	0.0125461785688518	0.696225
492	-14	-12	-1	-4	-16	-12	0.0114224624783204	0.693146
404	-14	-16	-1	-12	-12	-6	0.00760551565371793	0.693073
430	-6	0	-11	-18	0	-15	0.00263724155379219	0.683778
300	-16	-12	-6	-20	-2	-6	0	0.669176
34	-20	-2	-1	-12	-18	-8	3.12282987108588e-07	0.66434
212	-20	-8	-2	-6	-12	-12	0.0122997513546407	0.655559
170	-16	0	-4	-10	-18	-4	0.00530501700056778	0.648691
468	-18	-14	-4	-6	-14	-6	0.00251585549393695	0.643265
4	-20	-2	-6	-4	0	-1	0	0.642793
310	-20	-2	-6	-2	-4	-2	0.00011629384280433	0.639635
80	-16	-2	-6	-6	-10	-1	0	0.636648
73	-2	-10	-18	-18	-4	-4	0.000557489295620193	0.623936
382	-20	-18	-2	-18	-10	-6	0	0.607663
438	-20	0	-14	-14	0	-6	0.00325526848960074	0.601873
33	-14	-4	-4	-10	0	-1	0	0.600846
418	-12	-10	-2	-2	-8	-8	0.00134889268247238	0.590368
35	-18	0	-13	-10	0	-1	3.07184983873932e-08	0.589092
3	-18	-10	-2	-2	-14	-15	0.00346414256081878	0.586502
21	-4	-2	-22	-14	-18	-1	0.00720160951139073	0.580584
323	-8	-6	-1	-20	-6	-4	0.000442477173678133	0.577753
248	-4	-2	-10	-16	0	-2	0.00854595538151459	0.575866
37	-20	-10	-4	-10	0	-2	0	0.575299
135	-16	-16	-1	-6	0	-15	0	0.572275
444	-20	-2	-6	-20	-12	-2	0.000296550567544191	0.560595
488	-20	-16	-4	-18	-10	-1	0.00538946762370233	0.551248
9	-10	-6	-2	-6	-16	-2	0.00208506232277858	0.535247
15	-2	-2	-14	-18	-8	-2	0.000545271304321003	0.495824
113	-2	0	-13	-18	-8	-2	0.000338858609363667	0.487594
159	-4	-4	-2	-4	-14	-1	0	0.443898
5	-2	-2	-12	-12	-8	-1	0.00181040436937373	0.423889
482	-14	-12	-1	-12	-10	-2	0.00170758941774423	0.418159
312	-16	-10	-1	-4	-2	-2	0.000500622860605946	0.330531
338	-2	0	-4	-14	-4	-1	0.00051033901634545	0.317375
356	-2	-2	-1	-18	-16	-1	6.52648626160501e-05	0.30037
12	-8	0	-11	-6	-14	-16	0.591205534945348	0
14	-2	-6	-28	-4	-14	-2	0	0
20	-4	-10	-26	-6	-10	-2	0	0
24	-8	-14	-20	-4	-14	-1	0	0
29	-8	-16	-24	-12	0	-6	0	0
30	-16	-16	-18	-2	-10	-1	0	0
36	-8	-16	-11	-2	-2	-13	0	0
41	-10	-6	-22	-10	0	-2	0.5923809372331	0
66	-10	-10	-24	-10	-10	-1	0	0
68	-10	-12	-22	-10	-12	-1	0	0
70	-10	-16	-28	-8	-10	-2	0	0
72	-12	-16	-24	-8	-12	-2	0	0
77	-10	-18	-22	-12	-18	-6	0.592779352922747	0
79	-12	-12	-26	-12	-16	-4	0	0
82	-4	-6	-1	-4	-4	-28	0	0
84	-8	-6	-13	-6	-18	-15	0.586580939675811	0
85	-10	-12	-26	-16	-14	-4	0	0
86	-8	-12	-14	-6	-4	-16	0.589898635146919	0
87	-18	-18	-26	-16	-16	-4	0	0
88	-16	-2	-22	-12	-12	-8	0	0
92	-10	-18	-11	-12	-8	-18	0.578402485172681	0
95	-14	0	-28	-6	-2	-1	0	0
97	-2	-2	-2	-2	-18	-22	0	0
100	-4	-16	-18	-4	0	-6	0	0
101	-10	-14	-1	-12	-2	-26	0	0
103	-10	-18	-4	-10	-4	-26	0	0
104	-6	0	-2	-2	-18	-16	0	0
110	-6	-16	-15	-10	-14	-15	0.581805143726955	0
111	-10	-14	-6	-6	-12	-20	0	0
112	-6	-18	-15	-10	-18	-15	0.584398397155834	0
116	-8	0	-15	-10	-16	-15	0.577895274807172	0
118	-2	0	-15	-10	-14	-15	0	0
120	-8	0	-13	-8	-2	-16	0.581027403475853	0
123	-14	-12	-24	-10	-6	-4	0	0
126	-6	-12	-15	-10	-6	-15	0.571981288661247	0
130	-8	-4	-20	-8	-18	-8	0.586757601733681	0
131	-18	-18	-24	-18	-8	-1	0	0
141	-6	-4	-1	-2	-16	-26	0	0
143	-12	-10	-18	-8	-12	-8	0	0
145	-12	-16	-18	-10	-12	-6	0	0
