glu1	ac1	o21	glu2	ac2	o22	sd	fitness
215	-4	-16	-7	-2	-2	-3	0.000404881215102473	0.974288
361	-4	-14	-7	-2	0	-3	0.000576810707072926	0.973285
447	-2	-12	-7	-4	-14	-3	0.00761181762946944	0.972449
66	-2	-18	-7	-4	0	-5	0.0088816061202024	0.971688
453	-2	-16	-7	-4	-10	-3	0.00120973819134998	0.970559
244	-6	-14	-7	-2	-4	-2	0.000188420198615144	0.970408
449	-2	-16	-7	-4	-4	-3	0.00815894987033926	0.96754
301	-4	-8	-6	-2	-16	-1	0.000102377315365534	0.966383
65	-2	-18	-7	-4	-2	-5	0.00212694103077197	0.964061
451	-2	-16	-7	-4	-16	-3	0.00648434702692573	0.963665
349	-4	-18	-7	-4	-16	-3	0.000470159585643486	0.963458
297	-4	-6	-6	-2	0	-1	0.000102374110057953	0.96275
343	-4	-18	-5	-2	-8	-6	0.00117539873605528	0.961358
63	-2	-16	-7	-4	-2	-4	0.00794780182261879	0.960307
327	-4	-14	-5	-2	-18	-1	6.90684122644204e-09	0.960122
399	-2	-8	-1	-4	-18	-5	0.000110611485496237	0.960058
325	-4	-18	-5	-2	-18	-1	0.000110608080411269	0.959994
295	-6	-12	-7	-2	-8	-1	8.00322325385951e-05	0.958538
54	-2	-14	-2	-4	-16	-5	0	0.95835
213	-4	-14	-5	-2	-2	-2	0.000266840266451933	0.9582
92	-2	-18	-2	-4	-8	-5	0.000266058222995675	0.958196
105	-2	-18	-1	-4	-4	-6	0.000102370945173421	0.95679
103	-2	-4	-1	-4	-4	-6	0.000102380502480124	0.95673
109	-2	0	-1	-4	-4	-7	9.60923138143919e-05	0.955365
164	-6	-4	-7	-2	-2	-2	0.000217573283273927	0.955298
88	-2	0	-2	-4	-10	-6	0.000298086954922946	0.954415
219	-4	-18	-6	-2	0	-2	0.000298086954922946	0.954415
241	-4	-14	-6	-2	0	-2	0.000298086954922946	0.954243
90	-2	-18	-2	-4	-6	-6	0.000276172776679861	0.952139
10	-2	-18	-5	-4	-6	-5	0.00130605485134423	0.95162
330	-4	-4	-5	-2	-2	-2	9.27473329870113e-05	0.948211
425	-6	-16	-7	-4	-6	-1	0.000239599291367991	0.946402
429	-6	-14	-7	-4	-10	-1	0.000239599291367991	0.946402
491	-6	-2	-7	-2	-4	-6	0.00137433789447624	0.944943
118	-4	-4	-5	-2	0	-2	0.000338300995236042	0.944479
101	-2	-18	-1	-4	-4	-5	0.00451582424535148	0.943676
339	-4	-18	-1	-2	-10	-6	0.00700900028780967	0.943221
154	-6	-4	-7	-4	-16	-2	0.0184977054246868	0.942603
22	-4	-8	-4	-4	-4	-6	0.00532341332873448	0.940568
36	-2	-14	-4	-2	-10	-6	0	0.937169
70	-2	-16	-7	-2	0	-5	0	0.937169
123	-2	0	-4	-2	-12	-4	0	0.937169
231	-2	0	-7	-2	-16	-7	0	0.937169
233	-2	0	-6	-2	-16	-5	0	0.937169
255	-2	-14	-6	-2	-4	-4	0	0.937169
257	-2	-8	-7	-2	-6	-4	0	0.937169
259	-2	-14	-7	-2	-16	-4	0	0.937169
261	-2	-12	-6	-2	-16	-4	0	0.937169
360	-2	-12	-5	-2	-4	-4	0	0.937169
377	-2	-6	-7	-2	-4	-5	0	0.937169
475	-2	-18	-7	-2	-8	-6	0	0.937169
477	-2	-14	-7	-2	-6	-7	0	0.937169
479	-2	-16	-7	-2	-2	-5	0	0.937169
481	-2	-14	-7	-2	0	-4	0	0.937169
483	-2	-18	-7	-2	-14	-4	0	0.937169
151	-4	0	-6	-2	-4	-3	0.000779528218283159	0.936622
27	-4	-2	-1	-4	-14	-7	2.04687990821489e-08	0.936549
427	-4	-10	-7	-4	-12	-1	0.000327804804483244	0.936359
147	-4	0	-6	-2	-8	-3	0.000779528218283159	0.936172
363	-2	-8	-3	-4	0	-6	0.000779528218283159	0.936172
413	-4	-18	-1	-4	-12	-7	0.000327794542468971	0.93617
391	-6	-18	-7	-6	0	-3	0.0190894275624226	0.931712
121	-2	0	-3	-2	-18	-4	0	0.931618
72	-2	-2	-4	-4	0	-6	0.0014169202448991	0.929584
303	-6	-12	-6	-2	-12	-1	8.40706827788562e-05	0.928613
223	-4	-16	-6	-4	-14	-2	0.000725421463820707	0.923807
50	-4	-12	-2	-4	-12	-6	0.000790036112693881	0.923166
431	-8	-16	-7	-4	-2	-1	0.00020102695052507	0.922803
324	-2	-4	-4	-2	-2	-2	0.000713782237588128	0.92002
351	-8	-18	-7	-2	-14	-3	0.000188756053715493	0.918318
353	-8	-18	-7	-2	-12	-3	0.00013259019827619	0.918069
347	-6	-18	-6	-4	-8	-3	0.000349763573535309	0.916524
299	-6	-6	-6	-2	-8	-1	8.40785215864588e-05	0.916442
443	-6	-14	-6	-4	-4	-1	0.00787040686591279	0.916019
307	-2	0	-7	-2	-4	-3	0	0.913342
162	-8	-4	-7	-4	0	-2	0.00041843816811427	0.912671
441	-6	-14	-6	-4	-2	-2	0.000420128844269496	0.91112
393	-6	-8	-7	-6	-2	-2	0.000858093326292825	0.91105
129	-2	0	-7	-4	-16	-4	0	0.910976
127	-2	0	-4	-4	-12	-4	0.00183087495825314	0.909919
125	-2	0	-5	-4	-14	-4	0.00183087493515913	0.908862
247	-4	-14	-4	-2	-2	-2	0.00033718016783797	0.904697
433	-6	-12	-7	-6	-14	-1	3.49672190622263e-08	0.90294
329	-2	-16	-6	-4	-10	-3	0.00117715007036181	0.901831
445	-2	-6	-6	-4	-2	-3	0.00186666540385394	0.898265
96	-2	0	-2	-6	-8	-5	0.00024233041557779	0.895687
186	-8	-6	-6	-4	-12	-5	0.00307463405618846	0.8955
331	-2	-6	-6	-4	-4	-3	0	0.893597
142	-2	-2	-4	-2	-16	-2	0.000714278848254557	0.890659
379	-4	-16	-4	-2	0	-1	7.72898802651379e-09	0.889941
81	-2	-16	-1	-4	-14	-4	0.000123777313792816	0.88987
381	-4	-18	-4	-2	-2	-1	0.000123781195714999	0.88987
100	-8	-14	-6	-2	-2	-6	0.00106642364159122	0.88974
383	-4	-16	-4	-2	-2	-1	7.67529448549579e-09	0.889727
131	-4	-2	-4	-2	-8	-4	0.00143677747045025	0.889378
322	-2	-14	-4	-2	-2	-1	3.07052661317459e-05	0.887553
77	-2	-14	-1	-2	-18	-4	0.000186561455696265	0.887427
79	-2	-14	-1	-2	-14	-4	0.000234134365511767	0.88732
98	-2	-18	-3	-6	-6	-5	0.000138077215723011	0.883758
212	-8	-16	-7	-6	-6	-3	0.000344164210534657	0.880829
485	-2	0	-6	-2	0	-3	0	0.877826
496	-6	-12	-5	-8	-16	-6	0.00734441964081591	0.874088
112	-8	-4	-6	-4	0	-2	0.000456629290931018	0.87214
386	-6	0	-4	-2	-4	-7	0.000320538570562622	0.871428
315	-2	0	-5	-2	-6	-1	0	0.867573
317	-2	0	-5	-2	-12	-1	1.35665766197833e-08	0.867573
459	-2	0	-7	-2	-4	-1	1.35671539572805e-08	0.867573
461	-2	0	-7	-2	-6	-1	0.000217266855773258	0.867448
99	-2	-18	-1	-2	0	-6	0.000217273553349633	0.867323
319	-4	-8	-6	-8	-18	-5	0.00722304155589992	0.866675
1	-10	-18	-7	-10	-18	-7	0	0.864494
192	-8	-10	-5	-2	0	-3	0.000374840534216945	0.863029
6	-8	-10	-5	-2	-16	-3	0	0.86234
201	-2	0	-6	-2	-12	-2	0.000727621906062268	0.859818
305	-2	0	-7	-2	-12	-2	0.000727621906062268	0.859818
320	-2	0	-5	-2	-4	-2	0.000727622061946854	0.859818
469	-2	0	-7	-2	-4	-2	0.000727622061946854	0.859818
471	-2	0	-7	-2	-6	-2	0.000727622061946854	0.859818
32	-2	-4	-6	-8	-18	-5	0.00159072284158801	0.858004
182	-2	-8	-4	-4	0	-3	0.00302854272350288	0.855986
346	-6	-10	-4	-6	-4	-5	0.00062915648619427	0.854885
153	-4	0	-5	-2	-10	-3	0.000857288587327384	0.85362
149	-4	0	-5	-2	-12	-3	0.000857288587327384	0.853125
454	-4	-12	-4	-12	-18	-7	0.00839255258135758	0.852424
180	-6	-14	-4	-10	-14	-6	0.00115752909859158	0.849646
387	-4	-8	-6	-6	-14	-2	0.00583230089201545	0.848593
214	-6	-16	-5	-10	-6	-6	0.0067449853955782	0.848157
107	-2	-2	-1	-4	0	-6	0.000102380502480124	0.847401
385	-4	-6	-6	-6	-4	-2	0.00680768112582626	0.846611
209	-12	-4	-7	-2	-14	-4	0.000275796472490566	0.846566
177	-2	-12	-5	-4	-12	-2	0.000426831901679415	0.839898
226	-8	-16	-7	-10	-16	-5	0.00199972468178432	0.839793
316	-2	-12	-7	-10	-14	-6	0.00133180901502405	0.838821
342	-8	-14	-7	-10	-14	-5	0.00200003531082694	0.838638
59	-2	-6	-5	-4	-12	-2	0.00139475458084987	0.838592
341	-4	-18	-1	-2	-14	-5	0.00317926038052768	0.838329
194	-2	-10	-5	-4	0	-2	0.00114485831554984	0.837999
52	-4	-10	-2	-2	-14	-5	0.000426832363559605	0.837692
40	-6	0	-1	-12	-8	-7	0.000320383281238091	0.836349
389	-4	-4	-6	-6	-14	-2	0.0084494878533856	0.835893
128	-10	-18	-5	-12	0	-7	0.0140388617953593	0.832282
420	-2	-18	-5	-4	0	-1	0.0036222467458095	0.831861
251	-6	-18	-4	-2	-16	-2	0.000204290547002113	0.831387
422	-2	-14	-5	-4	-10	-1	4.67800303082773e-08	0.831066
486	-8	-4	-3	-10	-8	-7	0.000374478200157174	0.829476
204	-8	-8	-5	-4	-16	-1	0.000230770391563176	0.826993
87	-2	-16	-3	-4	-18	-3	0.000970686136113361	0.826978
23	-4	0	-2	-14	-14	-7	0.000275147452902331	0.824654
467	-2	-18	-7	-6	-14	-3	0.00760541341104989	0.822978
28	-10	-12	-4	-10	-8	-7	0.0051515401863552	0.821838
160	-10	-2	-7	-2	0	-2	0.0017702765851908	0.821797
421	-12	-8	-6	-6	-16	-4	0.00148275929249711	0.819421
487	-2	-8	-7	-6	0	-1	0.00921456268791319	0.818177
113	-4	-12	-5	-6	-8	-2	0.00576418760095274	0.816876
250	-8	0	-3	-10	-6	-6	0.0198930702811569	0.812901
84	-14	-12	-7	-2	-18	-3	0.000152720239399726	0.811407
426	-2	-2	-7	-14	-12	-7	0.000588198907068961	0.81053
484	-6	-2	-4	-2	-14	-3	0	0.808546
3	-10	-18	-6	-8	-8	-2	0.0213309576830945	0.807988
224	-4	-10	-4	-10	-18	-5	0.00094727867199884	0.806429
74	-10	-18	-7	-12	-18	-5	6.2685805478321e-07	0.801491
458	-8	-16	-4	-4	-2	-5	0.0101546623650649	0.799606
423	-2	-4	-1	-14	-10	-7	6.08329643331134e-05	0.798147
97	-12	-10	-7	-14	-14	-6	0.000877439797584934	0.795856
397	-4	-16	-3	-2	-16	-2	0	0.794973
157	-2	-18	-6	-8	-16	-4	0.00186595139465707	0.790893
163	-8	-12	-7	-12	-2	-5	0.00900011220043259	0.790872
434	-2	-18	-5	-10	-14	-5	0.00051154702177968	0.790301
156	-6	0	-7	-2	-6	-2	0.000228805037512848	0.789082
285	-16	-6	-7	-10	-14	-6	0.00915924634469979	0.785395
253	-6	-2	-4	-2	0	-2	0.000271876606588118	0.783359
176	-6	-14	-6	-10	-18	-4	0	0.782183
246	-14	-12	-7	-8	-8	-1	0.000509326025047859	0.781444
313	-4	-2	-2	-6	0	-7	0.0177248440567881	0.779609
278	-10	-6	-5	-4	-2	-1	0.000198510342478157	0.777418
395	-4	-12	-3	-2	-16	-1	0.00014449777181609	0.773368
83	-2	-14	-1	-4	-4	-3	0.000144502283019816	0.773285
191	-12	-8	-4	-10	-4	-7	0.00839645763648983	0.770903
95	-10	-16	-7	-12	-4	-2	0.00818686602189053	0.769074
473	-4	-10	-1	-2	-8	-4	2.29922931971631e-05	0.769027
167	-4	-12	-3	-4	-16	-2	1.34360954609701e-07	0.76815
402	-16	-14	-7	-10	-6	-4	0.00203661720562675	0.766943
76	-6	-16	-5	-12	-18	-5	0.00341976948205182	0.765154
326	-6	-8	-5	-16	-6	-7	0.00120285786785026	0.764771
9	-8	-6	-1	-14	-4	-7	0.000509326025047859	0.761618
16	-4	-6	-7	-16	-2	-7	0.00230920654509047	0.760425
266	-8	-12	-1	-4	-2	-7	1.10239260418281e-07	0.759863
51	-12	-2	-7	-6	-14	-1	0.000320383258721416	0.758257
499	-16	-8	-7	-6	-18	-4	0.000908846711428391	0.75693
232	-10	-4	-5	-8	0	-4	0.00646751054937198	0.755584
133	-4	-10	-5	-12	-4	-5	0	0.755401
25	-2	-2	-2	-16	-10	-7	3.54171065490771e-05	0.752023
352	-8	-6	-5	-12	-6	-5	0.0017183725944954	0.751804
108	-10	-10	-4	-4	-8	-5	0.00321260474889203	0.750849
42	-8	-6	-4	-8	-12	-4	0	0.748837
137	-8	-8	-4	-8	-14	-4	0	0.748837
366	-10	0	-3	-18	-12	-7	0.00138744947752026	0.745992
8	-2	-12	-7	-20	-16	-7	0.000244177067374916	0.744811
273	-2	-16	-6	-6	-16	-2	0.00106224737641792	0.740625
302	-18	-6	-7	-10	-14	-3	0.00171483898394932	0.740194
64	-20	-10	-7	-12	-2	-7	0.0137644258331331	0.734083
286	-14	-18	-6	-10	-16	-3	0.00247688454129219	0.732107
4	-10	-2	-4	-14	-8	-6	0.000262840459419856	0.731625
38	-18	-18	-7	-12	-2	-5	0.00375729009782307	0.730263
45	-14	-2	-7	-10	0	-4	0.00392167681243375	0.728676
172	-14	-4	-6	-14	-18	-6	0.00139470785634672	0.728633
468	-6	-8	-7	-12	-14	-3	0.00102611927799608	0.727895
111	-16	-10	-7	-20	-2	-7	0.00675714992242482	0.727451
403	-6	-10	-3	-2	-16	-2	0.000354490983812942	0.726755
60	-6	-6	-6	-16	-10	-6	0.00092845291429831	0.726318
148	-10	-6	-4	-6	0	-4	9.23356285508093e-07	0.726062
245	-10	-18	-4	-2	0	-3	1.07720281177682e-06	0.723273
150	-8	-10	-7	-18	-12	-6	0.00365138219523533	0.722695
476	-12	-8	-3	-12	-4	-6	0.000680072596515403	0.722546
378	-18	-8	-7	-12	-6	-5	0.00103682610357176	0.722263
338	-4	-6	-7	-10	-10	-3	0.00278674985682145	0.721403
75	-16	-6	-6	-4	0	-5	0.000912433814351097	0.721358
171	-6	-10	-3	-4	-2	-2	0.00116403735333044	0.720674
464	-14	-12	-1	-14	-10	-7	0.00190257646115207	0.720211
126	-12	-8	-5	-6	-2	-1	0.0051550487289299	0.718953
392	-10	-18	-7	-16	-12	-4	0.0106399424978861	0.717867
450	-10	-16	-4	-18	-10	-7	0	0.716026
328	-12	-8	-6	-14	-12	-4	0.00526953141334857	0.714531
321	-10	-16	-5	-16	-12	-6	0	0.712721
116	-14	-4	-6	-8	0	-2	0.0241339138721182	0.71114
274	-12	-12	-5	-8	-6	-1	0.00069085996598423	0.710911
91	-8	-8	-6	-14	-10	-4	0.000562006065726409	0.706702
388	-14	0	-5	-8	-12	-4	0.0155264020503802	0.70608
102	-20	-18	-7	-18	-12	-5	0	0.704735
114	-10	-2	-6	-10	0	-2	1.26555179029491e-07	0.702101
220	-16	-10	-5	-14	0	-6	0.00298808787674329	0.698942
457	-2	-2	-7	-8	-18	-3	0.00209651127272333	0.695294
308	-20	-14	-6	-8	-16	-6	0.0023905225712239	0.694956
146	-14	-16	-5	-14	-18	-5	0.000113370952596733	0.692486
104	-10	-10	-4	-10	-14	-4	0	0.690283
158	-8	0	-7	-4	-4	-2	0.000554296958729279	0.689751
356	-20	-12	-6	-8	-6	-3	0.000998356103141083	0.688425
218	-18	-12	-5	-6	-16	-5	0.000719906133556306	0.68755
418	-16	-8	-1	-16	-8	-7	0.00852010809758723	0.687215
119	-12	-2	-5	-10	-10	-4	0.00743297116208129	0.685141
174	-16	-6	-5	-6	-6	-5	0.00252953150642398	0.683029
11	-14	-12	-4	-4	-10	-7	0.00228470034060633	0.682493
249	-4	0	-4	-2	0	-3	0.000973490080447905	0.680944
436	-12	-4	-5	-18	-2	-7	0.00571075711911915	0.680463
298	-8	0	-5	-20	-10	-6	0.00171288796991375	0.679703
417	-2	-16	-5	-6	0	-1	0.00336836656881333	0.679689
124	-8	-18	-3	-4	-12	-3	0.00148001183267721	0.678691
318	-6	-4	-4	-16	0	-7	0.00343431203288385	0.676833
228	-12	-14	-4	-18	-14	-6	0.00070106112054784	0.676764
300	-18	-4	-5	-20	-18	-6	0.00107346369510359	0.674742
248	-14	-12	-4	-2	-16	-6	0.00121916676333761	0.673786
452	-14	-18	-5	-20	-2	-7	0.0192408859453592	0.673156
49	-6	-2	-1	-2	-16	-5	0.00333153711833466	0.672874
348	-4	-2	-3	-4	-4	-2	0.00325186267365085	0.671917
415	-2	-18	-5	-6	-16	-1	0.000897182428603958	0.671262
169	-4	-2	-3	-4	-6	-2	0.00325192907108758	0.67004
208	-18	0	-6	-10	-8	-4	0.00311294471642428	0.669653
311	-18	-2	-4	-20	-14	-7	0.0051832061950938	0.668351
47	-20	-6	-3	-18	-8	-7	0.0115023624208597	0.667793
337	-2	0	-6	-4	0	-1	0.00468955821301852	0.667446
500	-4	-12	-3	-16	-16	-5	0.000362388781666683	0.667336
408	-20	-4	-4	-18	-18	-7	0.003078492609281	0.667029
455	-2	-6	-7	-10	-18	-3	0.00120987609072586	0.666663
89	-10	-14	-6	-18	-8	-4	0.000303898425856222	0.661793
400	-14	-14	-6	-16	-12	-1	0.017483313888756	0.661062
470	-18	-8	-6	-12	-18	-1	0.0258990419917091	0.661026
374	-2	-12	-3	-18	-10	-5	0.000137174356505663	0.660262
416	-16	-16	-6	-14	-12	-1	0.00175769651311395	0.65682
446	-12	-18	-4	-8	-18	-3	0.00180908436767978	0.656737
210	-2	-14	-6	-20	-16	-5	0.000294435777828473	0.655407
306	-2	-16	-3	-14	-16	-4	0.000298511653267917	0.654628
43	-12	-12	-2	-4	-10	-7	0.00634096801433655	0.654538
106	-18	-6	-6	-16	-10	-3	0.0137520824827495	0.654236
430	-18	-12	-5	-12	-4	-3	0.00297172136493188	0.653324
31	-4	0	-1	-8	0	-7	0.000201045703437113	0.651224
117	-16	-18	-1	-14	-18	-6	0.017483313888756	0.650968
296	-20	-16	-2	-14	-18	-7	0	0.649437
14	-18	-12	-4	-16	-18	-6	0.00203254124799108	0.647716
110	-4	0	-7	-8	0	-2	1.97061193903635e-07	0.647642
155	-18	-6	-2	-18	-12	-6	0.000237857439400536	0.647206
419	-20	-16	-5	-6	-4	-4	0.000305615181183817	0.646798
170	-18	-6	-4	-10	-16	-5	0.00472999732698325	0.646193
290	-14	-4	-2	-12	-6	-5	0.00439543582307039	0.645726
19	-8	-18	-3	-4	-2	-1	0.000289132299013116	0.644951
442	-20	-2	-5	-10	-14	-5	0.0189645731509508	0.64491
409	-16	-16	-1	-20	-8	-6	0.00191561861493956	0.644729
115	-12	-16	-5	-14	-8	-2	0.004234208135207	0.643105
82	-12	-10	-1	-14	-18	-5	0.0143057581080886	0.641841
404	-12	-2	-7	-16	0	-1	0	0.641042
358	-6	-14	-6	-14	-10	-2	0.00530799145181746	0.639752
270	-10	-18	-7	-20	-18	-3	0.00233772642367414	0.639345
202	-2	0	-6	-16	-2	-5	0.000314126489028159	0.638747
382	-4	-12	-6	-14	-4	-3	0.0136073155588932	0.637713
478	-14	-16	-5	-14	-4	-3	0.000693011483701652	0.637204
456	-20	-6	-5	-6	-4	-3	0	0.636488
200	-20	-14	-2	-18	-6	-7	0	0.635805
494	-2	-4	-1	-20	-2	-6	5.67020196929515e-05	0.634095
15	-18	-18	-3	-10	-6	-6	0	0.633786
144	-4	0	-6	-20	-18	-4	0.00109281992500294	0.63154
152	-16	0	-2	-20	-8	-6	0	0.630861
411	-16	-6	-3	-16	-6	-5	0.0094558693939171	0.626017
30	-18	-10	-5	-16	-12	-3	0.000602410579089531	0.624897
336	-12	-6	-3	-12	-10	-4	0.00374594465222813	0.624087
432	-14	-6	-4	-16	-10	-4	0.00483893274572238	0.623948
18	-14	-2	-5	-4	-18	-1	0.000160412723914275	0.623786
284	-8	-18	-6	-18	-6	-3	0.00103237354816047	0.622773
376	-16	-2	-5	-16	-18	-4	0.00408869900298306	0.621297
466	-20	-16	-4	-20	-6	-6	0.00711757616816314	0.62066
78	-6	-16	-6	-18	-10	-3	0.00319401995118688	0.618176
424	-2	-16	-4	-6	-8	-1	1.440051867478e-05	0.618163
234	-18	-8	-4	-14	-16	-4	0.00799094663361926	0.618121
168	-16	-12	-4	-10	-12	-3	0.0126234206576658	0.617832
289	-14	-10	-5	-18	-8	-3	0.00146386047044359	0.617669
292	-18	-18	-3	-8	-14	-6	0.00449305728398326	0.617078
35	-12	0	-1	-4	-8	-6	0.00440227127673148	0.615667
428	-10	-4	-2	-20	-6	-5	0.000901707389976665	0.614737
216	-10	-18	-5	-16	-12	-2	0.00498726616284858	0.614721
159	-20	-10	-5	-10	-4	-2	0.00104817628347536	0.614218
39	-12	-14	-2	-4	-4	-6	0.00665759583387883	0.613513
93	-18	-12	-6	-18	-10	-1	0	0.612747
334	-10	-12	-4	-12	-10	-2	0	0.608765
364	-6	-4	-6	-14	-8	-1	2.95470547224793e-07	0.607041
288	-6	-2	-2	-2	-12	-3	0	0.60468
166	-16	-8	-4	-14	-10	-3	0.000674063015298414	0.603233
368	-14	-4	-3	-16	-18	-4	0.00734563551963365	0.59881
396	-4	0	-2	-16	-2	-4	0.000295052255838489	0.596147
384	-18	-2	-4	-16	-16	-4	0.00320428853662997	0.594807
222	-14	-4	-4	-12	-18	-1	0.0120838280312211	0.594565
280	-20	-2	-7	-16	-10	-1	0.00282846590445943	0.593726
240	-10	-16	-6	-20	-18	-1	0.008713542562788	0.590092
474	-12	-18	-1	-16	-2	-5	0.00239742196467573	0.59008
276	-16	-8	-3	-2	-16	-5	0.000587958157245514	0.589156
41	-12	-10	-1	-4	-2	-7	3.99366517989866e-05	0.586191
206	-8	-4	-2	-12	-16	-3	0.00176985841866512	0.583407
355	-18	-16	-4	-12	-18	-1	0.00123540840583272	0.582974
462	-20	-16	-3	-6	-12	-6	0.00260816335771397	0.582637
373	-14	0	-3	-2	-4	-6	0.00227481937180035	0.578406
262	-8	-16	-3	-16	-14	-3	0.00150977735674539	0.577131
263	-2	0	-6	-6	-8	-2	3.50780703102629e-07	0.576264
314	-14	-14	-2	-18	-10	-4	0.00280527865508747	0.575463
198	-20	-12	-3	-4	-6	-6	1.05574270229019e-06	0.573189
344	-18	0	-4	-14	-2	-5	0.00214640698976849	0.571767
236	-4	0	-2	-20	-16	-3	0.000261105137345674	0.571401
282	-6	-14	-3	-16	-16	-3	0.00143874581225349	0.570348
340	-20	-12	-3	-10	-2	-4	0.00327454988345778	0.568722
438	-4	-8	-2	-20	-16	-3	0.000302818723842732	0.567988
369	-18	-10	-3	-20	-8	-4	0.00123986679871952	0.566089
242	-6	-10	-4	-20	-2	-3	0.00163126303635486	0.566033
12	-20	-14	-3	-6	-14	-3	0.000866526912744922	0.56295
440	-10	-18	-2	-16	-2	-4	5.77350316959801e-12	0.562173
26	-18	-8	-3	-6	-4	-2	0.000470941354858407	0.560303
178	-10	-14	-1	-2	-14	-6	0.00257234257821783	0.556652
37	-12	-10	-2	-2	-10	-5	0.010888058779508	0.55488
17	-20	-18	-3	-2	-12	-1	5.95630327639038e-05	0.553611
489	-10	-8	-5	-20	-14	-1	0.00727950026344633	0.552712
85	-2	-18	-1	-4	0	-3	0	0.550928
495	-20	-4	-4	-16	-14	-1	0.0021920298910452	0.550821
362	-20	-12	-3	-8	-14	-1	0	0.548632
165	-2	-2	-3	-2	-10	-2	0	0.540388
173	-2	-8	-3	-2	-4	-2	0	0.540388
67	-8	-18	-1	-2	-10	-4	0.00499364753747623	0.539872
86	-12	-6	-3	-14	-16	-2	0	0.538744
24	-2	-6	-6	-14	-12	-2	0.000579256356462367	0.537597
33	-12	-18	-2	-2	0	-5	0.000559697083509784	0.53399
188	-8	-8	-1	-18	-16	-3	0	0.532615
34	-20	-2	-4	-12	-6	-1	0.00107725146101167	0.53244
268	-14	-8	-1	-2	-10	-7	0	0.531338
375	-10	-2	-3	-10	-6	-1	0	0.530737
196	-18	-12	-2	-2	-6	-7	0.00123866076334759	0.525195
260	-8	-14	-4	-18	-16	-1	0	0.523349
73	-20	-10	-2	-14	-14	-3	0.00598771879247403	0.516183
