glu1	ac1	o21	glu2	ac2	o22	sd	fitness
177	-6	-4	-3	-12	-8	-7	0.000484678157438018	0.750295
491	-8	-6	-7	-4	-4	-7	0.000435279454104608	0.750213
68	-2	-14	-1	-6	-16	-7	4.00210964926701e-05	0.750125
255	-6	-18	-7	-2	-8	-1	4.00185977207291e-05	0.750102
295	-4	-14	-7	-2	-18	-6	0.000662529358446998	0.748414
231	-8	-14	-7	-2	-2	-3	0.000129092467739951	0.747726
213	-10	-12	-7	-2	-14	-2	5.28089383012889e-05	0.747556
211	-8	-8	-7	-2	-6	-2	0.00952611249485756	0.747429
129	-8	-10	-7	-4	-14	-3	0.000419424108014333	0.747327
381	-4	-16	-7	-2	-4	-6	0.00844001747747286	0.746196
454	-4	-12	-4	-12	-18	-7	0.000482834559959506	0.74543
391	-4	-10	-7	-2	-2	-7	0.00119993572132108	0.745351
154	-12	-8	-7	-4	0	-5	8.90886106374421e-07	0.745052
379	-4	-12	-7	-2	-6	-6	0.00814381470991522	0.744217
303	-4	-10	-7	-2	-16	-6	0.00869434892117514	0.744135
123	-10	-10	-7	-4	-2	-3	0.000223000111666503	0.744016
431	-2	-14	-6	-4	-18	-7	0.00748571617859184	0.742478
409	-4	-8	-7	-6	-4	-6	0	0.742278
367	-14	-10	-7	-2	-18	-7	0.000365280213518399	0.741287
365	-14	-18	-7	-2	-8	-7	2.23422354764908e-05	0.741192
369	-14	-18	-7	-2	-12	-7	0.000199133325472816	0.740844
345	-4	-8	-7	-2	-8	-6	0.00819400491930513	0.740777
493	-6	-4	-7	-2	-4	-6	0.000901999152203227	0.740602
299	-4	-14	-7	-2	-10	-6	0.00882256864630087	0.740036
175	-6	-4	-2	-12	-8	-7	0.000222190319313008	0.739956
297	-4	-18	-7	-2	-16	-6	0.00760107588759036	0.739798
125	-14	-10	-7	-4	-2	-3	0.00312216442375124	0.739714
467	-2	-4	-7	-14	-10	-7	0.00042810563057648	0.739193
437	-14	-18	-7	-4	-6	-7	0.000391530158682593	0.738308
353	-6	-6	-3	-6	-8	-7	0.00827434414108363	0.738113
132	-14	-16	-7	-4	0	-2	0.000137573726451165	0.737407
373	-14	-8	-7	-2	-12	-5	0.000141472798321232	0.736197
235	-4	-8	-7	-2	-14	-4	0.00025924721695638	0.736192
76	-6	-10	-1	-8	-12	-7	0.000221557616199327	0.735787
475	-6	0	-4	-8	-18	-7	0	0.735656
74	-6	-14	-1	-8	-12	-7	0	0.735531
348	-4	-10	-7	-2	-10	-5	0.000757301276371848	0.73541
375	-4	-12	-7	-2	-4	-5	0.000524566981523392	0.73539
267	-8	-6	-7	-2	-12	-2	0.00937616286621744	0.73527
377	-4	-12	-7	-2	-6	-5	0.000464869318956968	0.735152
383	-4	-18	-7	-2	-6	-5	0.000340472952364143	0.734626
426	-2	-2	-7	-14	-12	-7	0.00026003602525099	0.734559
97	-12	-10	-7	-14	-14	-6	0.000438719898792467	0.733598
395	-6	-18	-6	-2	-14	-7	0.00121298957618284	0.732959
84	-14	-12	-7	-2	-18	-3	6.72859644453494e-05	0.732769
40	-6	0	-1	-12	-8	-7	0.000160191640619045	0.732758
214	-8	-16	-7	-6	-6	-3	4.98946102893456e-08	0.731982
207	-8	-6	-7	-2	-12	-3	4.24924587536994e-05	0.730825
355	-6	-4	-7	-2	-2	-7	0.000519980568747985	0.730571
183	-6	-4	-2	-10	-12	-7	4.51434026405599e-05	0.728738
439	-14	-10	-7	-4	-10	-5	0.000251725861963547	0.72712
237	-4	-16	-7	-2	-16	-3	0.000293542197075383	0.726972
239	-4	-14	-7	-2	-10	-3	0.00025662466193049	0.726867
285	-4	-8	-7	-2	-2	-3	6.51599878056659e-05	0.726685
8	-2	-12	-7	-20	-16	-7	0.000122088533687503	0.726572
424	-2	-4	-1	-14	-10	-7	3.04164821665247e-05	0.726157
226	-8	-16	-7	-10	-16	-5	0.00100001210887127	0.726147
342	-8	-14	-7	-10	-14	-5	0.00100016180959007	0.726147
31	-10	0	-6	-16	-10	-7	0.00208232919578448	0.725723
433	-2	-18	-6	-16	-18	-7	0.000194232387332383	0.725524
371	-16	-12	-7	-2	-18	-6	5.82912392401142e-05	0.72509
291	-4	-18	-7	-4	-6	-4	0.00437254699970434	0.724994
289	-4	-16	-7	-4	0	-4	0	0.724469
327	-2	-16	-7	-4	0	-6	0.00221421156782624	0.724253
121	-16	-10	-7	-4	0	-3	0.000200449176192018	0.724021
331	-2	-6	-7	-10	-4	-7	0.00044538794115932	0.723612
62	-4	-12	-3	-4	-18	-7	0.00023132365589341	0.722425
479	-12	-2	-6	-18	-14	-7	0.00446028609721334	0.721993
486	-8	-4	-3	-10	-8	-7	0.000187271795713206	0.721096
112	-2	-16	-1	-4	-18	-7	3.00020067850633e-09	0.721008
286	-16	-6	-7	-10	-14	-6	0.00363593591886654	0.720774
402	-16	-14	-7	-10	-6	-4	0.00113281653541905	0.720487
28	-10	-12	-4	-10	-8	-7	0.000515415521357043	0.718957
63	-20	-10	-7	-12	-2	-7	0.00688221291656649	0.718932
293	-4	-6	-7	-4	-6	-3	0.000647741356718458	0.718702
131	-18	-16	-7	-4	-12	-3	0.000156477438242893	0.718207
246	-14	-12	-7	-8	-8	-1	0.00025466301252393	0.717658
55	-2	-18	-3	-4	-4	-7	0.00018292934775088	0.717477
186	-8	-6	-6	-4	-12	-5	0.0015373170280942	0.717388
397	-6	-18	-6	-2	-18	-5	0.000664523565394681	0.716926
385	-6	-18	-7	-8	-12	-4	3.4593659145999e-05	0.716904
498	-6	-12	-5	-8	-16	-6	0.00269892112262076	0.716776
64	-4	0	-2	-4	-14	-7	0.000406256343589124	0.716626
275	-20	-16	-7	-4	-2	-1	6.40060109759271e-05	0.716601
35	-8	-16	-2	-8	-12	-7	0.000701197455174367	0.716059
316	-2	-12	-7	-10	-14	-6	0.00062694653211811	0.715294
325	-2	-8	-7	-12	-4	-7	0.00111823939663681	0.715256
366	-10	0	-3	-18	-12	-7	0.000693724738760164	0.715063
57	-4	-14	-2	-4	-6	-7	0.00027529804824597	0.714145
100	-8	-14	-6	-2	-2	-6	0.000580303281582518	0.713555
66	-6	-8	-1	-18	-16	-7	0.000124495502416998	0.713228
70	-6	-8	-1	-18	-18	-7	0.000124495502416998	0.713228
411	-10	-4	-4	-8	-16	-7	0.000627081006364381	0.712381
380	-18	-8	-7	-12	-6	-5	0.00134493594519303	0.710423
33	-4	-16	-2	-8	-14	-6	0.000229309840384148	0.709937
180	-6	-14	-4	-10	-14	-6	0.000921756292034434	0.709843
134	-18	-18	-7	-10	0	-2	0	0.708894
273	-14	-6	-7	-4	-12	-1	7.43954111720792e-05	0.708723
142	-20	-18	-7	-10	-12	-2	0.000412397619145397	0.708721
38	-18	-18	-7	-12	-2	-5	0	0.707991
414	-4	-18	-1	-4	-12	-7	0.000163897398540224	0.707763
110	-4	-10	-1	-4	-16	-7	0.000163897284802237	0.707668
114	-4	-12	-1	-4	-12	-7	0.000163887177997071	0.707668
422	-12	-8	-6	-6	-16	-4	0.00323390160207637	0.706011
337	-4	-4	-5	-20	-14	-7	0.000116541822628916	0.705109
326	-6	-8	-5	-16	-6	-7	0.000593731199117769	0.704714
263	-14	-14	-7	-10	-6	-1	0	0.704597
150	-8	-10	-7	-18	-12	-6	7.06344753068479e-07	0.704068
450	-10	-16	-4	-18	-10	-7	0	0.703846
403	-12	-18	-6	-2	-4	-2	7.84372634667443e-05	0.702172
261	-10	-10	-7	-10	0	-1	0.000584760712881414	0.702086
102	-20	-18	-7	-18	-12	-5	0.00588258768357968	0.701872
257	-8	-12	-7	-10	-2	-1	0.000758184026231638	0.701518
333	-2	-6	-7	-8	-4	-6	0.00101719072598559	0.700719
259	-8	-8	-7	-10	-8	-1	0.000758160432858856	0.700678
241	-4	-14	-6	-2	-18	-4	2.11855794532214e-06	0.699844
309	-12	-8	-7	-12	-10	-1	0	0.699688
492	-6	-2	-7	-2	-4	-6	0.000390414237764647	0.699638
287	-4	-8	-6	-2	-4	-3	0.0029229918580002	0.699055
39	-8	-12	-2	-6	-10	-7	0	0.698637
265	-20	-6	-7	-4	-8	-2	0.00012363646554953	0.698206
277	-20	-14	-7	-6	-16	-1	0.000115843552696791	0.695433
269	-20	-6	-7	-2	-10	-2	5.69102034046859e-05	0.69535
302	-18	-6	-7	-10	-14	-3	0.00066928428789092	0.6946
87	-6	-2	-1	-20	-8	-7	0.000115843559624905	0.694525
313	-14	-16	-7	-12	-10	-1	0.00063922524972227	0.69443
320	-4	-8	-6	-8	-18	-5	0.00327447201186571	0.694237
305	-14	-8	-7	-12	-10	-1	0.000639225249722334	0.693855
405	-10	-6	-2	-8	-8	-7	0.00117658625656189	0.692826
481	-16	0	-5	-20	-10	-7	0.00669875490235696	0.692496
210	-12	-4	-7	-2	-14	-4	0.00022868782686072	0.692178
59	-6	-6	-6	-16	-10	-6	0.000548939895899731	0.690829
111	-16	-10	-7	-20	-2	-7	0.00252485853045195	0.690448
308	-20	-14	-6	-8	-16	-6	0.00155343536814741	0.689469
95	-10	-16	-7	-12	-4	-2	0.0047273195309133	0.689004
307	-14	-10	-7	-14	-10	-1	0.000951288230576068	0.687189
343	-20	-2	-6	-20	-8	-7	0.00361274955830142	0.686468
25	-2	0	-6	-12	-4	-7	0.000173061938304707	0.68635
341	-18	0	-6	-18	-8	-7	0.00317910272566549	0.686266
163	-8	-12	-7	-12	-2	-5	0.000339229223203166	0.686196
3	-10	-18	-6	-8	-8	-2	0.00942711744379769	0.685897
279	-20	-16	-6	-4	-4	-1	6.56308948924674e-05	0.685049
281	-20	-18	-6	-4	0	-1	6.56308948924674e-05	0.685049
271	-18	-6	-7	-2	-12	-1	0	0.683916
109	-12	-4	-7	-4	-18	-4	0.000389760279389598	0.683859
322	-10	-16	-5	-16	-12	-6	0	0.683444
172	-14	-4	-6	-14	-18	-6	0.000627472263082998	0.683138
311	-12	-18	-7	-14	-6	-1	0	0.682655
98	-20	-4	-7	-12	-18	-6	0	0.680675
312	-18	-2	-4	-20	-14	-7	0.000145082539670274	0.68064
408	-20	-4	-4	-18	-18	-7	0.00441450013470764	0.679771
358	-20	-12	-6	-8	-6	-3	0.000443415536163135	0.679573
85	-2	0	-1	-6	0	-7	2.48145149563646e-09	0.679124
483	-12	0	-5	-18	-14	-6	0	0.678845
469	-2	-4	-7	-18	-12	-6	0.000254344435656276	0.677836
418	-16	-8	-1	-16	-8	-7	0.00305724098798187	0.677635
47	-20	-6	-3	-18	-8	-7	0.00560066861065118	0.677465
22	-4	-8	-4	-4	-4	-6	0.00248710293765178	0.675901
250	-8	0	-3	-10	-6	-6	0.00874378618298696	0.675895
96	-20	-4	-7	-12	-12	-6	0	0.675881
288	-14	-18	-6	-10	-16	-3	0.000186058574951538	0.675148
335	-4	-4	-5	-20	-10	-6	0.000335196514859975	0.674832
136	-18	-18	-7	-18	0	-2	0.00833011273800415	0.674682
392	-10	-18	-7	-16	-12	-4	0.00592599606088022	0.673996
407	-10	-4	-2	-6	-8	-7	0.00015325122159665	0.67316
32	-2	-4	-6	-8	-18	-5	0.00104615790404413	0.672792
4	-10	-2	-4	-14	-8	-6	0.00144115267400457	0.672411
140	-16	-18	-6	-10	0	-2	0.000590792979356293	0.671006
75	-16	-6	-6	-4	0	-5	0.00045662901181527	0.670833
399	-18	-18	-6	-2	-8	-3	4.32795609530239e-05	0.670815
181	-4	-4	-2	-14	-4	-7	2.7052403021471e-05	0.670573
298	-8	0	-5	-20	-10	-6	0	0.670111
300	-18	-4	-5	-20	-18	-6	0.00477195143980864	0.669671
143	-20	-16	-7	-20	-14	-2	0.00213862411140939	0.669557
329	-2	-12	-7	-18	-4	-7	0.000430121535952946	0.669489
228	-12	-14	-4	-18	-14	-6	0.00035053056027392	0.66943
23	-16	0	-7	-10	-8	-7	4.60171258554979e-07	0.667938
401	-18	-18	-6	-2	-12	-2	4.89513585713364e-05	0.667624
328	-12	-8	-6	-14	-12	-4	0.00165116809417077	0.667139
94	-20	-4	-6	-16	-8	-6	0	0.66711
10	-2	-18	-5	-4	-6	-5	0.000578872057859868	0.666015
145	-18	-18	-7	-20	-4	-2	0.000124158854959864	0.664754
415	-8	-8	-5	-2	0	-6	0	0.664666
41	-10	-16	-2	-10	-12	-6	9.8950714177042e-05	0.663789
468	-18	-8	-6	-12	-18	-1	0.0117467079350428	0.663684
351	-8	-6	-5	-12	-6	-5	0.0008594292365798	0.663402
6	-8	-10	-5	-2	-16	-3	0	0.662666
417	-8	-6	-5	-2	-2	-7	0.000631607099153211	0.662248
224	-4	-10	-4	-10	-18	-5	0.000474685879337741	0.661547
192	-12	-8	-4	-10	-4	-7	0.00320063223562777	0.661364
176	-6	-14	-6	-10	-18	-4	3.11090758768165e-07	0.659842
197	-10	0	-7	-2	0	-7	0.000200680972221545	0.658339
421	-8	-10	-5	-2	-2	-5	0.000520143173088859	0.658326
434	-2	-18	-5	-10	-14	-5	0.00027021739020195	0.658188
199	-10	0	-7	-4	0	-4	0.000477362167372334	0.656892
447	-4	0	-6	-2	-12	-5	0.000794644957170683	0.656807
146	-14	-16	-5	-14	-18	-5	0	0.656594
218	-18	-12	-5	-6	-16	-5	0.000653603213840484	0.65584
29	-14	0	-6	-6	-12	-7	4.65061415355036e-07	0.654309
410	-16	-16	-1	-20	-8	-6	0	0.654167
419	-4	-14	-5	-2	0	-5	0.000706473011445622	0.654119
107	-8	-4	-6	-6	-18	-3	0.0015893563512324	0.653982
21	-20	-6	-5	-20	-16	-5	0	0.653566
153	-14	-14	-7	-20	-16	-2	0.00219138587721971	0.652249
179	-6	-4	-2	-14	-4	-7	0.000244661212100827	0.652069
9	-8	-6	-1	-14	-4	-7	0.00025466301252393	0.651642
14	-18	-12	-4	-16	-18	-6	0	0.651528
323	-2	-8	-7	-6	-18	-4	0.00133189986686243	0.651368
466	-6	-8	-7	-12	-14	-3	0.000513175425406561	0.651151
296	-20	-16	-2	-14	-18	-7	0.00228073315707183	0.650886
283	-20	-4	-7	-4	-2	-1	0	0.650877
91	-8	-8	-6	-14	-10	-4	0	0.650332
212	-2	-14	-6	-20	-16	-5	0.000344008608405839	0.650246
88	-20	-4	-6	-10	-6	-6	0	0.649353
174	-16	-6	-5	-6	-6	-5	0.0012641161100932	0.647034
106	-18	-6	-6	-16	-10	-3	0.00701862799873473	0.645708
416	-16	-16	-6	-14	-12	-1	0.000878848256557008	0.645077
152	-16	0	-2	-20	-8	-6	0	0.644597
155	-18	-6	-2	-18	-12	-6	0.00317785950193485	0.644548
120	-8	-18	-1	-4	-8	-7	0	0.643677
37	-4	-12	-2	-20	-12	-5	2.24496457206124e-05	0.643426
465	-20	-16	-4	-20	-6	-6	0.00297466315507901	0.643326
204	-8	-8	-5	-4	-16	-1	0.000115377991027557	0.642663
278	-10	-6	-5	-4	-2	-1	9.92551712390467e-05	0.640792
60	-8	-14	-3	-4	-6	-7	0.00135378339062193	0.640463
455	-2	-12	-6	-8	-2	-6	0.000761262408831704	0.640463
420	-20	-16	-5	-6	-4	-4	0.00055614909217973	0.640333
89	-10	-14	-6	-18	-8	-4	0.000151267228337095	0.63923
200	-20	-14	-2	-18	-6	-7	0	0.638736
133	-4	-10	-5	-12	-4	-5	0.000764788779044773	0.638559
138	-10	-16	-7	-18	0	-2	0	0.636755
105	-20	-4	-7	-18	-18	-4	0.00340017863752288	0.635526
117	-16	-18	-1	-14	-18	-6	0.00753884388356623	0.635392
270	-10	-18	-7	-20	-18	-3	0.00116886106409409	0.634256
346	-6	-10	-4	-6	-4	-5	0.000314578243097135	0.633874
93	-18	-12	-6	-18	-10	-1	0.00775051163992262	0.633765
11	-14	-12	-4	-4	-10	-7	0.00114258500626726	0.633572
456	-20	-6	-5	-6	-4	-3	0.000390504600987655	0.633278
92	-20	-2	-6	-12	-10	-6	0.0064010179178314	0.631945
13	-6	-6	-7	-20	-12	-4	0.000615973483767196	0.631608
430	-18	-12	-5	-12	-4	-3	0	0.631535
400	-14	-14	-6	-16	-12	-1	0.00753884388356623	0.63104
126	-12	-8	-5	-6	-2	-1	0.0013747113036532	0.630409
321	-2	-8	-6	-6	-14	-4	0.000307912485978704	0.629897
16	-4	-6	-7	-16	-2	-7	0.00115460327254527	0.626713
43	-8	-16	-1	-20	-16	-5	0.000211102065483381	0.625866
413	-10	-6	-2	-6	-10	-6	0.00225978885786441	0.625356
164	-2	-14	-7	-10	-16	-4	0.000569712118540554	0.62433
330	-4	-4	-5	-2	-2	-2	0.000119551030697418	0.624157
274	-12	-12	-5	-8	-6	-1	0	0.624006
151	-10	-14	-7	-20	-6	-2	0.00177312924746746	0.620776
159	-20	-10	-5	-10	-4	-2	0	0.620129
428	-10	-4	-2	-20	-6	-5	0.000524088141737693	0.619609
103	-18	-4	-6	-18	-18	-4	0	0.619552
170	-18	-6	-4	-10	-16	-5	0.00236499866349156	0.61893
157	-2	-18	-6	-8	-16	-4	0.000815432284620468	0.618569
220	-16	-10	-5	-14	0	-6	0.00269685699918339	0.618389
393	-16	-4	-6	-10	-2	-5	0.000146769173218863	0.618377
128	-10	-18	-5	-12	0	-7	0	0.61811
449	-10	-2	-6	-2	-6	-6	0.000716333674842684	0.616773
476	-12	-8	-3	-12	-4	-6	0.00308814820363596	0.615648
160	-2	-14	-7	-12	-6	-4	0.00687563079971414	0.615519
90	-20	0	-7	-14	-16	-6	0	0.615278
30	-18	-10	-5	-16	-12	-3	0.00279353824121258	0.615125
412	-16	-6	-3	-16	-6	-5	0.00336097988415874	0.614144
108	-10	-10	-4	-4	-8	-5	4.29181982856112e-07	0.613516
338	-4	-6	-7	-10	-10	-3	0.00220824415674533	0.613119
478	-14	-16	-5	-14	-4	-3	0.000346505741850826	0.608185
248	-14	-12	-4	-2	-16	-6	0.000626918492422668	0.607416
116	-10	-18	-1	-4	-14	-7	0.00299925291931213	0.606875
452	-14	-18	-5	-20	-2	-7	0.000490347477850283	0.606307
27	-18	0	-6	-6	-16	-7	0.0021388307211355	0.600485
463	-2	-16	-6	-12	-2	-6	0.00876939770561311	0.598682
82	-12	-10	-1	-14	-18	-5	0	0.598041
292	-14	-10	-5	-18	-8	-3	0	0.597573
432	-14	-6	-4	-16	-10	-4	0.00137155013432989	0.597554
42	-8	-6	-4	-8	-12	-4	0	0.597335
137	-8	-8	-4	-8	-14	-4	0	0.597335
144	-4	0	-6	-20	-18	-4	0.000547131765336295	0.59702
99	-8	-4	-6	-12	-18	-3	2.39473344597972e-07	0.596633
458	-8	-16	-4	-4	-2	-5	0.00377043714465038	0.596304
234	-18	-8	-4	-14	-16	-4	0.000378685395447929	0.596118
147	-8	-18	-7	-20	-12	-2	0.000248592835722996	0.595429
284	-8	-18	-6	-18	-6	-3	0.00244759887778135	0.595092
104	-10	-10	-4	-10	-14	-4	0	0.593058
115	-12	-16	-5	-14	-8	-2	0.0036939259374857	0.590748
162	-2	-18	-7	-6	-12	-2	0.000219480660347096	0.589062
294	-14	-4	-2	-12	-6	-5	0.00149783323252596	0.588215
488	-2	-8	-7	-6	0	-1	0.00130809988995178	0.586309
78	-6	-16	-6	-18	-10	-3	0.0015972322681937	0.586172
113	-4	-12	-5	-6	-8	-2	0.00225955062031921	0.585206
149	-10	-18	-6	-20	-10	-2	0.00393175927382968	0.58467
306	-2	-16	-3	-14	-16	-4	0.000149337888825098	0.58148
232	-10	-4	-5	-8	0	-4	0.00203094221387428	0.581264
457	-2	-14	-6	-18	-2	-7	0.000270081037926883	0.580756
48	-12	-12	-3	-16	-14	-4	0.00208692702847074	0.576579
118	-12	-18	-1	-4	-14	-7	0	0.576532
436	-12	-4	-5	-18	-2	-7	0	0.576083
168	-16	-12	-4	-10	-12	-3	0.00619633929218517	0.575712
386	-6	0	-4	-2	-4	-7	0.00127596582348648	0.573639
462	-20	-16	-3	-6	-12	-6	0.00137329627413997	0.573333
360	-6	-14	-6	-14	-10	-2	0.000247043405499461	0.572587
240	-10	-16	-6	-20	-18	-1	2.06079405085362e-07	0.570478
266	-8	-12	-1	-4	-2	-7	0	0.569515
384	-4	-12	-6	-14	-4	-3	0	0.569335
370	-18	-10	-3	-20	-8	-4	0.000619933399359729	0.568819
166	-16	-8	-4	-14	-10	-3	0.00347777704538284	0.568553
368	-14	-4	-3	-16	-18	-4	0.0033221082122151	0.568358
54	-4	-14	-3	-12	-4	-4	0.000411813937972406	0.568239
446	-12	-18	-4	-8	-18	-3	0.00105347415475075	0.568097
442	-20	-2	-5	-10	-14	-5	0	0.56776
461	-2	-10	-6	-20	-2	-6	0.00110683132250304	0.565734
378	-16	-2	-5	-16	-18	-4	0	0.564356
148	-10	-6	-4	-6	0	-4	4.61678142754046e-07	0.563031
216	-10	-18	-5	-16	-12	-2	0	0.560695
119	-12	-2	-5	-10	-10	-4	0.00306930713489203	0.560291
336	-12	-6	-3	-12	-10	-4	0.00187297232611407	0.558958
19	-10	-2	-6	-12	-2	-7	0.000215840077188401	0.55883
356	-18	-16	-4	-12	-18	-1	0	0.55851
470	-2	-14	-2	-2	-2	-5	0.00521786646688344	0.555663
15	-8	-6	-4	-4	-8	-1	0.000127534825211007	0.5551
198	-20	-12	-3	-4	-6	-6	0.000755956016817455	0.554472
459	-2	-6	-6	-18	-2	-6	0.000429960891589169	0.546953
158	-2	-16	-7	-12	-2	-3	0.000705661454034621	0.545629
496	-20	-4	-4	-16	-14	-1	0.00109601494552263	0.535827
36	-2	-14	-4	-2	-10	-6	0	0.533168
169	-2	-8	-7	-2	-8	-5	0	0.533168
185	-2	-16	-7	-2	-4	-7	0	0.533168
189	-2	-16	-7	-2	-6	-7	0	0.533168
315	-2	-10	-6	-2	-18	-4	0	0.533168
317	-2	-12	-6	-2	-16	-4	0	0.533168
339	-2	-10	-6	-2	-4	-6	0	0.533168
361	-2	-12	-5	-2	-4	-4	0	0.533168
423	-2	-8	-7	-2	0	-6	0	0.533168
425	-2	-18	-6	-2	-14	-7	0	0.533168
435	-2	-4	-7	-2	-18	-7	0	0.533168
441	-2	-14	-7	-2	-18	-7	0	0.533168
443	-2	-4	-7	-2	-10	-6	0	0.533168
445	-2	0	-6	-2	-18	-7	0	0.533168
453	-2	-2	-6	-2	-6	-7	0	0.533168
51	-12	-2	-7	-6	-14	-1	0.000160191629360676	0.531304
79	-6	-6	-1	-12	-2	-7	0.000160191618102434	0.531212
276	-16	-8	-3	-2	-16	-5	0	0.527678
222	-14	-4	-4	-12	-18	-1	0.00604191401561054	0.525044
334	-10	-12	-4	-12	-10	-2	0	0.516882
12	-20	-14	-3	-6	-14	-3	0.000548088315222393	0.514676
438	-4	-8	-2	-20	-16	-3	0.000135549660826413	0.511046
340	-20	-12	-3	-10	-2	-4	0.000445362038026761	0.50991
77	-4	-2	-1	-18	-2	-7	0	0.509671
236	-4	0	-2	-20	-16	-3	0.000130552568672869	0.506534
262	-8	-16	-3	-16	-14	-3	0.000875403447934902	0.504678
490	-10	-8	-5	-20	-14	-1	0.00437852367344416	0.502704
282	-6	-14	-3	-16	-16	-3	0.000414618088200278	0.500082
50	-6	-14	-3	-16	-8	-3	0.000719372906126777	0.499758
26	-18	-8	-3	-6	-4	-2	0.000298233477772535	0.496955
363	-20	-12	-3	-8	-14	-1	0.000237363174742579	0.494875
474	-4	-6	-3	-12	-10	-3	0.00051922585056072	0.493892
45	-14	-2	-7	-10	0	-4	0	0.493324
52	-18	-14	-3	-8	-6	-2	0.000523923171903773	0.490888
65	-20	-18	-2	-12	-4	-4	0.00274967259862591	0.488052
101	-12	-18	-1	-10	-2	-7	5.81879582186382e-08	0.483705
268	-14	-8	-1	-2	-10	-7	6.89769200060114e-05	0.482415
242	-6	-10	-4	-20	-2	-3	5.18867573657192e-07	0.477338
196	-18	-12	-2	-2	-6	-7	0.000624368622473551	0.477001
188	-8	-8	-1	-18	-16	-3	0	0.476724
69	-14	0	-1	-4	0	-2	0.000216622154997105	0.475769
124	-8	-18	-3	-4	-12	-3	3.17600383079097e-07	0.47145
202	-2	0	-6	-16	-2	-5	0.000158467123655149	0.469374
24	-2	-6	-6	-14	-12	-2	2.26306092342541e-05	0.462909
206	-8	-4	-2	-12	-16	-3	0.00088492920933256	0.462537
484	-6	-2	-4	-2	-14	-3	0.000185517052153366	0.459466
280	-20	-2	-7	-16	-10	-1	0.000211419891417997	0.457852
178	-10	-14	-1	-2	-14	-6	0.0012854084716834	0.455606
18	-14	-2	-5	-4	-18	-1	8.02063619571375e-05	0.449439
139	-2	0	-4	-8	0	-2	1.68768143928575e-07	0.448914
49	-6	-2	-1	-2	-16	-5	0.00166576855916733	0.446853
86	-12	-6	-3	-14	-16	-2	0	0.438122
73	-20	-10	-2	-14	-14	-3	0.00299385939623702	0.437258
