glu1	ac1	o21	glu2	ac2	o22	fitness
-4	-10	-1	-10	-16	-7	0.753416
-20	-10	-2	-14	-14	-3	0.437258
-6	-14	-1	-8	-12	-7	0.735531
-16	-6	-6	-4	0	-5	0.670833
-6	-10	-1	-8	-12	-7	0.735787
-4	-2	-1	-18	-2	-7	0.509671
-6	-16	-6	-18	-10	-3	0.586172
-6	-6	-1	-12	-2	-7	0.531212
-20	0	-7	-12	-2	-1	0.209512
-4	-2	-1	-6	0	-7	0.371238
-12	-10	-1	-14	-18	-5	0.598041
-2	-4	-1	-14	0	-7	0.256135
-14	-12	-7	-2	-18	-3	0.732769
-2	0	-1	-6	0	-7	0.679124
-12	-6	-3	-14	-16	-2	0.438122
-6	-2	-1	-20	-8	-7	0.694525
-20	-4	-6	-10	-6	-6	0.649353
-10	-14	-6	-18	-8	-4	0.63923
-20	0	-7	-14	-16	-6	0.615278
-8	-8	-6	-14	-10	-4	0.650332
-20	-2	-6	-12	-10	-6	0.631945
-18	-12	-6	-18	-10	-1	0.633765
-20	-4	-6	-16	-8	-6	0.66711
-10	-16	-7	-12	-4	-2	0.689004
-20	-4	-7	-12	-12	-6	0.675881
-12	-10	-7	-14	-14	-6	0.733598
-20	-4	-7	-12	-18	-6	0.680675
-8	-4	-6	-12	-18	-3	0.596633
-8	-14	-6	-2	-2	-6	0.713555
-12	-18	-1	-10	-2	-7	0.483705
-20	-18	-7	-18	-12	-5	0.701872
-18	-4	-6	-18	-18	-4	0.619552
-10	-10	-4	-10	-14	-4	0.593058
-20	-4	-7	-18	-18	-4	0.635526
-18	-6	-6	-16	-10	-3	0.645708
-8	-4	-6	-6	-18	-3	0.653982
-10	-10	-4	-4	-8	-5	0.613516
-12	-4	-7	-4	-18	-4	0.683859
-4	-10	-1	-4	-16	-7	0.707668
-16	-10	-7	-20	-2	-7	0.690448
-2	-16	-1	-4	-18	-7	0.721008
-4	-12	-5	-6	-8	-2	0.585206
-4	-12	-1	-4	-12	-7	0.707668
-12	-16	-5	-14	-8	-2	0.590748
-10	-18	-1	-4	-14	-7	0.606875
-16	-18	-1	-14	-18	-6	0.635392
-12	-18	-1	-4	-14	-7	0.576532
-12	-2	-5	-10	-10	-4	0.560291
-8	-18	-1	-4	-8	-7	0.643677
-16	-10	-7	-4	0	-3	0.724021
-10	-12	-1	-18	-6	-1	0.145572
-10	-10	-7	-4	-2	-3	0.744016
-8	-18	-3	-4	-12	-3	0.47145
-14	-10	-7	-4	-2	-3	0.739714
-12	-8	-5	-6	-2	-1	0.630409
-6	-10	-7	-4	-14	-3	0.758692
-10	-18	-5	-12	0	-7	0.61811
-8	-10	-7	-4	-14	-3	0.747327
-20	0	-6	-20	-8	-1	0.191004
-18	-16	-7	-4	-12	-3	0.718207
-14	-16	-7	-4	0	-2	0.737407
-4	-10	-5	-12	-4	-5	0.638559
-18	-18	-7	-10	0	-2	0.708894
-8	-10	-1	-4	-2	-1	0.15183
-18	-18	-7	-18	0	-2	0.674682
-8	-8	-4	-8	-14	-4	0.597335
-10	-16	-7	-18	0	-2	0.636755
-2	0	-4	-8	0	-2	0.448914
-16	-18	-6	-10	0	-2	0.671006
-2	-16	-4	-14	-6	-1	0.231007
-20	-18	-7	-10	-12	-2	0.708721
-20	-16	-7	-20	-14	-2	0.669557
-4	0	-6	-20	-18	-4	0.59702
-18	-18	-7	-20	-4	-2	0.664754
-14	-16	-5	-14	-18	-5	0.656594
-8	-18	-7	-20	-12	-2	0.595429
-10	-6	-4	-6	0	-4	0.563031
-10	-18	-6	-20	-10	-2	0.58467
-8	-10	-7	-18	-12	-6	0.704068
-10	-14	-7	-20	-6	-2	0.620776
-16	0	-2	-20	-8	-6	0.644597
-14	-14	-7	-20	-16	-2	0.652249
-12	-8	-7	-4	0	-5	0.745052
-18	-6	-2	-18	-12	-6	0.644548
-10	-10	-7	-2	0	-7	0.754392
-2	-18	-6	-8	-16	-4	0.618569
-2	-16	-7	-12	-2	-3	0.545629
-20	-10	-5	-10	-4	-2	0.620129
-2	-14	-7	-12	-6	-4	0.615519
-2	-12	-3	-18	0	-3	0.205911
-2	-18	-7	-6	-12	-2	0.589062
-8	-12	-7	-12	-2	-5	0.686196
-2	-14	-7	-10	-16	-4	0.62433
-8	-10	-7	-2	-6	-6	0.764586
-16	-8	-4	-14	-10	-3	0.568553
-8	-10	-7	-2	-4	-5	0.757384
-16	-12	-4	-10	-12	-3	0.575712
-2	-8	-7	-2	-8	-5	0.533168
-18	-6	-4	-10	-16	-5	0.61893
-10	-10	-7	-2	-6	-7	0.766189
-14	-4	-6	-14	-18	-6	0.683138
-10	-10	-7	-2	-4	-7	0.767462
-16	-6	-5	-6	-6	-5	0.647034
-6	-4	-2	-12	-8	-7	0.739956
-6	-14	-6	-10	-18	-4	0.659842
-6	-4	-3	-12	-8	-7	0.750295
-10	-14	-1	-2	-14	-6	0.455606
-6	-4	-2	-14	-4	-7	0.652069
-6	-14	-4	-10	-14	-6	0.709843
-4	-4	-2	-14	-4	-7	0.670573
-2	-8	-4	-4	0	-3	0.427105
-6	-4	-2	-10	-12	-7	0.728738
-2	-14	-7	-2	-4	-3	0
-2	-16	-7	-2	-4	-7	0.533168
-8	-6	-6	-4	-12	-5	0.717388
-4	-10	-7	-2	-18	-7	0.75644
-8	-8	-1	-18	-16	-3	0.476724
-2	-16	-7	-2	-6	-7	0.533168
-10	-14	-1	-4	-4	-3	0.238378
-4	-10	-7	-2	-6	-7	0
-12	-8	-4	-10	-4	-7	0.661364
-4	-10	-7	-2	-10	-7	0.758815
-4	-16	-3	-14	-4	-1	0.207823
-10	0	-7	-2	-4	-7	0.434168
-18	-12	-2	-2	-6	-7	0.477001
-10	0	-7	-2	0	-7	0.658339
-20	-12	-3	-4	-6	-6	0.554472
-10	0	-7	-4	0	-4	0.656892
-20	-14	-2	-18	-6	-7	0.638736
-16	0	-7	-4	-6	-3	0.279939
-2	0	-6	-16	-2	-5	0.469374
-12	0	-7	-4	-4	-2	0.294204
-8	-8	-5	-4	-16	-1	0.642663
-6	-10	-7	-2	-6	-3	0.764037
-8	-4	-2	-12	-16	-3	0.462537
-8	-6	-7	-2	-12	-3	0.730825
-18	0	-6	-10	-8	-4	0.411215
-10	-12	-7	-2	-14	-3	0.752556
-12	-4	-7	-2	-14	-4	0.692178
-8	-8	-7	-2	-6	-2	0.747429
-2	-14	-6	-20	-16	-5	0.650246
-10	-12	-7	-2	-14	-2	0.747556
-8	-16	-7	-6	-6	-3	0.731982
-6	-8	-7	-2	-4	-6	0.767668
-10	-18	-5	-16	-12	-2	0.560695
-6	-8	-7	-2	-2	-6	0.763285
-18	-12	-5	-6	-16	-5	0.65584
-8	-14	-7	-2	-2	-6	0.759255
-16	-10	-5	-14	0	-6	0.618389
-8	-14	-7	-2	-6	-7	0.767277
-14	-4	-4	-12	-18	-1	0.525044
-8	-16	-7	-2	-6	-5	0.75341
-4	-10	-4	-10	-18	-5	0.661547
-6	-18	-7	-2	-6	-3	0.76416
-8	-16	-7	-10	-16	-5	0.726147
-6	-16	-7	-2	-6	-3	0.764084
-12	-14	-4	-18	-14	-6	0.66943
-10	-18	-7	-2	-14	-3	0.752448
-10	-12	-2	-14	0	-2	0.202165
-8	-14	-7	-2	-2	-3	0.747726
-10	-4	-5	-8	0	-4	0.581264
-8	-16	-7	-2	-4	-2	0.753752
-18	-8	-4	-14	-16	-4	0.596118
-4	-8	-7	-2	-14	-4	0.736192
-4	0	-2	-20	-16	-3	0.506534
-4	-16	-7	-2	-16	-3	0.726972
-2	-14	-1	-10	-10	-2	0.256422
-4	-14	-7	-2	-10	-3	0.726867
-10	-16	-6	-20	-18	-1	0.570478
-4	-14	-6	-2	-18	-4	0.699844
-6	-10	-4	-20	-2	-3	0.477338
-6	-12	-7	-2	-4	-4	0.773717
-12	-2	-3	-12	-18	-1	0.292886
-6	-16	-7	-2	-8	-6	0.765739
-14	-12	-7	-8	-8	-1	0.717658
-10	-14	-7	-2	-8	-6	0.763915
-14	-12	-4	-2	-16	-6	0.607416
-6	-10	-7	-2	-18	-5	0.760935
-8	0	-3	-10	-6	-6	0.675895
-6	-14	-7	-2	-14	-6	0.766084
-12	-8	-2	-18	-18	-2	0.342372
-10	-18	-7	-2	-18	-5	0.760035
-16	0	-5	-20	-14	-1	0.180205
-6	-18	-7	-2	-8	-1	0.750102
-10	-18	-1	-6	-8	-2	0.189767
-8	-12	-7	-10	-2	-1	0.701518
-16	-6	-1	-2	-10	-5	0.334406
-8	-8	-7	-10	-8	-1	0.700678
-8	-14	-4	-18	-16	-1	0.397091
-10	-10	-7	-10	0	-1	0.702086
-8	-16	-3	-16	-14	-3	0.504678
-14	-14	-7	-10	-6	-1	0.704597
-8	0	-1	-2	-6	-1	0.150147
-20	-6	-7	-4	-8	-2	0.698206
-8	-12	-1	-4	-2	-7	0.569515
-8	-6	-7	-2	-12	-2	0.73527
-14	-8	-1	-2	-10	-7	0.482415
-20	-6	-7	-2	-10	-2	0.69535
-10	-18	-7	-20	-18	-3	0.634256
-18	-6	-7	-2	-12	-1	0.683916
-6	-18	-4	-20	-12	-1	0.330548
-14	-6	-7	-4	-12	-1	0.708723
-12	-12	-5	-8	-6	-1	0.624006
-20	-16	-7	-4	-2	-1	0.716601
-16	-8	-3	-2	-16	-5	0.527678
-20	-14	-7	-6	-16	-1	0.695433
-10	-6	-5	-4	-2	-1	0.640792
-20	-16	-6	-4	-4	-1	0.685049
-20	-2	-7	-16	-10	-1	0.457852
-20	-18	-6	-4	0	-1	0.685049
-6	-14	-3	-16	-16	-3	0.500082
-20	-4	-7	-4	-2	-1	0.650877
-8	-18	-6	-18	-6	-3	0.595092
-4	-8	-7	-2	-2	-3	0.726685
-16	-6	-7	-10	-14	-6	0.720774
-4	-8	-6	-2	-4	-3	0.699055
-14	-18	-6	-10	-16	-3	0.675148
-4	-16	-7	-4	0	-4	0.724469
-6	-2	-2	-2	-12	-3	0.30234
-4	-18	-7	-4	-6	-4	0.724994
-14	-10	-5	-18	-8	-3	0.597573
-4	-6	-7	-4	-6	-3	0.718702
-14	-4	-2	-12	-6	-5	0.588215
-4	-14	-7	-2	-18	-6	0.748414
-20	-16	-2	-14	-18	-7	0.650886
-4	-18	-7	-2	-16	-6	0.739798
-8	0	-5	-20	-10	-6	0.670111
-4	-14	-7	-2	-10	-6	0.740036
-18	-4	-5	-20	-18	-6	0.669671
-4	-18	-7	-6	-16	-6	0.751093
-18	-6	-7	-10	-14	-3	0.6946
-4	-10	-7	-2	-16	-6	0.744135
-12	0	-2	-16	-18	-2	0.241072
-14	-8	-7	-12	-10	-1	0.693855
-2	-16	-3	-14	-16	-4	0.58148
-14	-10	-7	-14	-10	-1	0.687189
-20	-14	-6	-8	-16	-6	0.689469
-12	-8	-7	-12	-10	-1	0.699688
-16	0	-4	-2	-2	-5	0.2213
-12	-18	-7	-14	-6	-1	0.682655
-18	-2	-4	-20	-14	-7	0.68064
-14	-16	-7	-12	-10	-1	0.69443
-4	-2	-2	-6	0	-7	0.384688
-2	-10	-6	-2	-18	-4	0.533168
-2	-12	-7	-10	-14	-6	0.715294
-2	-12	-6	-2	-16	-4	0.533168
-6	-4	-4	-16	0	-7	0.337425
-2	-18	-6	-2	-18	-3	0
-4	-8	-6	-8	-18	-5	0.694237
-2	-8	-6	-6	-14	-4	0.629897
-10	-16	-5	-16	-12	-6	0.683444
-2	-8	-7	-6	-18	-4	0.651368
-18	0	-6	-2	-8	-1	0.228409
-2	-8	-7	-12	-4	-7	0.715256
-6	-8	-5	-16	-6	-7	0.704714
-2	-16	-7	-4	0	-6	0.724253
-12	-8	-6	-14	-12	-4	0.667139
-2	-12	-7	-18	-4	-7	0.669489
-4	-4	-5	-2	-2	-2	0.624157
-2	-6	-7	-10	-4	-7	0.723612
-4	-18	-2	-14	0	-6	0.252689
-2	-6	-7	-8	-4	-6	0.700719
-10	-12	-4	-12	-10	-2	0.516882
-4	-4	-5	-20	-10	-6	0.674832
-12	-6	-3	-12	-10	-4	0.558958
-4	-4	-5	-20	-14	-7	0.705109
-4	-6	-7	-10	-10	-3	0.613119
-2	-10	-6	-2	-4	-6	0.533168
-20	-12	-3	-10	-2	-4	0.50991
-18	0	-6	-18	-8	-7	0.686266
-8	-14	-7	-10	-14	-5	0.726147
-20	-2	-6	-20	-8	-7	0.686468
-18	0	-4	-14	-2	-5	0.286503
-4	-8	-7	-2	-8	-6	0.740777
-6	-10	-4	-6	-4	-5	0.633874
-4	-2	-3	-4	-4	-2	0.335959
-4	-10	-7	-2	-10	-5	0.73541
-20	-12	-1	-20	-14	-3	0.428521
-6	-10	-7	-2	-6	-7	0.779115
-8	-6	-5	-12	-6	-5	0.663402
-12	-14	-2	-2	-10	-2	0.297344
-6	-6	-3	-6	-8	-7	0.738113
-12	-16	-2	-20	0	-1	0.185691
-6	-4	-7	-2	-2	-7	0.730571
-18	-16	-4	-12	-18	-1	0.55851
-6	-10	-7	-2	-4	-7	0.78162
-20	-12	-6	-8	-6	-3	0.679573
-6	-18	-7	-2	-6	-7	0.779783
-6	-14	-6	-14	-10	-2	0.572587
-2	-12	-5	-2	-4	-4	0.533168
-6	-14	-7	-2	-6	-7	0.77843
-20	-12	-3	-8	-14	-1	0.494875
-12	-10	-7	-2	-4	-7	0.761994
-14	-18	-7	-2	-8	-7	0.741192
-10	0	-3	-18	-12	-7	0.715063
-14	-10	-7	-2	-18	-7	0.741287
-14	-4	-3	-16	-18	-4	0.568358
-14	-18	-7	-2	-12	-7	0.740844
-18	-10	-3	-20	-8	-4	0.568819
-16	-12	-7	-2	-18	-6	0.72509
-18	-16	-2	-8	-2	-2	0.337727
-14	-8	-7	-2	-12	-5	0.736197
-16	-16	-1	-2	-14	-3	0.176865
-4	-12	-7	-2	-4	-5	0.73539
-10	-2	-3	-10	-6	-1	0.285954
-4	-12	-7	-2	-6	-5	0.735152
-16	-2	-5	-16	-18	-4	0.564356
-4	-12	-7	-2	-6	-6	0.744217
-18	-8	-7	-12	-6	-5	0.710423
-4	-16	-7	-2	-4	-6	0.746196
-18	-12	-1	-4	-6	-5	0.400139
-4	-18	-7	-2	-6	-5	0.734626
-4	-12	-6	-14	-4	-3	0.569335
-6	-18	-7	-8	-12	-4	0.716904
-6	0	-4	-2	-4	-7	0.573639
-6	-18	-7	-2	-18	-2	0.756023
-14	0	-5	-8	-12	-4	0.434605
-4	-16	-7	-4	0	-7	0.759908
-14	-6	-2	-16	-4	-1	0.207623
-4	-10	-7	-2	-2	-7	0.745351
-10	-18	-7	-16	-12	-4	0.673996
-16	-4	-6	-10	-2	-5	0.618377
-20	-12	-1	-16	-8	-3	0.387902
-6	-18	-6	-2	-14	-7	0.732959
-4	0	-2	-16	-2	-4	0.423073
-6	-18	-6	-2	-18	-5	0.716926
-16	-10	-1	-12	-8	-3	0.365554
-18	-18	-6	-2	-8	-3	0.670815
-14	-14	-6	-16	-12	-1	0.63104
-18	-18	-6	-2	-12	-2	0.667624
-16	-14	-7	-10	-6	-4	0.720487
-12	-18	-6	-2	-4	-2	0.702172
-12	-2	-7	-16	0	-1	0.420521
-10	-6	-2	-8	-8	-7	0.692826
-18	-14	-2	-8	-16	-1	0.311018
-10	-4	-2	-6	-8	-7	0.67316
-20	-4	-4	-18	-18	-7	0.679771
-4	-8	-7	-6	-4	-6	0.742278
-16	-16	-1	-20	-8	-6	0.654167
-10	-4	-4	-8	-16	-7	0.712381
-16	-6	-3	-16	-6	-5	0.614144
-10	-6	-2	-6	-10	-6	0.625356
-4	-18	-1	-4	-12	-7	0.707763
-8	-8	-5	-2	0	-6	0.664666
-16	-16	-6	-14	-12	-1	0.645077
-8	-6	-5	-2	-2	-7	0.662248
-16	-8	-1	-16	-8	-7	0.677635
-4	-14	-5	-2	0	-5	0.654119
-20	-16	-5	-6	-4	-4	0.640333
-8	-10	-5	-2	-2	-5	0.658326
-12	-8	-6	-6	-16	-4	0.706011
-2	-8	-7	-2	0	-6	0.533168
-2	-4	-1	-14	-10	-7	0.726157
-2	-18	-6	-2	-14	-7	0.533168
-2	-2	-7	-14	-12	-7	0.734559
-2	-4	-6	-8	-18	-7	0.761362
-10	-4	-2	-20	-6	-5	0.619609
-2	-12	-6	-4	-18	-7	0.751016
-18	-12	-5	-12	-4	-3	0.631535
-2	-14	-6	-4	-18	-7	0.742478
-14	-6	-4	-16	-10	-4	0.597554
-2	-18	-6	-16	-18	-7	0.725524
-2	-18	-5	-10	-14	-5	0.658188
-2	-4	-7	-2	-18	-7	0.533168
-12	-4	-5	-18	-2	-7	0.576083
-14	-18	-7	-4	-6	-7	0.738308
-4	-8	-2	-20	-16	-3	0.511046
-14	-10	-7	-4	-10	-5	0.72712
-10	-18	-2	-16	-2	-4	0.421462
-2	-14	-7	-2	-18	-7	0.533168
-20	-2	-5	-10	-14	-5	0.56776
-2	-4	-7	-2	-10	-6	0.533168
-4	-12	-1	-10	-16	-1	0.149159
-2	0	-6	-2	-18	-7	0.533168
-12	-18	-4	-8	-18	-3	0.568097
-4	0	-6	-2	-12	-5	0.656807
-12	-14	-1	-4	-4	-3	0.219269
-10	-2	-6	-2	-6	-6	0.616773
-10	-16	-4	-18	-10	-7	0.703846
-2	-4	-5	-8	0	-7	0.418429
-14	-18	-5	-20	-2	-7	0.606307
-2	-2	-6	-2	-6	-7	0.533168
-4	-12	-4	-12	-18	-7	0.74543
-2	-12	-6	-8	-2	-6	0.640463
-20	-6	-5	-6	-4	-3	0.633278
-2	-14	-6	-18	-2	-7	0.580756
-8	-16	-4	-4	-2	-5	0.596304
-2	-6	-6	-18	-2	-6	0.546953
-4	-10	-3	-12	0	-1	0.219782
-2	-10	-6	-20	-2	-6	0.565734
-20	-16	-3	-6	-12	-6	0.573333
-2	-16	-6	-12	-2	-6	0.598682
-6	-8	-2	-8	0	-1	0.201925
-20	-16	-4	-20	-6	-6	0.643326
-6	-8	-7	-12	-14	-3	0.651151
-2	-4	-7	-14	-10	-7	0.739193
-18	-8	-6	-12	-18	-1	0.663684
-2	-4	-7	-18	-12	-6	0.677836
-2	-14	-2	-2	-2	-5	0.555663
-6	-10	-7	-2	-18	-7	0.782351
-12	-18	-1	-16	-2	-5	0.423512
-2	-4	-6	-6	-10	-7	0.76879
-4	-6	-3	-12	-10	-3	0.493892
-6	0	-4	-8	-18	-7	0.735656
-12	-8	-3	-12	-4	-6	0.615648
-6	0	-4	-10	-8	-7	0.752934
-14	-16	-5	-14	-4	-3	0.608185
-12	-2	-6	-18	-14	-7	0.721993
-16	-16	-1	-6	0	-3	0.160162
-16	0	-5	-20	-10	-7	0.692496
-4	-6	-5	-18	-14	-1	0.399397
-12	0	-5	-18	-14	-6	0.678845
-6	-2	-4	-2	-14	-3	0.459466
-2	-4	-6	-8	-8	-7	0.760674
-8	-4	-3	-10	-8	-7	0.721096
-2	-4	-6	-12	-8	-7	0.755172
-2	-8	-7	-6	0	-1	0.586309
-6	-6	-7	-2	-18	-7	0.775415
-10	-8	-5	-20	-14	-1	0.502704
-8	-6	-7	-4	-4	-7	0.750213
-6	-2	-7	-2	-4	-6	0.699638
-6	-4	-7	-2	-4	-6	0.740602
-8	-10	-3	-14	-6	-1	0.296573
-6	-18	-7	-2	-2	-7	0.763844
-20	-4	-4	-16	-14	-1	0.535827
-6	-18	-7	-2	-2	-6	0.764109
-6	-12	-5	-8	-16	-6	0.716776
-6	-18	-7	-4	-2	-7	0.771708
-10	-6	-1	-8	0	-4	0.205558
