0.657774, 0.0
0.446134, 0.0
0.0638347, 0.0
0.0449363, 0.0
0.692783, 0.0
0.451845, 0.0
0.33213, 0.0
0.430018, 0.0
0.27879, 0.0
0.0511586, 0.0
0.112084, 0.0
0.0410644, 0.0
0.0686358, 0.0
0.665262, 0.0
0.14542, 0.0
0.145773, 0.0
0.112335, 0.0
0.111999, 0.0
0.131856, 0.0
0, 0
0.0973871, 0.0
0.0920346, 0.0
0.628967, 0.0
0.172644, 0.0
0.778855, 0.0
0.232614, 0.0
0.798073, 0.0
0.0525337, 0.0
0.0668988, 0.0
0, 0
0.289527, 0.0
0.0805703, 0.0
0.625167, 0.0
0.369541, 0.0
0.591776, 0.0
0.0996214, 0.0
0.636458, 0.0
0.407728, 0.0
0.652688, 0.0
0.0373243, 0.0
0.614294, 0.0
0.110954, 0.0
0.652753, 0.0
0.454457, 0.0
0.0395442, 0.0
0.459917, 0.0
0.742237, 0.0
0.476309, 0.0
0.174355, 0.0
0.421153, 0.0
0.0702979, 0.0
0.443442, 0.0
0.67011, 0.0
0.0589233, 0.0
0.0859295, 0.0
0.15759, 0.0
0.865277, 0.0
0.0585688, 0.0
0.8351, 0.0
0.0740898, 0.0
0.098317, 0.0
0.491154, 0.0
0.08142, 0.0
0, 0
0.821927, 0.0
0.0430849, 0.0
0.0963527, 0.0
0.0714103, 0.0
0.433679, 0.0
0.100293, 0.0
0.123193, 0.0
0.228522, 0.0
0.131429, 0.0
0.0494638, 0.0
0.109102, 0.0
0.609721, 0.0
0.108109, 0.0
0.821853, 0.0
0.0770339, 0.0
0.116043, 0.0
0.609786, 0.0
0.105572, 0.0
0.0924204, 0.0
0.0944469, 0.0
0.0605255, 0.0
0.0191864, 0.0
0.0885599, 0.0
0.465744, 0.0
0.0460849, 0.0
0.0243111, 0.0
0.108698, 0.0
0.456451, 0.0
0, 0
0.46056, 0.0
0.159009, 0.0
0.472219, 0.0
0.132924, 0.0
0.461921, 0.0
0.891034, 0.0
0.0349391, 0.0
0.884742, 0.0
0.0495595, 0.0
0.868813, 0.0
0.0484526, 0.0
0.87586, 0.0
0.0627233, 0.0
0.300595, 0.0
0.0630757, 0.0
0.166291, 0.0
0.401159, 0.0
0.173144, 0.0
0.865771, 0.0
0.142758, 0.0
0.822108, 0.0
0.0419202, 0.0
0.871356, 0.0
0.043487, 0.0
0.686378, 0.0
0.0292152, 0.0
0.498804, 0.0
0.720725, 0.0
0.148257, 0.0
0.0263735, 0.0
0.714036, 0.0
0, 0
0.720691, 0.0
0.727275, 0.0
0.0819228, 0.0
0.241775, 0.0
0.0421362, 0.0
0.727305, 0.0
0.047399, 0.0
0.884772, 0.0
0.371612, 0.0
0.0175354, 0.0
0.109875, 0.0
0.862128, 0.0
0, 0
0.43231, 0.0
0.0244851, 0.0
0.878235, 0.0
0.0487034, 0.0
0.858067, 0.0
0.110685, 0.0
0.81234, 0.0
0.490909, 0.0
0.0870849, 0.0
0.315268, 0.0
0.469491, 0.0
0.812298, 0.0
0.0286735, 0.0
0.0695406, 0.0
0.654835, 0.0
0.843873, 0.0
0.457705, 0.0
0.848931, 0.0
0.850276, 0.0
0.476153, 0.0
0.835871, 0.0
0.0916971, 0.0
0.123505, 0.0
0.808054, 0.0
0.118673, 0.0
0.798659, 0.0
0.0503803, 0.0
0.891081, 0.0
0.0342695, 0.0
0.0581911, 0.0
0.173066, 0.0
0.0237572, 0.0
0.665164, 0.0
0.231118, 0.0
0.0891409, 0.0
0.729378, 0.0
0.878235, 0.0
0.0391987, 0.0
0.0547096, 0.0
0.317018, 0.0
0.729978, 0.0
0.623974, 0.0
0, 0
0.750651, 0.0
0.0728202, 0.0
0.53026, 0.0
0.0787993, 0.0
0.138104, 0.0
0.0666644, 0.0
0.031331, 0.0
0.0590578, 0.0
0.0454525, 0.0
0.06537, 0.0
0.162579, 0.0
0.624369, 0.0
0.141186, 0.0
0.69336, 0.0
0.123484, 0.0
0.706048, 0.0
0.316975, 0.0
0.686701, 0.0
0.123164, 0.0
0.0994099, 0.0
0.0608791, 0.0
0.109766, 0.0
0.69709, 0.0
0.891058, 0.0
0.420118, 0.0
0.0781768, 0.0
0.89102, 0.0
0, 0
0.783429, 0.0
0.11912, 0.0
0.504507, 0.0
0.608851, 0.0
0.046409, 0.0
0.882643, 0.0
0.570605, 0.0
0.570522, 0.0
0.89102, 0.0
0.029385, 0.0
0.122753, 0.0
0.189864, 0.0
0.692486, 0.0
0.0565954, 0.0
0.0671245, 0.0
0.168528, 0.0
0.247426, 0.0
0.0339672, 0.0
0.116351, 0.0
0.0518798, 0.0
0.0367965, 0.0
0.0513616, 0.0
0, 0
0.0220411, 0.0
0.89712, 0.0
0.0750455, 0.0
0.1152, 0.0
0.079552, 0.0
0.10768, 0.0
0.0773528, 0.0
0.850313, 0.0
0.831014, 0.0
0.897085, 0.0
0.10663, 0.0
0.897108, 0.0
0.840152, 0.0
0.558566, 0.0
0.854583, 0.0
0.0491769, 0.0
0.661732, 0.0
0.258374, 0.0
0.840181, 0.0
0.0280276, 0.0
0.840162, 0.0
0, 0
0.654532, 0.0
0.149512, 0.0
0.751112, 0.0
0.258354, 0.0
0.748229, 0.0
0.0448221, 0.0
0.0663075, 0.0
0.720789, 0.0
0.063696, 0.0
0.356646, 0.0
0.0364523, 0.0
0.615223, 0.0
0.125027, 0.0
0.127518, 0.0
0.0939261, 0.0
0.821894, 0.0
0.0869756, 0.0
0.757494, 0.0
0.065851, 0.0
0.620216, 0.0
0.260499, 0.0
0.0525626, 0.0
0.0342769, 0.0
0.227951, 0.0
0.349057, 0.0
0.382819, 0.0
0, 0
0.0348289, 0.0
0.0484675, 0.0
0.697116, 0.0
0.0844339, 0.0
0.353325, 0.0
0.103165, 0.0
0.0898427, 0.0
0.123443, 0.0
0.0882241, 0.0
0.202602, 0.0
0.630337, 0.0
0.0760191, 0.0
0.626696, 0.0
0, 0
0.131054, 0.0
0.136431, 0.0
0.180511, 0.0
0.051447, 0.0
0.816921, 0.0
0.0647924, 0.0
0.202012, 0.0
0.0801209, 0.0
0.835177, 0.0
0.862925, 0.0
0.137315, 0.0
0.862801, 0.0
0.171345, 0.0
0.862677, 0.0
0.0335673, 0.0
0.0889709, 0.0
0.86244, 0.0
0.0460857, 0.0
0.404562, 0.0
0.751262, 0.0
0.0385174, 0.0
0.707056, 0.0
0.0563066, 0.0
0.10912, 0.0
0.740235, 0.0
0.132359, 0.0
0.22454, 0.0
0.740203, 0.0
0.0702185, 0.0
0.850338, 0.0
0.0534491, 0.0
0, 0
0.511431, 0.0
0.0292774, 0.0
0.175279, 0.0
0.0830772, 0.0
0.807584, 0.0
0.168602, 0.0
0.830937, 0.0
0.636436, 0.0
0.123715, 0.0
0.655567, 0.0
0.0416653, 0.0
0.667786, 0.0
0.882854, 0.0
0.6617, 0.0
0.214339, 0.0
0.67964, 0.0
0.0621864, 0.0
0.692337, 0.0
0.407254, 0.0
0.7442, 0.0
0.137531, 0.0
0.744238, 0.0
0.135785, 0.0
0.044893, 0.0
0.558197, 0.0
0, 0
0.0684142, 0.0
0.6342, 0.0
0.79749, 0.0
0.801393, 0.0
0.0715786, 0.0
0.792536, 0.0
0.100861, 0.0
0.0357203, 0.0
0.787288, 0.0
0.0398051, 0.0
0.781776, 0.0
0.764149, 0.0
0.0222243, 0.0
0.0782609, 0.0
0.0264387, 0.0
0, 0
0.602738, 0.0
0.0427951, 0.0
0.104963, 0.0
0.0706049, 0.0
0.0849649, 0.0
0.661668, 0.0
0.0541885, 0.0
0.649171, 0.0
0.112215, 0.0
0.679645, 0.0
0.178852, 0.0
0.655529, 0.0
0.647012, 0.0
0.0596045, 0.0
0.673804, 0.0
0.0697831, 0.0
0.106444, 0.0
0.0288498, 0.0
0, 0
0.0796194, 0.0
0.312067, 0.0
0.623205, 0.0
0.665079, 0.0
0.623075, 0.0
0.0759569, 0.0
0.0411801, 0.0
0.835554, 0.0
0.135175, 0.0
0.725483, 0.0
0.288017, 0.0
0.0682805, 0.0
0.0404407, 0.0
0, 0
0.826309, 0.0
0.0479652, 0.0
0.788514, 0.0
0.0603652, 0.0
0.602673, 0.0
0.429949, 0.0
0.0662514, 0.0
0.0745107, 0.0
0.118636, 0.0
0.100301, 0.0
0.159437, 0.0
0, 0
0.320045, 0.0
0.0385314, 0.0
0.054551, 0.0
0.850248, 0.0
0.131632, 0.0
0.850214, 0.0
0.0157063, 0.0
0.0372842, 0.0
0.442149, 0.0
0.0654666, 0.0
0.0255283, 0.0
0.768353, 0.0
0.0440827, 0.0
0.0732963, 0.0
0.0357009, 0.0
0.770466, 0.0
0.138228, 0.0
0.770369, 0.0
0.238093, 0.0
0.770569, 0.0
0.715949, 0.0
0.392119, 0.0
0.72064, 0.0
0.102176, 0.0
0, 0
0.299028, 0.0
0.0254421, 0.0
0.725307, 0.0
0, 0
0.0478196, 0.0
0.0662586, 0.0
0.234903, 0.0
0.755387, 0.0
0.234948, 0.0
0.121314, 0.0
0.756022, 0.0
0, 0
0.764211, 0.0
0, 0
0.762338, 0.0
0.436772, 0.0
0.779457, 0.0
0.0415301, 0.0
0.53592, 0.0
0.0479286, 0.0
0.536, 0.0
0.429973, 0.0
0.086236, 0.0
0.0904068, 0.0
0.53017, 0.0
0.0386447, 0.0
0.0714928, 0.0
0.0747739, 0.0
0.0783685, 0.0
0.116169, 0.0
0.160055, 0.0
0.332776, 0.0
0.0264228, 0.0
0.0384895, 0.0
0.802885, 0.0
0.0424218, 0.0
0.116651, 0.0
0.729691, 0.0
0.0439993, 0.0
0.0640245, 0.0
0.0460226, 0.0
0.0533148, 0.0
0.490803, 0.0
0.619471, 0.0
0.479793, 0.0
0.0776256, 0.0
0.056907, 0.0
0.0380292, 0.0
0.429916, 0.0
0.332527, 0.0
0.576173, 0.0
0.325694, 0.0
0.58218, 0.0
0.138665, 0.0
0.236296, 0.0
0.85769, 0.0
0.0646882, 0.0
0.0882196, 0.0
0.0713877, 0.0
0.858441, 0.0
0.408539, 0.0
